Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Justiceiros nacionalistas contra NOM,,947711678768018,none,,,,N/A,N/A,2020-11-10 10:10:44 BRT,2020-11-10,10:10:44,Link,26,8,1,13,0,0,0,1,3,0,,-,0,0,0,N/A,https://www.facebook.com/groups/947711678768018/permalink/1426166697589178,"A REDUÇÃO POPULACIONAL COMEÇARA COM A OBRIGATORIEDADE DA ACEITAÇÃO DA VACINA, A VACINA SERVIRA PARA ENFRAQUECER O SISTEMA IMUNOLÓGICO. DEPOIS IMPLANTARÃO O CHIPS, QUE É SEMELHANTE A UM CHIPS DE CELULAR. E ESTE CHIPS PODERA RECEBER VIRUS POR SATÉLITE, PARA ELIMINAR GRADUALMENTE TODOS QUE NÃO ACEITAREM SER ESCRAVIZADOS, E ESTIVEREM LUTANDO CONTRA ESTE SISTEMA IMUNDO, INJUSTO E ENGANOSO! NÃO PRECISA ACREDITAR É SÓ ANALISAR. OS CIENTISTAS INFORMAM, QUE A VACINA É MAIS DANOSA QUE BENEFICA! E INFORMAM, QUE O SOL ELIMINA O VIRUS. MAS A VACINA ESTA SENDO COMPRADA, E A POPULAÇÃO SENDO PROIBIDA DE IR A PRAIA TOMAR SOL. MÉDICO CHINES É ASSASSINADO A TIRO, E O DESGOVERNO COMUNISTA CHINES, DIZ QUE O MÉDICO CONTRAIU O CORONA VIRUS, COMO PODE? https://www.dn.pt/mundo/cientista-que-investigava-a-covid-19-foi-morto-a-tiro-em-casa-12163490.html E POR QUAL MOTIVO, VARIOS MÉDICOS E CIENTISTAS QUE INFORMAVAM ESTES FATOS, FACELERAM, OU FORAM ASSASSINADOS INEXPLICAVELMENTE? NÓS OS INTERVENCIONISTAS AVISAMOS O QUE OCORRERIA DEPOIS DAS ALIANÇAS, MAS POUCOS SE IMPORTARAM, AVISAMOS O QUE ERA PRIVATIZAÇÕES, TRECEIRIZAÇÃO, REFORMA DA PREVDIENCIA E QUEM ERA A MAÇONARIA, MAS POUCOS SE IMPORTARAM. E ATÉ ALGUNS FILOSOFOS DE ARAQUE, CRIADOS COM O ESTRUME DO CAVALO DO BANDIDO PARA PASSAR PERFUME EM MERDA, ESTÃO SENTINDO NA PELE O RESULTADO DA PANDEMIA, NÃO É MESMO OLAVO DE CARVALHOR!",https://www.dn.pt/mundo/cientista-que-investigava-a-covid-19-foi-morto-a-tiro-em-casa-12163490.html,,,Cientista que investigava a covid-19 foi morto a tiro em casa,"Bing Liu era investigador na Universidade de Pittsburgh. Polícia diz que terá sido assassinado num contexto de crime passional. O suposto autor do crime foi depois encontrado morto, num aparente suicídio.",,,,26,1.37
FORA DIREITA CANHOTA!!!,,701969663535820,none,,,,N/A,N/A,2020-11-10 10:33:50 BRT,2020-11-10,10:33:50,Link,20,5,1,10,0,0,1,2,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/701969663535820/permalink/1243018076097640,"A REDUÇÃO POPULACIONAL COMEÇARA COM A OBRIGATORIEDADE DA ACEITAÇÃO DA VACINA. A VACINA SERVIRA PARA ENFRAQUECER O SISTEMA IMUNOLÓGICO. DEPOIS IMPLANTARÃO O CHIPS, QUE É SEMELHANTE A UM CHIPS DE CELULAR. E ESTE CHIPS PODERA RECEBER VIRUS POR SATÉLITE, PARA ELIMINAR GRADUALMENTE TODOS QUE NÃO ACEITAREM SER ESCRAVIZADOS, E ESTIVEREM LUTANDO CONTRA ESTE SISTEMA IMUNDO, INJUSTO E ENGANOSO! NÃO PRECISA ACREDITAR É SÓ ANALISAR. OS CIENTISTAS INFORMAM, QUE A VACINA É MAIS DANOSA QUE BENEFICA! E INFORMAM, QUE O SOL ELIMINA O VIRUS. MAS A VACINA ESTA SENDO COMPRADA, E A POPULAÇÃO SENDO PROIBIDA DE IR A PRAIA TOMAR SOL. MÉDICO CHINES É ASSASSINADO A TIRO, E O DESGOVERNO COMUNISTA CHINES, DIZ QUE O MÉDICO CONTRAIU O CORONA VIRUS, COMO PODE? https://www.dn.pt/mundo/cientista-que-investigava-a-covid-19-foi-morto-a-tiro-em-casa-12163490.html E POR QUAL MOTIVO, VARIOS MÉDICOS E CIENTISTAS QUE INFORMAVAM ESTES FATOS, FACELERAM, OU FORAM ASSASSINADOS INEXPLICAVELMENTE? NÓS OS INTERVENCIONISTAS AVISAMOS O QUE OCORRERIA DEPOIS DAS ALIANÇAS, MAS POUCOS SE IMPORTARAM. AVISAMOS O QUE ERA PRIVATIZAÇÕES, TERCEIRIZAÇÃO, REFORMA DA PREVDIENCIA E QUEM ERA O BOLSONARO E A MAÇONARIA, MAS POUCOS SE IMPORTARAM. E ATÉ ALGUNS FILOSOFOS DE ARAQUE CRIADOS COM O ESTRUME DO CAVALO DO BANDIDO, PARA PASSAR PERFUME EM MERDA, ESTÃO SENTINDO NA PELE O RESULTADO DA PANDEMIA, SE SENTINDO USADOS E FALANDO EM PULAR DESTE BARCO FURADO! NÃO É MESMO OLAVO DE CARVALHORDA? ACEITE QUE DÓI MENOS SEU PATIFE INTERESSEIRO!",https://www.dn.pt/mundo/cientista-que-investigava-a-covid-19-foi-morto-a-tiro-em-casa-12163490.html,,,Cientista que investigava a covid-19 foi morto a tiro em casa,"Bing Liu era investigador na Universidade de Pittsburgh. Polícia diz que terá sido assassinado num contexto de crime passional. O suposto autor do crime foi depois encontrado morto, num aparente suicídio.",,,,20,1.05
Pensadores Contra o Sistema,,961044763968596,none,,,,2496,N/A,2020-11-10 10:33:03 BRT,2020-11-10,10:33:03,Link,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/961044763968596/permalink/4993925947347104,"A REDUÇÃO POPULACIONAL COMEÇARA COM A OBRIGATORIEDADE DA ACEITAÇÃO DA VACINA. A VACINA SERVIRA PARA ENFRAQUECER O SISTEMA IMUNOLÓGICO. DEPOIS IMPLANTARÃO O CHIPS, QUE É SEMELHANTE A UM CHIPS DE CELULAR. E ESTE CHIPS PODERA RECEBER VIRUS POR SATÉLITE, PARA ELIMINAR GRADUALMENTE TODOS QUE NÃO ACEITAREM SER ESCRAVIZADOS, E ESTIVEREM LUTANDO CONTRA ESTE SISTEMA IMUNDO, INJUSTO E ENGANOSO! NÃO PRECISA ACREDITAR É SÓ ANALISAR. OS CIENTISTAS INFORMAM, QUE A VACINA É MAIS DANOSA QUE BENEFICA! E INFORMAM, QUE O SOL ELIMINA O VIRUS. MAS A VACINA ESTA SENDO COMPRADA, E A POPULAÇÃO SENDO PROIBIDA DE IR A PRAIA TOMAR SOL. MÉDICO CHINES É ASSASSINADO A TIRO, E O DESGOVERNO COMUNISTA CHINES, DIZ QUE O MÉDICO CONTRAIU O CORONA VIRUS, COMO PODE? https://www.dn.pt/mundo/cientista-que-investigava-a-covid-19-foi-morto-a-tiro-em-casa-12163490.html E POR QUAL MOTIVO, VARIOS MÉDICOS E CIENTISTAS QUE INFORMAVAM ESTES FATOS, FACELERAM, OU FORAM ASSASSINADOS INEXPLICAVELMENTE? NÓS OS INTERVENCIONISTAS AVISAMOS O QUE OCORRERIA DEPOIS DAS ALIANÇAS, MAS POUCOS SE IMPORTARAM. AVISAMOS O QUE ERA PRIVATIZAÇÕES, TERCEIRIZAÇÃO, REFORMA DA PREVDIENCIA E QUEM ERA O BOLSONARO E A MAÇONARIA, MAS POUCOS SE IMPORTARAM. E ATÉ ALGUNS FILOSOFOS DE ARAQUE CRIADOS COM O ESTRUME DO CAVALO DO BANDIDO, PARA PASSAR PERFUME EM MERDA, ESTÃO SENTINDO NA PELE O RESULTADO DA PANDEMIA, SE SENTINDO USADOS E FALANDO EM PULAR DESTE BARCO FURADO! NÃO É MESMO OLAVO DE CARVALHOR? ACEITE QUE DÓI MENOS SEU PATIFE INTERESSEIRO!",https://www.dn.pt/mundo/cientista-que-investigava-a-covid-19-foi-morto-a-tiro-em-casa-12163490.html,,,Cientista que investigava a covid-19 foi morto a tiro em casa,"Bing Liu era investigador na Universidade de Pittsburgh. Polícia diz que terá sido assassinado num contexto de crime passional. O suposto autor do crime foi depois encontrado morto, num aparente suicídio.",,,,2,-10
Jornal Estadão Mato Grosso,,822482951555641,none,,,,1017,N/A,2020-05-22 19:15:32 BRT,2020-05-22,19:15:32,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/822482951555641/permalink/922661534871115,,https://estadaomatogrosso.com.br/mundo/cientista-que-fazia-pesquisa-sobre-o-coronavirus-e-assassinado-policia-diz-que-motivacao-e-passional/5742,,,Cientista que fazia pesquisa sobre o coronavírus é assassinado; polícia diz que motivação é passional,"Circula nas redes sociais uma mensagem que diz que o pesquisador chinês residente nos Estados Unidos Bing Liu foi assassinado depois de descobrir a vacina contra o novo coronavírus. Formado em ciência da computação em Cingapura, o cientista, de 37 anos, professor assistente da Faculdade de Medi...",,,,0,-24
Bolsonaro 2022 🇧🇷,,147276449315225,none,,,,644845,N/A,2020-12-23 16:40:53 BRT,2020-12-23,16:40:53,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/147276449315225/permalink/1228775674498625,"A morte do cientista russo aumenta a lista de pessoas envolvidas na pesquisa do coronavírus que morreram em circunstâncias misteriosas. Lista de assassinatos de pesquisadores do COVID-19 1. Cientista canadense Frank Plummer 2. Professor Bing Liu, Universidade de Pittsburgh 3. Gita Ramjee, uma cientista do HIV 4. Motorista da OMS com amostras de Coronavírus mortos a tiros 5. Informante de vacina Brandy Vaughan",https://greatgameindia.com/russian-covid-19-scientist-assassinated/,,,This is a re-share of a post,"The death of the Russian scientist adds to the list of people engaged in coronavirus research dropping dead in mysterious circumstances.
List of Assassinations of COVID-19 Researchers
1. Canadian Scientist Frank Plummer
2. Professor Bing Liu, University of Pittsburgh
3. Gita Ramjee, an HIV scientist
4. WHO driver carrying Coronavirus samples shot dead
5. Vaccine Whistleblower Brandy Vaughan",,,,0,-278
