Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Notícias Já,,478898939507401,none,,,,1078,N/A,2021-03-08 10:17:02 BRT,2021-03-08,10:17:02,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/478898939507401/permalink/849508479113110,,https://www.facebook.com/CoronelSandroOficial/photos/a.152978405409028/756457141727815/?type=3,,SANDRO CORONEL DEPUTADO ESTADUAL GRANDE DIA GOVERNO BOLSONARO COMPRA TODO ESTOQUE DAS VACINAS PFIZER E JOHNSON E JOHNSON DISPONÍVEIS NO MERCADO,Coronel Sandro,Ele não era negacionista? Porque a mídia não enfatizou essa notícia?,,,,1,-25
Dr: Enéas o profeta...!!!,,374303339837753,none,,,,12792,N/A,2021-03-08 13:36:36 BRT,2021-03-08,13:36:36,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/374303339837753/permalink/817874255480657,,https://www.facebook.com/direitacombolsonaro.elesim/photos/a.735786500103561/1380241838991354/?type=3,,CORONEL SANDRO DEPUTADOSTADUAL DEPUTADO ESTADUAL GRANDE DIA GOVERNO BOLSONARO COMPRA TODO ESTOQUE DAS VACINAS PFIZER E JOHNSON E JOHNSON DISPONÍVEIS NO MERCADO,Direita com Bolsonaro #elesim,Ele não era negacionista? Porque a mídia não enfatizou essa notícia?,,,,1,-39
MULHERES UNIDAS COM BOLSONARO  <3 ORIGINAL,,262612228110174,none,,,,5374,N/A,2021-03-08 10:47:19 BRT,2021-03-08,10:47:19,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/262612228110174/permalink/472572163780845,A mentira jamais prevalecerá sobre a Verdade. Deus é Justo e está no controle da nossa nação 🇧🇷🙏,https://www.facebook.com/CoronelSandroOficial/photos/a.152978405409028/756457141727815/?type=3,,SANDRO CORONEL DEPUTADO ESTADUAL GRANDE DIA GOVERNO BOLSONARO COMPRA TODO ESTOQUE DAS VACINAS PFIZER E JOHNSON E JOHNSON DISPONÍVEIS NO MERCADO,Coronel Sandro,Ele não era negacionista? Porque a mídia não enfatizou essa notícia?,,,,1,-25
APOIO General Heleno,,571876086757506,none,,,,60979,N/A,2021-03-08 18:27:41 BRT,2021-03-08,18:27:41,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/571876086757506/permalink/792227464722366,,https://www.facebook.com/CoronelSandroOficial/photos/a.152978405409028/756457141727815/?type=3,,SANDRO CORONEL DEPUTADO ESTADUAL GRANDE DIA GOVERNO BOLSONARO COMPRA TODO ESTOQUE DAS VACINAS PFIZER E JOHNSON E JOHNSON DISPONÍVEIS NO MERCADO,Coronel Sandro,Ele não era negacionista? Porque a mídia não enfatizou essa notícia?,,,,1,-78
Parler Brasil [Rede Social Sem Censura] App 2021,,265403387884152,none,,,,5013,N/A,2021-03-08 11:44:48 BRT,2021-03-08,11:44:48,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/265403387884152/permalink/426812621743227,,https://www.facebook.com/CoronelSandroOficial/photos/a.152978405409028/756457141727815/?type=3,,SANDRO CORONEL DEPUTADO ESTADUAL GRANDE DIA GOVERNO BOLSONARO COMPRA TODO ESTOQUE DAS VACINAS PFIZER E JOHNSON E JOHNSON DISPONÍVEIS NO MERCADO,Coronel Sandro,Ele não era negacionista? Porque a mídia não enfatizou essa notícia?,,,,1,-30
Jornalista Luís Ernesto Lacombe [Eu apoio],,310284690142071,none,,,,119743,N/A,2021-03-08 10:16:53 BRT,2021-03-08,10:16:53,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/310284690142071/permalink/496684954835376,,https://www.facebook.com/CoronelSandroOficial/photos/a.152978405409028/756457141727815/?type=3,,SANDRO CORONEL DEPUTADO ESTADUAL GRANDE DIA GOVERNO BOLSONARO COMPRA TODO ESTOQUE DAS VACINAS PFIZER E JOHNSON E JOHNSON DISPONÍVEIS NO MERCADO,Coronel Sandro,Ele não era negacionista? Porque a mídia não enfatizou essa notícia?,,,,1,-103
FORÇA E HONRA - 38 Jair Bolsonaro - Aliança Pelo Brasil,,1438250046381929,none,,,,26426,N/A,2021-03-08 11:26:57 BRT,2021-03-08,11:26:57,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1438250046381929/permalink/1695638330643098,A mentira jamais prevalecerá sobre a Verdade. Deus é Justo e está movimento da nossa nação 🇧🇷🙏,,,,,,,,,1,-47
JAIR MESSIAS BOLSONARO O MELHOR PRESIDENTE DO BRASIL (OFICIAL),,524549744945193,none,,,,7421,N/A,2021-03-08 10:42:19 BRT,2021-03-08,10:42:19,Photo,1,0,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/524549744945193/permalink/904156326984531,A mentira jamais prevalecerá sobre a Verdade. Deus é Justo e está movimento da nossa nação 🇧🇷🙏,,,,,,,,,1,-70
2 milhões de mulheres que apoiam Jair Messias Bolsonaro,,295829921208876,none,,,,5643,N/A,2021-03-08 16:05:55 BRT,2021-03-08,16:05:55,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/295829921208876/permalink/876099879848541,,https://www.facebook.com/bolsonaropr2022/photos/a.1788965448061070/2668219856802287/?type=3,,GRANDE DIA GOVERNO BOLSONARO COMPRA TODO ESTOQUE DAS VACINAS PFIZER E JOHNSON E JOHNSON DISPONÍVEIS NO MERCADO,Bolsonaro Presidente 2022,"GRANDE DIA! 🇧🇷

- Ele não era negacionista? 
- Você não verão essa notícia na grande mídia.",,,,1,-0.93
#Globolixo,,1844897409130363,learning,,,,92396,N/A,2021-03-08 17:07:36 BRT,2021-03-08,17:07:36,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1844897409130363/permalink/3064137767206315,,,,,This is a re-share of a post,,,,,1,-58
🇧🇷 Mulheres Unidas a Favor do BRASIL🇧🇷🇧🇷🇧🇷,,1099332390234410,none,,,,1464,N/A,2021-03-09 15:45:22 BRT,2021-03-09,15:45:22,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1099332390234410/permalink/1805690686265240,,,,,,,,,,1,-0.93
Presidente  Bolsonaro Jair  messias,,314733196067457,none,,,,13457,N/A,2021-03-09 11:33:31 BRT,2021-03-09,11:33:31,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/314733196067457/permalink/818932608980844,,https://www.facebook.com/bolsonaropr2022/photos/a.1788965448061070/2668219856802287/?type=3,,GRANDE DIA GOVERNO BOLSONARO COMPRA TODO ESTOQUE DAS VACINAS PFIZER E JOHNSON E JOHNSON DISPONÍVEIS NO MERCADO,Bolsonaro Presidente 2022,"GRANDE DIA! 🇧🇷

- Ele não era negacionista? 
- Você não verão essa notícia na grande mídia.",,,,1,-26
BOLSONARO PRESIDENTE DO BRASIL,,2133094616943085,none,,,,964,N/A,2021-03-09 20:48:45 BRT,2021-03-09,20:48:45,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2133094616943085/permalink/2813353595583847,Glória,,,,,,,,,1,-0.93
🇧🇷 Brasil direita Patriota 🇧🇷,,1579108482163083,none,,,,50830,N/A,2021-03-08 10:18:46 BRT,2021-03-08,10:18:46,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1579108482163083/permalink/5225275907546304,,,,,,,,,,1,-35
NAÇÃO BOLSONARIANA 2022,,1224957990848536,none,,,,189191,N/A,2021-03-09 15:35:17 BRT,2021-03-09,15:35:17,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1224957990848536/permalink/6023939254283695,,,,,,,,,,1,-46
GRUPO DE APOIO AO  GOVERNO DO BOLSONARO PRESIDENTE DO BRASIL,,382009155339255,none,,,,111064,N/A,2021-03-08 14:32:52 BRT,2021-03-08,14:32:52,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/382009155339255/permalink/1717040251836132,,,,,,,,,,1,-41
JAIR BOLSONARO PARTIDO ALIANÇA PELO BRASIL,,423319418803767,none,,,,N/A,N/A,2021-03-08 10:44:04 BRT,2021-03-08,10:44:04,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/423319418803767/permalink/464172731385102,A mentira jamais prevalecerá sobre a Verdade. Deus é Justo e está movimento da nossa nação 🇧🇷🙏,,,,,,,,,0,-52
Ratinho,,1040363459811631,none,,,,N/A,N/A,2021-03-08 12:16:47 BRT,2021-03-08,12:16:47,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1040363459811631/permalink/1088598874988089,,,,,,,,,,0,-80
JARAGUÁ / DONA CLARA / SANTA ROSA - BH,,133497633487478,none,,,,5527,N/A,2021-03-08 18:50:54 BRT,2021-03-08,18:50:54,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/133497633487478/permalink/1437433216427240,,,,,,,,,,0,-28
Macapaba Notícias,,616535512577329,none,,,,8595,N/A,2021-03-08 11:45:27 BRT,2021-03-08,11:45:27,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/616535512577329/permalink/785049099059302,,,,,,,,,,0,-58
Alerta Nacional com Sikeira Junior,,244781236653235,none,,,,1418,N/A,2021-03-08 13:56:39 BRT,2021-03-08,13:56:39,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/244781236653235/permalink/473736097091080,,,,,,,,,,0,-30
Tarcísio Gomes de Freitas Ministro da Infraestrutura [Eu Apoio],,654629492136868,none,,,,16614,N/A,2021-03-08 15:26:03 BRT,2021-03-08,15:26:03,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/654629492136868/permalink/811570233109459,,,,,,,,,,0,-44
#Bolsonaro tem Razão!!!🇧🇷🇧🇷🇧🇷###,,614961375721670,none,,,,1263,N/A,2021-03-09 07:03:17 BRT,2021-03-09,07:03:17,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/614961375721670/permalink/855594581658347,,,,,,,,,,0,-32
grupo contra o comunismo Brasil 🇧🇷 livre,,2160387557586190,none,,,,1617,N/A,2021-03-09 21:28:09 BRT,2021-03-09,21:28:09,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2160387557586190/permalink/2657722637852677,Glória,,,,,,,,,0,-24
FRENTE BRASILEIRA CONSERVADORA,,1237587219743249,none,,,,1502,N/A,2021-03-09 22:30:52 BRT,2021-03-09,22:30:52,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1237587219743249/permalink/1787212184780747,Glória,,,,,,,,,0,-26
"""ta pra brique montenegro ll""",,770905446347335,none,,,,29190,N/A,2021-03-08 11:41:34 BRT,2021-03-08,11:41:34,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/770905446347335/permalink/3573880926049759,,https://www.facebook.com/escritorjottarios/photos/a.282805975563040/1077602246083405/?type=3,,GRANDE DIA GOVERNO BOLSONARO COMPRA TODO ESTOQUE DAS VACINAS PFIZER E JOHNSON E JOHNSON DISPONÍVEIS NO MERCADO,Jotta Rios,Ele não era negacionista? Por quê a mídia não enfatizou essa notícia? @cnnbrasil @globonews @vlogdolisboa @jornaldarecord @bbcnews @bbcbrasil @el_pais @elpaisamerica,,,,0,-84
PÁTRIA AMADA,,377087912624939,none,,,,23194,N/A,2021-03-08 14:32:46 BRT,2021-03-08,14:32:46,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/377087912624939/permalink/1406538599679860,,https://www.facebook.com/CoronelSandroOficial/photos/a.152978405409028/756457141727815/?type=3,,SANDRO CORONEL DEPUTADO ESTADUAL GRANDE DIA GOVERNO BOLSONARO COMPRA TODO ESTOQUE DAS VACINAS PFIZER E JOHNSON E JOHNSON DISPONÍVEIS NO MERCADO,Coronel Sandro,Ele não era negacionista? Porque a mídia não enfatizou essa notícia?,,,,0,-36
Itanhaém Boca no Trombone,,357609157649879,none,,,,6381,N/A,2021-03-08 14:51:02 BRT,2021-03-08,14:51:02,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/357609157649879/permalink/3752836454793782,,https://www.facebook.com/escritorjottarios/photos/a.282805975563040/1077602246083405/?type=3,,GRANDE DIA GOVERNO BOLSONARO COMPRA TODO ESTOQUE DAS VACINAS PFIZER E JOHNSON E JOHNSON DISPONÍVEIS NO MERCADO,Jotta Rios,Ele não era negacionista? Por quê a mídia não enfatizou essa notícia? @cnnbrasil @globonews @vlogdolisboa @jornaldarecord @bbcnews @bbcbrasil @el_pais @elpaisamerica,,,,0,-54
DEBATE POLITICO EM NOVA SERRANA,,315110355311276,none,,,,10431,N/A,2021-03-08 18:14:59 BRT,2021-03-08,18:14:59,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/315110355311276/permalink/1942937695861859,,https://www.facebook.com/CoronelSandroOficial/photos/a.152978405409028/756457141727815/?type=3,,SANDRO CORONEL DEPUTADO ESTADUAL GRANDE DIA GOVERNO BOLSONARO COMPRA TODO ESTOQUE DAS VACINAS PFIZER E JOHNSON E JOHNSON DISPONÍVEIS NO MERCADO,Coronel Sandro,Ele não era negacionista? Porque a mídia não enfatizou essa notícia?,,,,0,-38
Itanhaém na boca do Povo,,176616025746059,none,,,,16598,N/A,2021-03-08 14:50:51 BRT,2021-03-08,14:50:51,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/176616025746059/permalink/5121755824565363,,https://www.facebook.com/escritorjottarios/photos/a.282805975563040/1077602246083405/?type=3,,GRANDE DIA GOVERNO BOLSONARO COMPRA TODO ESTOQUE DAS VACINAS PFIZER E JOHNSON E JOHNSON DISPONÍVEIS NO MERCADO,Jotta Rios,Ele não era negacionista? Por quê a mídia não enfatizou essa notícia? @cnnbrasil @globonews @vlogdolisboa @jornaldarecord @bbcnews @bbcbrasil @el_pais @elpaisamerica,,,,0,-44
PORTA DE PRIVADA.,,585601554798011,none,,,,47887,N/A,2021-03-08 15:22:12 BRT,2021-03-08,15:22:12,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/585601554798011/permalink/4341872315837564,,https://www.facebook.com/bolsonaropr2022/photos/a.1788965448061070/2668219856802287/?type=3,,GRANDE DIA GOVERNO BOLSONARO COMPRA TODO ESTOQUE DAS VACINAS PFIZER E JOHNSON E JOHNSON DISPONÍVEIS NO MERCADO,Bolsonaro Presidente 2022,"GRANDE DIA! 🇧🇷

- Ele não era negacionista? 
- Você não vera essa notícia na grande mídia.",,,,0,-74
APOIADORES DO JAIR BOLSONARO  CAMPO GRANDE MS,,1965828666826542,none,,,,2676,N/A,2021-03-08 19:06:51 BRT,2021-03-08,19:06:51,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1965828666826542/permalink/3846609328748457,,https://www.facebook.com/CoronelSandroOficial/photos/a.152978405409028/756457141727815/?type=3,,SANDRO CORONEL DEPUTADO ESTADUAL GRANDE DIA GOVERNO BOLSONARO COMPRA TODO ESTOQUE DAS VACINAS PFIZER E JOHNSON E JOHNSON DISPONÍVEIS NO MERCADO,Coronel Sandro,Ele não era negacionista? Porque a mídia não enfatizou essa notícia?,,,,0,-40
APOIADORES DO JAIR BOLSONARO  CAMPO GRANDE MS,,1965828666826542,none,,,,2676,N/A,2021-03-08 19:06:29 BRT,2021-03-08,19:06:29,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1965828666826542/permalink/3846608658748524,,https://www.facebook.com/CoronelSandroOficial/photos/a.152978405409028/756457141727815/?type=3,,SANDRO CORONEL DEPUTADO ESTADUAL GRANDE DIA GOVERNO BOLSONARO COMPRA TODO ESTOQUE DAS VACINAS PFIZER E JOHNSON E JOHNSON DISPONÍVEIS NO MERCADO,Coronel Sandro,Ele não era negacionista? Porque a mídia não enfatizou essa notícia?,,,,0,-40
ALIANÇA PELO BRASIL(OFICIAL),,584212892325072,none,,,,91827,N/A,2021-03-09 00:49:52 BRT,2021-03-09,00:49:52,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/584212892325072/permalink/1006864273393263,,https://www.facebook.com/bolsonaropr2022/photos/a.1788965448061070/2668219856802287/?type=3,,GRANDE DIA GOVERNO BOLSONARO COMPRA TODO ESTOQUE DAS VACINAS PFIZER E JOHNSON E JOHNSON DISPONÍVEIS NO MERCADO,Bolsonaro Presidente 2022,"GRANDE DIA! 🇧🇷

- Ele não era negacionista? 
- Você não verão essa notícia na grande mídia.",,,,0,-138
A Direita Brasil,,2411597359060385,none,,,,11493,N/A,2021-03-09 21:38:41 BRT,2021-03-09,21:38:41,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2411597359060385/permalink/2967347413485374,Glória,https://www.facebook.com/CoronelSandroOficial/photos/a.152978405409028/756457141727815/?type=3,,SANDRO CORONEL DEPUTADO ESTADUAL GRANDE DIA GOVERNO BOLSONARO COMPRA TODO ESTOQUE DAS VACINAS PFIZER E JOHNSON E JOHNSON DISPONÍVEIS NO MERCADO,Coronel Sandro,Ele não era negacionista? Porque a mídia não enfatizou essa notícia?,,,,0,-54
GRUPO OLAVO DE CARVALHO,,825954890834995,none,,,,127022,N/A,2021-03-08 15:32:20 BRT,2021-03-08,15:32:20,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/825954890834995/permalink/3882975108466276,,https://www.facebook.com/CoronelSandroOficial/photos/a.152978405409028/756457141727815/?type=3,,SANDRO CORONEL DEPUTADO ESTADUAL GRANDE DIA GOVERNO BOLSONARO COMPRA TODO ESTOQUE DAS VACINAS PFIZER E JOHNSON E JOHNSON DISPONÍVEIS NO MERCADO,Coronel Sandro,Ele não era negacionista? Porque a mídia não enfatizou essa notícia?,,,,0,-52
