Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Bolsonaro 2022 🇧🇷,,147276449315225,none,,,,645285,N/A,2020-11-16 14:48:36 BRT,2020-11-16,14:48:36,Native Video,8,3,2,2,0,1,0,0,0,0,owned,-,0,0,0,00:00:00,https://www.facebook.com/groups/147276449315225/permalink/1199079257468267,Fornos crematórios chegados da China na Argentina! Na calada da noite! Lá a vacina será a coronavac! Chegaram em todos os estados do país! Penso que São Paulo deve receber também! Recebi e estou repassando... alguém confirma?,https://www.facebook.com/groups/jaebolsonaro/permalink/1199079257468267/,,,,,,,,8,-48.62
Bolsonaro 2022 🇧🇷,,147276449315225,none,,,,645417,N/A,2020-11-20 21:35:36 BRT,2020-11-20,21:35:36,Native Video,6,3,0,2,0,0,0,1,0,0,owned,-,0,0,0,00:00:00,https://www.facebook.com/groups/147276449315225/permalink/1202871220422404,Fornos crematórios chegados da China na Argentina! Na calada da noite! Lá a vacina será a coronavac! Chegaram em todos os estados do país! Penso que São Paulo deve receber tbem! Vejam o risco que estamos correndo com a vacina obrigatória do Doria . Bora domingo lotar a Paulista ... depois pode ser tarde e não vai adiantar chorar,https://www.facebook.com/groups/jaebolsonaro/permalink/1202871220422404/,,,,,,,,6,-13.5
Aliança pelo Brasil 38,,565098544264960,none,,,,207618,N/A,2020-11-17 20:35:52 BRT,2020-11-17,20:35:52,Native Video,4,2,0,1,0,0,0,1,0,0,owned,-,0,0,0,00:00:00,https://www.facebook.com/groups/565098544264960/permalink/944488436325967,Fornos crematórios chegados da China na Argentina! Na calada da noite! Lá a vacina será a coronavac! Chegaram em todos os estados do país! 🤔 Penso que São Paulo deve receber também... 👇🏻👇🏻,https://www.facebook.com/groups/AliancaPeloBrasil/permalink/944488436325967/,,,,,,,,4,-11
Apoio  a Família  BOLSONARO,,542459893332274,none,,,,77184,N/A,2020-11-16 16:36:01 BRT,2020-11-16,16:36:01,Native Video,3,2,0,1,0,0,0,0,0,0,owned,-,0,0,0,00:00:00,https://www.facebook.com/groups/542459893332274/permalink/694560538122208,"Fornos crematórios chegados da China na Argentina, na calada da noite. Lá a vacina será a Coronavac. Chegaram em todos os estados do país. ""PENSO QUE SÃO PAULO DEVE RECEBER TAMBÉM""",https://www.facebook.com/groups/542459893332274/permalink/694560538122208/,,,,,,,,3,-19
Grupo do Movimento Brasil à Direita,,577614125933249,none,,,,216911,N/A,2020-11-19 00:21:12 BRT,2020-11-19,00:21:12,Native Video,2,0,0,2,0,0,0,0,0,0,owned,-,0,0,0,00:00:00,https://www.facebook.com/groups/577614125933249/permalink/1574829359545049,Fornos crematórios chegados da China na Argentina! Na calada da noite! Lá a vacina será a coronavac! Chegaram em todos os estados do país! Penso que São Paulo deve receber tbem!,https://www.facebook.com/groups/movimentobrasiladireita/permalink/1574829359545049/,,,,,,,,2,-34.5
SOU PATRIOTA 🇧🇷👈 Somos todos Patriotas.,,1072788469570810,learning,,,,792,N/A,2020-12-28 16:54:12 BRT,2020-12-28,16:54:12,Native Video,1,0,0,1,0,0,0,0,0,0,owned,-,0,0,0,00:00:00,https://www.facebook.com/groups/1072788469570810/permalink/1687051611477823,Fornos crematórios chegados da China na Argentina! Na calada da noite! Lá a vacina será a coronavac! Chegaram em todos os estados do país! Penso que São Paulo deve receber tbem!,https://www.facebook.com/groups/1072788469570810/permalink/1687051611477823/,,,,,,,,1,-0.93
Re-União,,592901310848949,none,,,,2145,N/A,2020-11-16 16:35:47 BRT,2020-11-16,16:35:47,Native Video,1,1,0,0,0,0,0,0,0,0,owned,-,0,0,0,00:00:00,https://www.facebook.com/groups/592901310848949/permalink/1928783803927353,"Fornos crematórios chegados da China na Argentina, na calada da noite. Lá a vacina será a Coronavac. Chegaram em todos os estados do país. ""PENSO QUE SÃO PAULO DEVE RECEBER TAMBÉM""",https://www.facebook.com/groups/592901310848949/permalink/1928783803927353/,,,,,,,,1,-0.92
NAÇÃO BOLSONARIANA 2022,,1224957990848536,none,,,,189738,N/A,2020-11-19 00:20:49 BRT,2020-11-19,00:20:49,Native Video,1,0,0,1,0,0,0,0,0,0,owned,-,0,0,0,00:00:00,https://www.facebook.com/groups/1224957990848536/permalink/5519332214744404,Fornos crematórios chegados da China na Argentina! Na calada da noite! Lá a vacina será a coronavac! Chegaram em todos os estados do país! Penso que São Paulo deve receber tbem!,https://www.facebook.com/groups/1224957990848536/permalink/5519332214744404/,,,,,,,,1,-36
NAÇÃO BOLSONARIANA 2022,,1224957990848536,none,,,,189742,N/A,2020-11-18 09:36:27 BRT,2020-11-18,09:36:27,Native Video,1,0,0,1,0,0,0,0,0,0,owned,-,0,0,0,00:00:00,https://www.facebook.com/groups/1224957990848536/permalink/5516404561703836,Fornos crematórios chegados da China na Argentina! Na calada da noite! Lá a vacina será a coronavac! Chegaram em todos os estados do país! Penso que São Paulo deve receber tbem!,https://www.facebook.com/groups/1224957990848536/permalink/5516404561703836/,,,,,,,,1,-36
Bolsonaro 2022 🇧🇷,,147276449315225,none,,,,645417,N/A,2020-11-20 21:30:29 BRT,2020-11-20,21:30:29,Native Video,1,0,0,1,0,0,0,0,0,0,owned,-,0,0,0,00:00:00,https://www.facebook.com/groups/147276449315225/permalink/1202868487089344,Fornos crematórios chegados da China na Argentina! Na calada da noite! Lá a vacina será a coronavac! Chegaram em todos os estados do país! Penso que São Paulo deve receber tbem!,https://www.facebook.com/groups/jaebolsonaro/permalink/1202868487089344/,,,,,,,,1,-81
