Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Aliança Pelo Brasil Planaltina Goiás,,450726785625704,none,,,,34394,N/A,2020-09-27 08:50:34 BRT,2020-09-27,08:50:34,Link,295,67,85,103,0,2,0,3,35,0,,-,0,0,0,N/A,https://www.facebook.com/groups/450726785625704/permalink/633107667387614,,https://www.jornaldacidadeonline.com.br/noticias/23291/uma-catastrofica-analise-sobre-as-vacinas-contra-o-virus-chines-interferem-diretamente-no-material-genetico-veja-o-video,,,Uma catastrófica análise sobre as vacinas contra o vírus chinês: “Interferem diretamente no material genético” (veja o vídeo),"Inúmeras vacinas estão sendo produzidas contra o coronavírus. É a alucinada ‘corrida da vacina’. O próprio João Doria, governador de São Paulo e parceiro de primeira hora do governo chinês, anunciou ...",,,,295,-1.8
Aliança Pelo Brasil Planaltina Goiás,,450726785625704,none,,,,34374,N/A,2020-09-24 12:32:17 BRT,2020-09-24,12:32:17,Link,195,32,42,86,0,1,4,3,27,0,,-,0,0,0,N/A,https://www.facebook.com/groups/450726785625704/permalink/631235047574876,,https://www.jornaldacidadeonline.com.br/noticias/23291/uma-catastrofica-analise-sobre-as-vacinas-contra-o-virus-chines-interferem-diretamente-no-material-genetico-veja-o-video,,,Uma catastrófica análise sobre as vacinas contra o vírus chinês: “Interferem diretamente no material genético” (veja o vídeo),"Inúmeras vacinas estão sendo produzidas contra o coronavírus. É a alucinada ‘corrida da vacina’. O próprio João Doria, governador de São Paulo e parceiro de primeira hora do governo chinês, anunciou ...",,,,195,-2.72
Aliança Pelo Brasil Planaltina Goiás,,450726785625704,none,,,,34374,N/A,2020-09-24 12:04:04 BRT,2020-09-24,12:04:04,Link,162,23,75,51,0,3,1,3,6,0,,-,0,0,0,N/A,https://www.facebook.com/groups/450726785625704/permalink/631218434243204,,https://www.jornaldacidadeonline.com.br/noticias/23291/uma-catastrofica-analise-sobre-as-vacinas-contra-o-virus-chines-interferem-diretamente-no-material-genetico-veja-o-video,,,Uma catastrófica análise sobre as vacinas contra o vírus chinês: “Interferem diretamente no material genético” (veja o vídeo),"Inúmeras vacinas estão sendo produzidas contra o coronavírus. É a alucinada ‘corrida da vacina’. O próprio João Doria, governador de São Paulo e parceiro de primeira hora do governo chinês, anunciou ...",,,,162,-3.28
Aliança Pelo Brasil Planaltina Goiás,,450726785625704,none,,,,34386,N/A,2020-09-25 11:18:29 BRT,2020-09-25,11:18:29,Native Video,130,54,4,70,0,1,0,0,1,0,share,No,0,356950,0,00:06:42,https://www.facebook.com/groups/450726785625704/permalink/631874777510903,,https://www.facebook.com/biakicisoficial/videos/626120458268932/,,,Bia Kicis,Uma catastrófica análise sobre as vacinas contra o vírus chinês: “Interferem diretamente no material genético”. Por Cláudio Lessa.,,,,130,1.31
Presidente Bolsonaro 2022 🇧🇷,,495035617545564,none,,,,67257,N/A,2020-09-24 08:42:28 BRT,2020-09-24,08:42:28,Link,126,33,31,45,0,6,1,1,9,0,,-,0,0,0,N/A,https://www.facebook.com/groups/495035617545564/permalink/1238666433182475,,https://www.jornaldacidadeonline.com.br/noticias/23291/uma-catastrofica-analise-sobre-as-vacinas-contra-o-virus-chines-interferem-diretamente-no-material-genetico-veja-o-video,,,Uma catastrófica análise sobre as vacinas contra o vírus chinês: “Interferem diretamente no material genético” (veja o vídeo),"Inúmeras vacinas estão sendo produzidas contra o coronavírus. É a alucinada ‘corrida da vacina’. O próprio João Doria, governador de São Paulo e parceiro de primeira hora do governo chinês, anunciou ...",,,,126,2.03
Tarcísio G Freitas (Ministro)Oficial - (RBA),,435756547367153,none,,,,234019,N/A,2020-09-25 07:58:41 BRT,2020-09-25,07:58:41,Native Video,98,38,6,48,0,6,0,0,0,0,share,No,0,356950,0,00:06:42,https://www.facebook.com/groups/435756547367153/permalink/654350272174445,,https://www.facebook.com/biakicisoficial/videos/626120458268932/,,,Bia Kicis,Uma catastrófica análise sobre as vacinas contra o vírus chinês: “Interferem diretamente no material genético”. Por Cláudio Lessa.,,,,98,1.18
Aliança pelo Brasil- Rio de Janeiro,,3103285453031594,none,,,,8313,N/A,2020-09-25 14:40:05 BRT,2020-09-25,14:40:05,Link,97,19,17,44,0,6,1,2,8,0,,-,0,0,0,N/A,https://www.facebook.com/groups/3103285453031594/permalink/3954845404542257,"PERIGO COM AS NOVAS VACINAS EXPERIMENTAIS DO Covid-19, Vai Vendo !!!!!!!!!!!!!!!! As novas vacinas experimentais estão sendo desenvolvidas com conceitos de DNA, ou seja, PODERÃO ALTERAR DE FORMA PERMANENTE o material genético de quem tomar.... Inclusive o jornalista Cláudio Lessa, profissional inteligente e sério já fez até um vídeo comentando a respeito desse assunto, só faltava essa, A REALIDADE IMITANDO A FICÇÃO, está até parecendo o romance Dr. Jack e Mr. Hyde, AGORA IMAGINEM ALTERANDO O MATERIAL GENÉTICO DE MILHÕES DE PESSOAS VACINADAS !!!!!!!!!!!!!!!! 👉👉👉👉 Gente de Bem, muito CUIDADO com essas vacinas FEITAS A TOQUE DE CAIXA e com parceiria de GOVERNADORES TRAIRAS 🐍 com PAÍSES SUSPEITOS !!!!!!!!!!!!!!!!!!! 🇧🇷❤😎👉",https://www.jornaldacidadeonline.com.br/noticias/23291/uma-catastrofica-analise-sobre-as-vacinas-contra-o-virus-chines-interferem-diretamente-no-material-genetico-veja-o-video,,,Uma catastrófica análise sobre as vacinas contra o vírus chinês: “Interferem diretamente no material genético” (veja o vídeo),"Inúmeras vacinas estão sendo produzidas contra o coronavírus. É a alucinada ‘corrida da vacina’. O próprio João Doria, governador de São Paulo e parceiro de primeira hora do governo chinês, anunciou ...",,,,97,4.62
Capitão Bolsonaro,,797783024378262,none,,,,31920,N/A,2020-11-15 13:17:15 BRT,2020-11-15,13:17:15,Link,87,21,15,34,0,4,0,4,9,0,,-,0,0,0,N/A,https://www.facebook.com/groups/797783024378262/permalink/918065535683343,"Uma catastrófica análise sobre as vacinas contra o vírus chinês: “Interferem diretamente no material genético” (veja o vídeo) “Esse novo tipo de vacina pode provocar danos genéticos, que serão fatalmente irreversíveis e irreparáveis. Não tem volta. Não tem conserto.”",https://www.jornaldacidadeonline.com.br/noticias/23291/uma-catastrofica-analise-sobre-as-vacinas-contra-o-virus-chines-interferem-diretamente-no-material-genetico-veja-o-video,,,Uma catastrófica análise sobre as vacinas contra o vírus chinês: “Interferem diretamente no material genético” (veja o vídeo),"Inúmeras vacinas estão sendo produzidas contra o coronavírus. É a alucinada ‘corrida da vacina’. O próprio João Doria, governador de São Paulo e parceiro de primeira hora do governo chinês, anunciou ...",,,,87,1.78
Sou de Direita com Orgulho!,,2921738641384848,none,,,,128089,N/A,2020-09-24 10:19:32 BRT,2020-09-24,10:19:32,Link,82,16,25,29,0,0,0,1,11,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2921738641384848/permalink/3403808436511197,,https://www.jornaldacidadeonline.com.br/noticias/23291/uma-catastrofica-analise-sobre-as-vacinas-contra-o-virus-chines-interferem-diretamente-no-material-genetico-veja-o-video,,,Uma catastrófica análise sobre as vacinas contra o vírus chinês: “Interferem diretamente no material genético” (veja o vídeo),"Inúmeras vacinas estão sendo produzidas contra o coronavírus. É a alucinada ‘corrida da vacina’. O próprio João Doria, governador de São Paulo e parceiro de primeira hora do governo chinês, anunciou ...",,,,82,1.01
Jair M. Bolsonaro,,1878402025786064,none,,,,8157,N/A,2020-09-24 11:02:08 BRT,2020-09-24,11:02:08,Link,79,26,24,18,1,1,3,0,6,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1878402025786064/permalink/2497877827171811,Você confia.?.....Se confia toma.....porém eu não confio e não tomo. É guerra política que envolve muito $$$$. Curtir Comentar Compartilhar,https://www.jornaldacidadeonline.com.br/noticias/23291/uma-catastrofica-analise-sobre-as-vacinas-contra-o-virus-chines-interferem-diretamente-no-material-genetico-veja-o-video,,,Uma catastrófica análise sobre as vacinas contra o vírus chinês: “Interferem diretamente no material genético” (veja o vídeo),"Inúmeras vacinas estão sendo produzidas contra o coronavírus. É a alucinada ‘corrida da vacina’. O próprio João Doria, governador de São Paulo e parceiro de primeira hora do governo chinês, anunciou ...",,,,79,2.72
