Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Grupo da Página Caio Coppolla contra o sistema,,1688291638013488,none,,,,N/A,N/A,2021-01-30 02:47:52 BRT,2021-01-30,02:47:52,Photo,"1,620",833,188,474,105,5,9,0,0,6,,-,0,0,0,N/A,https://www.facebook.com/groups/1688291638013488/permalink/1791513927691258,""" O Dória, que não recebe o apoio da prefeita de Bauru, avisou-lhe que não teriam vacinas para o município, nesta primeira etapa. Ela não teve dúvida, embarcou para Brasília, se encontrou com o ministro da Ciência e tecnologia, que é Bauruense. Foram ao gabinete da ministra da Agricultura e tb. ao da Ministra Damares. Todos juntos, ela com apenas 28 anos, foram ao Palácio do Governo, falaram com o Bolsonaro e exigiu vacinas para o seu município e para os municípios vizinhos. Resultado, ontem mesmo chegaram vacinas de Oxford para Bauru, Piratininga, Arealva, Duartina, Tibiriçá, Avai e Lucianópolis. Ela é mocinha, defende o seu povo, brava, destemida. Parabéns a Prefeita Suelen Rosin. E já avisou ao Doria, “Aqui vai ficar tudo aberto. Bauru precisa de trabalhar “(C.Rezende Junqueira) 👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼 Merece todo apoio)",https://www.facebook.com/photo.php?fbid=4094932450539299&set=gm.1791513927691258&type=3,,,,,,,,"1,620",20.77
AGORA NACIONAL,,477512442918209,none,,,,4884,N/A,2021-01-29 19:09:09 BRT,2021-01-29,19:09:09,Photo,429,231,39,106,49,1,2,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/groups/477512442918209/permalink/692494231420028,"O Dória, que não recebe o apoio da prefeita de Bauru, avisou-lhe que não teriam vacinas para o município, nesta primeira etapa já que a prefeita não colocou o município na fase vermelha. Ela não teve dúvida, embarcou para Brasília, se encontrou com o ministro da Ciência e tecnologia, que é Bauruense. Foram ao gabinete da ministra da Agricultura e também ao da Ministra Damares. Todos juntos foram ao Palácio do Governo, falaram com Bolsonaro e ela exigiu vacinas para o seu município e para os municípios vizinhos. Resultado, ontem mesmo chegaram vacinas de Oxford para Bauru, Piratininga, Arealva, Duartina, Tibiriçá, Avai e Lucianópolis. A jovem de 28 anos, Prefeita de Bauru Suelen Rosin, defendeu seu povo com bravura e já avisou ao Dória, “Aqui vai ficar tudo aberto. Bauru precisa de trabalhar“.",https://www.facebook.com/photo.php?fbid=3751669651522608&set=gm.692494231420028&type=3,,,,,,,,429,13.84
Bolsonaro 2022 🇧🇷,,147276449315225,none,,,,644632,N/A,2021-01-29 17:41:33 BRT,2021-01-29,17:41:33,Photo,336,230,36,61,7,1,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/groups/147276449315225/permalink/1256743981701794,,https://www.facebook.com/photo.php?fbid=3513963135388153&set=p.3513963135388153&type=3,,,Adriana,"O Dória, que não recebe o apoio da prefeita de Bauru, avisou-lhe que não teriam vacinas para o município, nesta primeira etapa já que a prefeita não colocou o município na fase vermelha.
Ela não teve dúvida, embarcou para Brasília, se encontrou com o ministro da Ciência e tecnologia, que é Bauruense. Foram ao gabinete da ministra da Agricultura e também ao da Ministra Damares.
Todos juntos foram ao Palácio do Governo, falaram com Bolsonaro e ela exigiu vacinas para o seu município e para os municípios vizinhos. Resultado, ontem mesmo chegaram vacinas de Oxford para Bauru, Piratininga, Arealva, Duartina, Tibiriçá, Avai e Lucianópolis.
A jovem de 28 anos, Prefeita de Bauru Suelen Rosin, defendeu seu povo com bravura e já avisou ao Dória, “Aqui vai ficar tudo aberto. Bauru precisa de trabalhar“.🇧🇷🇧🇷🇧🇷🇧🇷🤗🤗🤗🤗🤗",,,,336,1.17
Grupo do Movimento Brasil à Direita,,577614125933249,none,,,,217100,N/A,2021-02-04 01:21:44 BRT,2021-02-04,01:21:44,Photo,238,141,36,47,10,1,2,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/groups/577614125933249/permalink/1632738287087489,,https://www.facebook.com/photo.php?fbid=3706223249457923&set=p.3706223249457923&type=3,,"akicıs TOME, DESAVISADO! PREFEITA CONSERVADORA DE BAURU ""PEITA"" DORIA E NÃO ""FECHA"" A CIDADE A prefeitura Suéllem Rosim quer preservar a vida de todos e também manter de forma responsável atividades econômicas e os empregos. ""A população deve estar consciente do momento que as",Ivan Roberto,"O Dória, que não recebe o apoio da prefeita de Bauru, avisou-lhe que não teriam vacinas para o município, nesta primeira etapa. 

Ela não teve dúvida, embarcou para Brasília, se encontrou com o ministro da Ciência el tecnologia, que é Bauruense. Foram ao gabinete da ministra da Agricultura e também ao da Ministra Damares. 
Todos juntos, ela com apenas 32 anos, foram ao Palácio do Governo, falaram com o Bolsonaro e exigiu vacinas para o seu município e para os municípios vizinhos.

Resultado, ontem mesmo chegaram vacinas de Oxford para Bauru, Piratininga, Arealva, Duartina, Tibiriçá, Avai e Lucianópolis.  
Ela é mocinha, defende o seu povo, brava, destemida.

Parabéns a Prefeita Suelen Rosin. 
E já avisou ao Dória, “Aqui vai ficar tudo aberto. Bauru precisa de trabalhar.",,,,238,2.77
MILITANTES DE OPOSIÇÃO AO SOCIALISMO - Grupo Político Liberal & Democrata,,1535432436698782,none,,,,N/A,N/A,2021-01-29 14:22:49 BRT,2021-01-29,14:22:49,Photo,222,80,7,119,13,0,2,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1535432436698782/permalink/2840947566147256,""" O Dória, que não recebe o apoio da prefeita de Bauru, avisou-lhe que não teriam vacinas para o município, nesta primeira etapa. Ela não teve dúvida, embarcou para Brasília, se encontrou com o ministro da Ciência e tecnologia, que é Bauruense. Foram ao gabinete da ministra da Agricultura e tb. ao da Ministra Damares. Todos juntos, ela com apenas 28 anos, foram ao Palácio do Governo, falaram com o Bolsonaro e exigiu vacinas para o seu município e para os municípios vizinhos. Resultado, ontem mesmo chegaram vacinas de Oxford para Bauru, Piratininga, Arealva, Duartina, Tibiriçá, Avai e Lucianópolis. Ela é mocinha, defende o seu povo, brava, destemida. Parabéns a Prefeita Suelen Rosin. E já avisou ao Doria, “Aqui vai ficar tudo aberto. Bauru precisa de trabalhar “(C.Rezende Junqueira) 👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼 Merece todo",https://www.facebook.com/photo.php?fbid=10219597730435337&set=gm.2840947566147256&type=3,,,Photos from Dorinha M Vinha's post,,,,,222,11.68
Aliança pelo Brasil,,251820432138395,none,,,,262947,N/A,2021-01-29 19:35:39 BRT,2021-01-29,19:35:39,Photo,162,75,53,33,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/251820432138395/permalink/870196190300813,,https://www.facebook.com/photo.php?fbid=757157511673423&set=p.757157511673423&type=3,,"akicıs TOME, DESAVISADO! PREFEITA CONSERVADORA DE BAURU ""PEITA"" DORIA E NÃO ""FECHA"" A CIDADE A prefeitura Suéllem Rosim quer preservar a vida de todos e também manter de forma responsável as atividades econômicas e os empregos. ""A população deve estar consciente do momento que vivemos. Além disso, estamos ampliando a fiscalização e seguimos lutando por mais leitos hospitalares públicos para o nosso município. Então, cabe aos Estados e municípios respeitar o pacto federativo"", finalizou a discussão. Jokne.mChue",Alexandre,""" O Dória, que não recebe o apoio da prefeita de Bauru, avisou-lhe que não teriam vacinas para o município, nesta primeira etapa. 
Ela não teve dúvida, embarcou para Brasília, se encontrou com o ministro da Ciência e tecnologia, que é Bauruense. Foram ao gabinete da ministra da Agricultura e tb. ao da Ministra Damares. 
Todos juntos, ela com apenas 28 anos, foram ao Palácio do Governo, falaram com o Bolsonaro e exigiu vacinas para o seu município e para os municípios vizinhos. Resultado, ontem mesmo chegaram vacinas de Oxford para Bauru, Piratininga, Arealva, Duartina, Tibiriçá, Avai e Lucianópolis.  
Ela está em seu 1° mandato, defende o seu povo, brava, destemida. Parabéns a Prefeita Suelen Rosin. 
E já avisou ao Doria, “Aqui vai ficar tudo aberto. Bauru precisa, trabalhar! Merece todo nosso apoio 👏👏👏",,,,162,-1.28
Patriota,,205233757891030,none,,,,N/A,N/A,2021-01-29 20:47:48 BRT,2021-01-29,20:47:48,Photo,146,77,16,31,20,0,0,0,0,2,,-,0,0,0,N/A,https://www.facebook.com/groups/205233757891030/permalink/247796846968054,"O Dória, que não recebe o apoio da prefeita de Bauru, avisou-lhe que não teriam vacinas para o município, nesta primeira etapa. Ela não teve dúvida, embarcou para Brasília, se encontrou com o ministro da Ciência e tecnologia, que é Bauruense. Foram ao gabinete da ministra da Agricultura e também ao da Ministra Damares. Todos juntos, ela com apenas 32 anos, foram ao Palácio do Governo, falaram com o Bolsonaro e exigiu vacinas para o seu município e para os municípios vizinhos. Resultado, ontem mesmo chegaram vacinas de Oxford para Bauru, Piratininga, Arealva, Duartina, Tibiriçá, Avaí e Lucianópolis. Ela é mocinha, defende o seu povo, brava, destemida. Parabéns a Prefeita Suéllen Rosim . E já avisou ao Doria, “Aqui vai ficar tudo aberto. Bauru precisa de trabalhar “ (C.Rezende Junqueira)",https://www.facebook.com/photo.php?fbid=10217712487076666&set=gm.247796846968054&type=3,,,,,,,,146,4.06
Somos todos Bolsonaro,,225479074660619,none,,,,39257,N/A,2021-01-30 00:21:02 BRT,2021-01-30,00:21:02,Photo,115,72,20,16,7,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/225479074660619/permalink/888685735006613,"*O Dória, que não recebe o apoio da prefeita de Bauru, avisou-lhe que não teriam vacinas para o município, nesta primeira etapa já que a prefeita não colocou o município na fase vermelha.* *Ela não teve dúvida, embarcou para Brasília, se encontrou com o ministro da Ciência e tecnologia, que é Bauruense.* *Foram ao gabinete da ministra da Agricultura e também ao da Ministra Damares.* *Todos juntos foram ao Palácio do Governo, falaram com Bolsonaro e ela exigiu vacinas para o seu município e para os municípios vizinhos.* *Resultado, ontem mesmo chegaram vacinas de Oxford para Bauru, Piratininga, Arealva, Duartina, Tibiriçá, Avai e Lucianópolis.* *A jovem de 28 anos, Prefeita de Bauru Suelen Rosin, defendeu seu povo com bravura e já avisou ao Dória, “Aqui vai ficar tudo aberto.* Bauru *precisa de trabalhar“.*",https://www.facebook.com/photo.php?fbid=3750678981635737&set=gm.888685735006613&type=3,,,,,,,,115,1.85
Direita Blumenauense,,302693210795111,none,,,,672,N/A,2021-01-29 17:04:52 BRT,2021-01-29,17:04:52,Photo,87,48,9,25,5,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/302693210795111/permalink/460686838329080,""" O Dória, que não recebe o apoio da prefeita de Bauru, avisou-lhe que não teriam vacinas para o município, nesta primeira etapa. Ela não teve dúvida, embarcou para Brasília, se encontrou com o ministro da Ciência e tecnologia, que é Bauruense. Foram ao gabinete da ministra da Agricultura e tb. ao da Ministra Damares. Todos juntos, ela com apenas 28 anos, foram ao Palácio do Governo, falaram com o Bolsonaro e exigiu vacinas para o seu município e para os municípios vizinhos. Resultado, ontem mesmo chegaram vacinas de Oxford para Bauru, Piratininga, Arealva, Duartina, Tibiriçá, Avai e Lucianópolis. Ela está em seu 1° mandato, defende o seu povo, brava, destemida. Parabéns a Prefeita Suelen Rosin. E já avisou ao Doria, “Aqui vai ficar tudo aberto. Bauru precisa, trabalhar! Merece todo nosso apoio 👏👏👏",https://www.facebook.com/photo.php?fbid=1865961320208387&set=gm.460686838329080&type=3,,,,,,,,87,3.22
VERDADE E JUSTIÇA,,4995256483819650,none,,,,N/A,N/A,2021-01-29 19:34:02 BRT,2021-01-29,19:34:02,Photo,78,40,18,14,5,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/4995256483819650/permalink/5331503746861587,,https://www.facebook.com/photo.php?fbid=757157511673423&set=p.757157511673423&type=3,,"akicıs TOME, DESAVISADO! PREFEITA CONSERVADORA DE BAURU ""PEITA"" DORIA E NÃO ""FECHA"" A CIDADE A prefeitura Suéllem Rosim quer preservar a vida de todos e também manter de forma responsável as atividades econômicas e os empregos. ""A população deve estar consciente do momento que vivemos. Além disso, estamos ampliando a fiscalização e seguimos lutando por mais leitos hospitalares públicos para o nosso município. Então, cabe aos Estados e municípios respeitar o pacto federativo"", finalizou a discussão. Jokne.mChue",Alexandre,""" O Dória, que não recebe o apoio da prefeita de Bauru, avisou-lhe que não teriam vacinas para o município, nesta primeira etapa. 
Ela não teve dúvida, embarcou para Brasília, se encontrou com o ministro da Ciência e tecnologia, que é Bauruense. Foram ao gabinete da ministra da Agricultura e tb. ao da Ministra Damares. 
Todos juntos, ela com apenas 28 anos, foram ao Palácio do Governo, falaram com o Bolsonaro e exigiu vacinas para o seu município e para os municípios vizinhos. Resultado, ontem mesmo chegaram vacinas de Oxford para Bauru, Piratininga, Arealva, Duartina, Tibiriçá, Avai e Lucianópolis.  
Ela está em seu 1° mandato, defende o seu povo, brava, destemida. Parabéns a Prefeita Suelen Rosin. 
E já avisou ao Doria, “Aqui vai ficar tudo aberto. Bauru precisa, trabalhar! Merece todo nosso apoio 👏👏👏",,,,78,1.66
