Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Portal Gilbués,,503021423229940,none,,,,7298,N/A,2021-03-16 19:23:29 BRT,2021-03-16,19:23:29,Link,6,4,1,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/503021423229940/permalink/1579139572284781,https://manchetenet.com/governadores-escondem-vacinas-para-desestabilizar-o-presidente-bolsonaro/,https://manchetenet.com/governadores-escondem-vacinas-para-desestabilizar-o-presidente-bolsonaro/,,,Governadores ‘escondem’ vacinas para desestabilizar o presidente Bolsonaro | Manchete Net,Início Destaque Destaque Governadores ‘escondem’ vacinas para desestabilizar o presidente Bolsonaro A canalhice dos governadores se revela em números e demonstram que está em curso uma política para desestabilizar o presidente Jair Bolsonaro. Por Dedé Sousa - 16/03/2021 Facebook WhatsApp Te...,,,,6,-4.67
🔰Gaúchos apoiando Bolsonaro,,248771709313557,none,,,,8073,N/A,2021-03-12 21:20:42 BRT,2021-03-12,21:20:42,Photo,6,2,1,3,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/248771709313557/permalink/842317439958978,,https://www.facebook.com/photo.php?fbid=10215676021328600&set=p.10215676021328600&type=3,,"20:37 Instagram Ver tradução #stfvergonhamundial cintiasposito Mooca Governadores 'escondem' vacinas para desestabilizar o presidente Bolsonaro Curtido por sergiobrasil38 e outras pessoas cintiasposito HORA DO POVO AGIR PARA Ο MITO BOTAR PRA QUEBRAR JUNTO AS FORÇAS ARMADAS!!!! #repost @presidentebolsonarobr o recado foi dado, assistam até o final!",Gladstone,,,,,6,-6.33
Eu apoio a um País sem corrupção,,1539465589688649,none,,,,38604,N/A,2021-03-11 21:52:37 BRT,2021-03-11,21:52:37,Photo,6,2,1,3,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1539465589688649/permalink/2603923033242894,,https://www.facebook.com/photo.php?fbid=3672848622811984&set=p.3672848622811984&type=3,,"Governadores ESCONDENDO vacinas para desestabilizar o Presidente!? Parece ficção!!! Sqn!!! A política brasileira realmente não é para amadores, revoltante e triste termos nela um grande número de meliantes profissionais sustentados por nós!!! #%!& #%!& #%!& Governadores 'escondem vacinas para desestabilizar o presidente Bolsonaro roteirodenoticias.com.br",Fernando,,,,,6,-5.33
MOVIMENTO CIDADÃO,,1718305551724472,none,,,,1706,N/A,2021-03-12 13:24:56 BRT,2021-03-12,13:24:56,Link,5,0,0,2,0,0,0,0,3,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1718305551724472/permalink/2831653947056288,"*Governadores ‘escondem’ vacinas para desestabilizar o presidente Bolsonaro* Apesar da carta em que se declararam “no limite”, os governadores de 14 estados brasileiros aplicaram só 60% das vacinas. A canalhice dos governadores se revela em números e demonstram que está em curso uma política para desestabilizar o presidente Jair Bolsonaro. Subscreveram a carta governadores do PT, PSB, MDB, PCdoB, PSDB, PDT, DEM e PSD. Foram disponibilizadas aos estados 6,07 milhões de vacinas, das quais resultaram aplicadas apenas 3,8 milhões, segundo a plataforma vacinabrasil.org, do Laboratório de Estudos Espaciais do Centro de Pesquisas Computacionais da Rice University, de Houston (EUA), que monitora a vacinação no mundo. No Piauí, estado governado pelo petista Wellington Dias, do Fórum de Governadores, foram aplicadas apenas 108,3 mil. No Maranhão, do acaciano Flávio Dino (PCdoB), foram aplicadas 229.270 doses, (51%) das 448.040 vacinas enviadas pelo Ministério da Saúde. Das 1.111.200 doses disponibilizadas para a Bahia, de Rui Costa (PT), só 58% foram usadas. No Ceará do petista Camilo Santana, 437 mil (62%). Por incompetência ou má-fé, os governadores enfrentam o problema da superlotação nas unidades de saúde e aumentam o número de óbitos. https://roteirodenoticias.com.br/destaques/2021/03/governadores-escondem-vacinas-para-desestabilizar-o-presidente-bolsonaro/",https://roteirodenoticias.com.br/destaques/2021/03/governadores-escondem-vacinas-para-desestabilizar-o-presidente-bolsonaro/,,,Governadores 'escondem' vacinas para desestabilizar o presidente Bolsonaro - Roteiro de Notícias,"Apesar da carta em que se declararam “no limite”, os governadores de 14 estados brasileiros aplicaram só 60% das vacinas. A canalhice dos governadores se revela em números e demonstram …",,,,5,-4.4
GRUPO DE APOIO INCONDICIONAL  AO POVO BRASILEIRO,,338906142824694,none,,,,7424,N/A,2021-03-17 19:46:07 BRT,2021-03-17,19:46:07,Link,5,0,0,4,0,0,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/338906142824694/permalink/4120644711317466,"*Governadores ‘escondem’ vacinas para desestabilizar o presidente Bolsonaro* Apesar da carta em que se declararam “no limite”, os governadores de 14 estados brasileiros aplicaram só 60% das vacinas. A canalhice dos governadores se revela em números e demonstram que está em curso uma política para desestabilizar o presidente Jair Bolsonaro. Subscreveram a carta governadores do PT, PSB, MDB, PCdoB, PSDB, PDT, DEM e PSD. Foram disponibilizadas aos estados 6,07 milhões de vacinas, das quais resultaram aplicadas apenas 3,8 milhões, segundo a plataforma vacinabrasil.org, do Laboratório de Estudos Espaciais do Centro de Pesquisas Computacionais da Rice University, de Houston (EUA), que monitora a vacinação no mundo. No Piauí, estado governado pelo petista Wellington Dias, do Fórum de Governadores, foram aplicadas apenas 108,3 mil. No Maranhão, do acaciano Flávio Dino (PCdoB), foram aplicadas 229.270 doses, (51%) das 448.040 vacinas enviadas pelo Ministério da Saúde. Das 1.111.200 doses disponibilizadas para a Bahia, de Rui Costa (PT), só 58% foram usadas. No Ceará do petista Camilo Santana, 437 mil (62%). Por incompetência ou má-fé, os governadores enfrentam o problema da superlotação nas unidades de saúde e aumentam o número de óbitos. https://roteirodenoticias.com.br/destaques/2021/03/governadores-escondem-vacinas-para-desestabilizar-o-presidente-bolsonaro/",http://vacinabrasil.org/,,,Vacinação contra COVID-19 no Brasil - Rice University,Dashboard para acompanhamento da vacinação contra COVID-19 em cada estado do Brasil. Mapa interativo e gráficos de evolução histórica.,,,,5,-4
Grupo Aliança pelo Brasil - Bolsonaro,,2553309698128950,none,,,,17959,N/A,2021-03-11 21:51:18 BRT,2021-03-11,21:51:18,Photo,4,2,0,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2553309698128950/permalink/3677190452407530,,https://www.facebook.com/photo.php?fbid=3672848622811984&set=p.3672848622811984&type=3,,"Governadores ESCONDENDO vacinas para desestabilizar o Presidente!? Parece ficção!!! Sqn!!! A política brasileira realmente não é para amadores, revoltante e triste termos nela um grande número de meliantes profissionais sustentados por nós!!! #%!& #%!& #%!& Governadores 'escondem vacinas para desestabilizar o presidente Bolsonaro roteirodenoticias.com.br",Fernando,,,,,4,-9.5
MB O PATRIOTA -  CONHECIMENTO E DEBATES SOBRE POLÍTICA E SOCIEDADE!,,2136341509948808,none,,,,2082,N/A,2021-03-12 07:40:55 BRT,2021-03-12,07:40:55,Photo,4,2,0,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2136341509948808/permalink/2796948343888118,,https://www.facebook.com/photo.php?fbid=3672848622811984&set=p.3672848622811984&type=3,,"Governadores ESCONDENDO vacinas para desestabilizar o Presidente!? Parece ficção!!! Sqn!!! A política brasileira realmente não é para amadores, revoltante e triste termos nela um grande número de meliantes profissionais sustentados por nós!!! #%!& #%!& #%!& Governadores 'escondem vacinas para desestabilizar o presidente Bolsonaro roteirodenoticias.com.br",Fernando,,,,,4,-9.5
Somos todos Bolsonaro,,225479074660619,none,,,,39345,N/A,2021-03-11 17:43:11 BRT,2021-03-11,17:43:11,Link,4,0,0,2,0,0,0,0,1,1,,-,0,0,0,N/A,https://www.facebook.com/groups/225479074660619/permalink/911861539355699,,https://roteirodenoticias.com.br/destaques/2021/03/governadores-escondem-vacinas-para-desestabilizar-o-presidente-bolsonaro/,,,Governadores ‘escondem’ vacinas para desestabilizar o presidente Bolsonaro,"Apesar da carta em que se declararam “no limite”, os governadores de 14 estados brasileiros aplicaram só 60% das vacinas. A canalhice dos governadores se revela em números e demonstram que está em …",,,,4,-8.75
Jair M. Bolsonaro,,1878402025786064,none,,,,8200,N/A,2021-03-12 15:07:51 BRT,2021-03-12,15:07:51,Link,4,1,0,3,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1878402025786064/permalink/2626005547692371,https://roteirodenoticias.com.br/destaques/2021/03/governadores-escondem-vacinas-para-desestabilizar-o-presidente-bolsonaro/ Gente. Isso é Criminoso demais. A que ponto chega o ser humano para poder prejudicar alguém??????? Esse não se pode chamar de humano. Monstro é pouco. Muito triste isso Custo a crer que ALGUÉM tem a coragem de fazer uma coisa dessas só para prejudicar um Presidente 😰😰😰😰😰😰😰😰😰😰😰,https://roteirodenoticias.com.br/destaques/2021/03/governadores-escondem-vacinas-para-desestabilizar-o-presidente-bolsonaro/,,,Governadores ‘escondem’ vacinas para desestabilizar o presidente Bolsonaro,"Apesar da carta em que se declararam “no limite”, os governadores de 14 estados brasileiros aplicaram só 60% das vacinas. A canalhice dos governadores se revela em números e demonstram que está em …",,,,4,-7.25
NAÇÃO BOLSONARIANA 2022,,1224957990848536,none,,,,189228,N/A,2021-03-11 21:51:42 BRT,2021-03-11,21:51:42,Photo,4,1,0,2,0,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1224957990848536/permalink/6033717336639220,,https://www.facebook.com/photo.php?fbid=3672848622811984&set=p.3672848622811984&type=3,,"Governadores ESCONDENDO vacinas para desestabilizar o Presidente!? Parece ficção!!! Sqn!!! A política brasileira realmente não é para amadores, revoltante e triste termos nela um grande número de meliantes profissionais sustentados por nós!!! #%!& #%!& #%!& Governadores 'escondem vacinas para desestabilizar o presidente Bolsonaro roteirodenoticias.com.br",Fernando,,,,,4,-11.75
GRUPO DE APOIO DO JAIR MESSIAS BOLSONARO PRESIDENTE DO BRASIL DEUS ABENÇOE,,2027588070787831,none,,,,611,N/A,2021-03-12 21:19:59 BRT,2021-03-12,21:19:59,Photo,3,0,1,1,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2027588070787831/permalink/2872091696337460,,https://www.facebook.com/photo.php?fbid=10215676021328600&set=p.10215676021328600&type=3,,"20:37 Instagram Ver tradução #stfvergonhamundial cintiasposito Mooca Governadores 'escondem' vacinas para desestabilizar o presidente Bolsonaro Curtido por sergiobrasil38 e outras pessoas cintiasposito HORA DO POVO AGIR PARA Ο MITO BOTAR PRA QUEBRAR JUNTO AS FORÇAS ARMADAS!!!! #repost @presidentebolsonarobr o recado foi dado, assistam até o final!",Gladstone,,,,,3,-0.8
O Brasil Acordou,,1667860220130416,none,,,,53205,N/A,2021-03-11 18:41:21 BRT,2021-03-11,18:41:21,Link,3,0,0,2,0,0,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1667860220130416/permalink/2812843555632071,"*Governadores ‘escondem’ vacinas para desestabilizar o presidente Bolsonaro* Apesar da carta em que se declararam “no limite”, os governadores de 14 estados brasileiros aplicaram só 60% das vacinas. A canalhice dos governadores se revela em números e demonstram que está em curso uma política para desestabilizar o presidente Jair Bolsonaro. Subscreveram a carta governadores do PT, PSB, MDB, PCdoB, PSDB, PDT, DEM e PSD. Foram disponibilizadas aos estados 6,07 milhões de vacinas, das quais resultaram aplicadas apenas 3,8 milhões, segundo a plataforma vacinabrasil.org, do Laboratório de Estudos Espaciais do Centro de Pesquisas Computacionais da Rice University, de Houston (EUA), que monitora a vacinação no mundo. No Piauí, estado governado pelo petista Wellington Dias, do Fórum de Governadores, foram aplicadas apenas 108,3 mil. No Maranhão, do acaciano Flávio Dino (PCdoB), foram aplicadas 229.270 doses, (51%) das 448.040 vacinas enviadas pelo Ministério da Saúde. Das 1.111.200 doses disponibilizadas para a Bahia, de Rui Costa (PT), só 58% foram usadas. No Ceará do petista Camilo Santana, 437 mil (62%). Por incompetência ou má-fé, os governadores enfrentam o problema da superlotação nas unidades de saúde e aumentam o número de óbitos. https://roteirodenoticias.com.br/destaques/2021/03/governadores-escondem-vacinas-para-desestabilizar-o-presidente-bolsonaro/",https://roteirodenoticias.com.br/destaques/2021/03/governadores-escondem-vacinas-para-desestabilizar-o-presidente-bolsonaro/,,,Governadores ‘escondem’ vacinas para desestabilizar o presidente Bolsonaro,"Apesar da carta em que se declararam “no limite”, os governadores de 14 estados brasileiros aplicaram só 60% das vacinas. A canalhice dos governadores se revela em números e demonstram que está em …",,,,3,-18
GRUPO OLAVO DE CARVALHO,,825954890834995,none,,,,126999,N/A,2021-03-12 15:36:10 BRT,2021-03-12,15:36:10,Photo,3,1,1,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/825954890834995/permalink/3893268294103624,,https://www.facebook.com/photo.php?fbid=4006123959446282&set=p.4006123959446282&type=3,,Governadores 'escondem' vacinas para desestabilizar o presidente Bolsonaro,Max,"#STFVergonhaMundial deu poderes a estes canalhas,  agora fazem de tudo  !!
🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱",,,,3,-14.33
GRUPO OLAVO DE CARVALHO,,825954890834995,none,,,,126999,N/A,2021-03-12 15:26:57 BRT,2021-03-12,15:26:57,Photo,3,2,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/825954890834995/permalink/3893242347439552,,https://www.facebook.com/photo.php?fbid=4006123959446282&set=p.4006123959446282&type=3,,Governadores 'escondem' vacinas para desestabilizar o presidente Bolsonaro,Max,"#STFVergonhaMundial deu poderes a estes canalhas,  agora fazem de tudo  !!
🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱",,,,3,-14.33
Avança Brasil 2022,,1404877582978912,none,,,,1249,N/A,2021-03-11 21:56:14 BRT,2021-03-11,21:56:14,Photo,2,0,0,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1404877582978912/permalink/2174629622670367,,https://www.facebook.com/photo.php?fbid=3672848622811984&set=p.3672848622811984&type=3,,"Governadores ESCONDENDO vacinas para desestabilizar o Presidente!? Parece ficção!!! Sqn!!! A política brasileira realmente não é para amadores, revoltante e triste termos nela um grande número de meliantes profissionais sustentados por nós!!! #%!& #%!& #%!& Governadores 'escondem vacinas para desestabilizar o presidente Bolsonaro roteirodenoticias.com.br",Fernando,,,,,2,-15
Meu Partido é o Brasil.,,376287496448647,none,,,,1394,N/A,2021-03-12 21:19:00 BRT,2021-03-12,21:19:00,Photo,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/376287496448647/permalink/945928119484579,,https://www.facebook.com/photo.php?fbid=10215676021328600&set=p.10215676021328600&type=3,,"20:37 Instagram Ver tradução #stfvergonhamundial cintiasposito Mooca Governadores 'escondem' vacinas para desestabilizar o presidente Bolsonaro Curtido por sergiobrasil38 e outras pessoas cintiasposito HORA DO POVO AGIR PARA Ο MITO BOTAR PRA QUEBRAR JUNTO AS FORÇAS ARMADAS!!!! #repost @presidentebolsonarobr o recado foi dado, assistam até o final!",Gladstone,,,,,2,-0.88
FÃS e AMIGOS do Gustavo Victorino,,476546179805042,none,,,,19869,N/A,2021-03-12 13:11:25 BRT,2021-03-12,13:11:25,Link,2,1,0,0,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/476546179805042/permalink/873910450068611,"Estão falando que é boato ,mas é interessante cada cidadão que tem interesse em se vacinar fiscalizar se está de acordo o número de vacinados com o número recebido de vacinas principalmente em Estados comandados por esses bandidos ❌❌❌Fica a dica 🙏",https://roteirodenoticias.com.br/destaques/2021/03/governadores-escondem-vacinas-para-desestabilizar-o-presidente-bolsonaro/,,,Governadores 'escondem' vacinas para desestabilizar o presidente Bolsonaro - Roteiro de Notícias,"Apesar da carta em que se declararam “no limite”, os governadores de 14 estados brasileiros aplicaram só 60% das vacinas. A canalhice dos governadores se revela em números e demonstram …",,,,2,-25.5
PSL Carioca,,2102770579991865,none,,,,7074,N/A,2021-03-12 21:21:16 BRT,2021-03-12,21:21:16,Photo,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2102770579991865/permalink/2927664340835814,,https://www.facebook.com/photo.php?fbid=10215676021328600&set=p.10215676021328600&type=3,,"20:37 Instagram Ver tradução #stfvergonhamundial cintiasposito Mooca Governadores 'escondem' vacinas para desestabilizar o presidente Bolsonaro Curtido por sergiobrasil38 e outras pessoas cintiasposito HORA DO POVO AGIR PARA Ο MITO BOTAR PRA QUEBRAR JUNTO AS FORÇAS ARMADAS!!!! #repost @presidentebolsonarobr o recado foi dado, assistam até o final!",Gladstone,,,,,2,-0.88
Nós Somos a Força - O povo aprova ou veta  projetos!!,,1956509657762488,none,,,,4957,N/A,2021-03-13 08:18:00 BRT,2021-03-13,08:18:00,Link,2,0,0,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1956509657762488/permalink/3785475064865929,,https://www.facebook.com/groups/1956509657762488/permalink/3784439401636162/,,"20:37 Instagram Ver tradução #stfvergonhamundial cintiasposito Mooca Governadores 'escondem' vacinas para desestabilizar o presidente Bolsonaro Curtido por sergiobrasil38 e outras pessoas cintiasposito HORA DO POVO AGIR PARA Ο MITO BOTAR PRA QUEBRAR JUNTO AS FORÇAS ARMADAS!!!! #repost @presidentebolsonarobr o recado foi dado, assistam até o final!",This is a re-share of a post,,,,,2,-9.5
CASA DO PATRIOTA,,1544778469108290,none,,,,3032,N/A,2021-03-11 21:59:04 BRT,2021-03-11,21:59:04,Photo,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1544778469108290/permalink/2791708517748606,,https://www.facebook.com/photo.php?fbid=3672848622811984&set=p.3672848622811984&type=3,,"Governadores ESCONDENDO vacinas para desestabilizar o Presidente!? Parece ficção!!! Sqn!!! A política brasileira realmente não é para amadores, revoltante e triste termos nela um grande número de meliantes profissionais sustentados por nós!!! #%!& #%!& #%!& Governadores 'escondem vacinas para desestabilizar o presidente Bolsonaro roteirodenoticias.com.br",Fernando,,,,,2,-0.89
