Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
APOIO General Heleno,,571876086757506,none,,,,N/A,N/A,2020-07-16 16:12:58 BRT,2020-07-16,16:12:58,Photo,1,0,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/571876086757506/permalink/634892497122531,,https://www.facebook.com/biakicisoficial/photos/a.523546011145299/1678496302316925/?type=3,,"BiaKICIS ""Estamos TRABALHANDO NUMA VACINA QUE SEJA BARATA ao ponto de distribuir ao mundo sem custo algum no combate ao ""NÃO FUNCIONA. Suspendam produção. Não tem provas científicas que funciona! ""Estou DISTRIBUINDO GRATUITAMENTE comprimidos de Hidroxcloroquina pra população se tratar contra COVID-19 ""NÃO FUNCIONA. Suspendam uso da Cloroquina, porque não tem comprovação científica que ela funcione! ""Minha vacina está pronta! 10 MIL DÓLARES CADA UMA ""FINALMENTE achamos uma vacina que funciona! Parabéns CHINA pelo exemplo de combate COVID-19! Todos devem vacina Chinesa AGORA!",Bia Kicis,A OMS não surpreende mais.,,,,1,-78
"""Brasil acima de tudo e Deus acima de todos"".",,530291264293439,none,,,,N/A,N/A,2020-07-16 15:21:38 BRT,2020-07-16,15:21:38,Photo,1,0,0,0,0,0,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/530291264293439/permalink/614598229196075,Bia Kicis 8 h · A OMS não surpreende mais.,https://www.facebook.com/biakicisoficial/photos/a.523546011145299/1678496302316925/?type=3,,"BiaKICIS ""Estamos TRABALHANDO NUMA VACINA QUE SEJA BARATA ao ponto de distribuir ao mundo sem custo algum no combate ao ""NÃO FUNCIONA. Suspendam produção. Não tem provas científicas que funciona! ""Estou DISTRIBUINDO GRATUITAMENTE comprimidos de Hidroxcloroquina pra população se tratar contra COVID-19 ""NÃO FUNCIONA. Suspendam uso da Cloroquina, porque não tem comprovação científica que ela funcione! ""Minha vacina está pronta! 10 MIL DÓLARES CADA UMA ""FINALMENTE achamos uma vacina que funciona! Parabéns CHINA pelo exemplo de combate COVID-19! Todos devem vacina Chinesa AGORA!",Bia Kicis,A OMS não surpreende mais.,,,,1,-0.94
57 MILHÕES com BOLSONARO,,219449052811819,none,,,,6177,N/A,2020-07-16 10:56:24 BRT,2020-07-16,10:56:24,Photo,1,0,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/219449052811819/permalink/276163260473731,,https://www.facebook.com/biakicisoficial/photos/a.523546011145299/1678496302316925/?type=3,,"BiaKICIS ""Estamos TRABALHANDO NUMA VACINA QUE SEJA BARATA ao ponto de distribuir ao mundo sem custo algum no combate ao ""NÃO FUNCIONA. Suspendam produção. Não tem provas científicas que funciona! ""Estou DISTRIBUINDO GRATUITAMENTE comprimidos de Hidroxcloroquina pra população se tratar contra COVID-19 ""NÃO FUNCIONA. Suspendam uso da Cloroquina, porque não tem comprovação científica que ela funcione! ""Minha vacina está pronta! 10 MIL DÓLARES CADA UMA ""FINALMENTE achamos uma vacina que funciona! Parabéns CHINA pelo exemplo de combate COVID-19! Todos devem vacina Chinesa AGORA!",Bia Kicis,A OMS não surpreende mais.,,,,1,-22
57 MILHÕES com BOLSONARO,,219449052811819,none,,,,6177,N/A,2020-07-16 10:00:57 BRT,2020-07-16,10:00:57,Photo,1,0,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/219449052811819/permalink/276129387143785,,https://www.facebook.com/biakicisoficial/photos/a.523546011145299/1678496302316925/?type=3,,"BiaKICIS ""Estamos TRABALHANDO NUMA VACINA QUE SEJA BARATA ao ponto de distribuir ao mundo sem custo algum no combate ao ""NÃO FUNCIONA. Suspendam produção. Não tem provas científicas que funciona! ""Estou DISTRIBUINDO GRATUITAMENTE comprimidos de Hidroxcloroquina pra população se tratar contra COVID-19 ""NÃO FUNCIONA. Suspendam uso da Cloroquina, porque não tem comprovação científica que ela funcione! ""Minha vacina está pronta! 10 MIL DÓLARES CADA UMA ""FINALMENTE achamos uma vacina que funciona! Parabéns CHINA pelo exemplo de combate COVID-19! Todos devem vacina Chinesa AGORA!",Bia Kicis,A OMS não surpreende mais.,,,,1,-22
CONSERVADORES DE DIREITA JB,,893379181127813,none,,,,22,N/A,2020-07-16 07:08:25 BRT,2020-07-16,07:08:25,Photo,1,0,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/893379181127813/permalink/943617946103936,,https://www.facebook.com/biakicisoficial/photos/a.523546011145299/1678496302316925/?type=3,,"BiaKICIS ""Estamos TRABALHANDO NUMA VACINA QUE SEJA BARATA ao ponto de distribuir ao mundo sem custo algum no combate ao ""NÃO FUNCIONA. Suspendam produção. Não tem provas científicas que funciona! ""Estou DISTRIBUINDO GRATUITAMENTE comprimidos de Hidroxcloroquina pra população se tratar contra COVID-19 ""NÃO FUNCIONA. Suspendam uso da Cloroquina, porque não tem comprovação científica que ela funcione! ""Minha vacina está pronta! 10 MIL DÓLARES CADA UMA ""FINALMENTE achamos uma vacina que funciona! Parabéns CHINA pelo exemplo de combate COVID-19! Todos devem vacina Chinesa AGORA!",Bia Kicis,A OMS não surpreende mais.,,,,1,-0.94
DIREITA PATRIOTA E CONSERVADOR,,207440160312161,none,,,,10641,N/A,2020-07-17 13:41:35 BRT,2020-07-17,13:41:35,Photo,1,0,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/207440160312161/permalink/292769818445861,ENTENDEU OU PRECISA DESENHAR QUEM ESTÁ NO COMANDO E PRODUZINDO PANDEMIA! BASTA TEDROS!!,https://www.facebook.com/biakicisoficial/photos/a.523546011145299/1678496302316925/?type=3,,"BiaKICIS ""Estamos TRABALHANDO NUMA VACINA QUE SEJA BARATA ao ponto de distribuir ao mundo sem custo algum no combate ao ""NÃO FUNCIONA. Suspendam produção. Não tem provas científicas que funciona! ""Estou DISTRIBUINDO GRATUITAMENTE comprimidos de Hidroxcloroquina pra população se tratar contra COVID-19 ""NÃO FUNCIONA. Suspendam uso da Cloroquina, porque não tem comprovação científica que ela funcione! ""Minha vacina está pronta! 10 MIL DÓLARES CADA UMA ""FINALMENTE achamos uma vacina que funciona! Parabéns CHINA pelo exemplo de combate COVID-19! Todos devem vacina Chinesa AGORA!",Bia Kicis,A OMS não surpreende mais.,,,,1,-23
FÃS e AMIGOS do Gustavo Victorino,,476546179805042,none,,,,12012,N/A,2020-07-16 10:46:23 BRT,2020-07-16,10:46:23,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/476546179805042/permalink/708312479961743,,https://www.facebook.com/photo.php?fbid=2565092103593786&set=p.2565092103593786&type=3,,"A OMS não surpreende mais. BiaKIcis ""Estamos TRABALHANDO NUMA VACINA SEJA BARATA ao ponto de distribuir mundo sem custo algum no combate COVID-19 ""NÃO FUNCIONA. Suspendam a produção. Não tem provas científicas que funciona! ""Estou DISTRIBUINDO GRATUITAMENTE comprimidos de Hidroxcloroquina pra população tratar contrao COVID-19 ""NÃO Suspendam o uso da Cloroquina, porque não tem comprovação científica que ela funcione! ""Minha vacina está pronta! 10 MIL DÓLARES CADA UMA ""FINALMENTE achamos uma vacina que funciona! Parabéns a pelo exemplo de COVID-19! Todos devem comprar vacina Chinesa AGORA!",Selma Cezar,"Oms tão digna indicando o que pode salvar...  vc que não tem a bagatela morrerá. É isso? Nojo desses esquerdistas, comunistas podres.",,,,1,-65
MB O PATRIOTA -  CONHECIMENTO E DEBATES SOBRE POLÍTICA E SOCIEDADE!,,2136341509948808,none,,,,1425,N/A,2020-07-16 09:55:00 BRT,2020-07-16,09:55:00,Photo,1,0,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2136341509948808/permalink/2601117746804513,,https://www.facebook.com/biakicisoficial/photos/a.523546011145299/1678496302316925/?type=3,,"BiaKICIS ""Estamos TRABALHANDO NUMA VACINA QUE SEJA BARATA ao ponto de distribuir ao mundo sem custo algum no combate ao ""NÃO FUNCIONA. Suspendam produção. Não tem provas científicas que funciona! ""Estou DISTRIBUINDO GRATUITAMENTE comprimidos de Hidroxcloroquina pra população se tratar contra COVID-19 ""NÃO FUNCIONA. Suspendam uso da Cloroquina, porque não tem comprovação científica que ela funcione! ""Minha vacina está pronta! 10 MIL DÓLARES CADA UMA ""FINALMENTE achamos uma vacina que funciona! Parabéns CHINA pelo exemplo de combate COVID-19! Todos devem vacina Chinesa AGORA!",Bia Kicis,A OMS não surpreende mais.,,,,1,-39
JP NEWS,,942752685819544,none,,,,11440,N/A,2020-07-16 09:11:28 BRT,2020-07-16,09:11:28,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/942752685819544/permalink/3130302983731159,,https://www.facebook.com/biakicisoficial/photos/a.523546011145299/1678496302316925/?type=3,,"BiaKICIS ""Estamos TRABALHANDO NUMA VACINA QUE SEJA BARATA ao ponto de distribuir ao mundo sem custo algum no combate ao ""NÃO FUNCIONA. Suspendam produção. Não tem provas científicas que funciona! ""Estou DISTRIBUINDO GRATUITAMENTE comprimidos de Hidroxcloroquina pra população se tratar contra COVID-19 ""NÃO FUNCIONA. Suspendam uso da Cloroquina, porque não tem comprovação científica que ela funcione! ""Minha vacina está pronta! 10 MIL DÓLARES CADA UMA ""FINALMENTE achamos uma vacina que funciona! Parabéns CHINA pelo exemplo de combate COVID-19! Todos devem vacina Chinesa AGORA!",Bia Kicis,A OMS não surpreende mais.,,,,1,-27
EM FOCO,,173413329525250,none,,,,10566,N/A,2020-07-16 21:29:12 BRT,2020-07-16,21:29:12,Photo,1,0,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/173413329525250/permalink/1424594741073763,,https://www.facebook.com/biakicisoficial/photos/a.523546011145299/1678496302316925/?type=3,,"BiaKICIS ""Estamos TRABALHANDO NUMA VACINA QUE SEJA BARATA ao ponto de distribuir ao mundo sem custo algum no combate ao ""NÃO FUNCIONA. Suspendam produção. Não tem provas científicas que funciona! ""Estou DISTRIBUINDO GRATUITAMENTE comprimidos de Hidroxcloroquina pra população se tratar contra COVID-19 ""NÃO FUNCIONA. Suspendam uso da Cloroquina, porque não tem comprovação científica que ela funcione! ""Minha vacina está pronta! 10 MIL DÓLARES CADA UMA ""FINALMENTE achamos uma vacina que funciona! Parabéns CHINA pelo exemplo de combate COVID-19! Todos devem vacina Chinesa AGORA!",Bia Kicis,A OMS não surpreende mais.,,,,1,-22
