Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
FORÇA E HONRA - 38 Jair Bolsonaro - Aliança Pelo Brasil,,1438250046381929,none,,,,21908,N/A,2020-07-27 09:22:58 BRT,2020-07-27,09:22:58,Photo,84,19,22,28,0,6,4,1,4,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1438250046381929/permalink/1510293285844271,,https://www.facebook.com/photo.php?fbid=3713529262000669&set=p.3713529262000669&type=3,,"Vacinada contra a Covid-19, carioca conta: ""Estou com febre e muita dor, ma... revistamarieclaire.globo.com Neia Freithas A COBAIA DO DÓRIA QUE TOMOU A VACINA. ""Comecei a me sentir indisposta, enorme moleza no corpo, muito sono, cansaço febre de 38 graus meu corpo inteiro começou doer; e os olhos a lacrimejar, a dor no braço é absurda, mal posso levantá-lo.",Michel,Vai...!,,,,84,1.83
DIREITA PATRIOTA E CONSERVADOR,,207440160312161,none,,,,10763,N/A,2020-07-27 09:23:56 BRT,2020-07-27,09:23:56,Photo,31,9,8,12,0,1,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/207440160312161/permalink/298761191180057,,https://www.facebook.com/photo.php?fbid=3713529262000669&set=p.3713529262000669&type=3,,,Michel,Vai...!,,,,31,1.63
Brasil Unido jamais será vencido.,,1083815718468327,none,,,,2271,N/A,2020-07-27 10:20:54 BRT,2020-07-27,10:20:54,Photo,31,6,12,11,0,1,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1083815718468327/permalink/1560762514106976,,https://www.facebook.com/photo.php?fbid=125777742543289&set=p.125777742543289&type=3,,,Rubens,EU NÃO TOMARIA!,,,,31,-2.06
GRUPO 🇧🇷 ORDEM e PROGRESSO 🇧🇷OFICIAL,,169397967782937,none,,,,N/A,N/A,2020-07-27 14:43:31 BRT,2020-07-27,14:43:31,Photo,22,7,9,5,0,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/169397967782937/permalink/210726520316748,https://www.youtube.com/watch?v=XLkTXSePisU&t=268s,https://www.facebook.com/photo.php?fbid=3713529262000669&set=p.3713529262000669&type=3,,,Michel,Vai...!,,,,22,-1.68
🇧🇷 POR UM BRASIL MELHOR 🇧🇷,,177446387003094,none,,,,6953,N/A,2020-07-26 12:35:01 BRT,2020-07-26,12:35:01,Photo,17,4,7,4,0,1,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/177446387003094/permalink/207986560615743,,https://www.facebook.com/photo.php?fbid=1438885122969839&set=p.1438885122969839&type=3,,,Katia,"E vocês ainda querem a vacina no Dória????
Vejam👀👀👀🔥🔥🔥🔥

A COBAIA DO DÓRIA QUE TOMOU A VACINA.

""Comecei a me sentir indisposta, enorme moleza no corpo, muito sono, cansaço e febre de 38 graus, meu corpo inteiro começou a doer; e os olhos a lacrimejar, a dor no braço é absurda, mal posso levantá-lo"". 😩😩😓😓😓😓😓😥😥",,,,17,-2.71
Jair Messias Bolsonaro Presidente. 38 2022🇧🇷🇧🇷💚💚,,285712058804638,none,,,,21616,N/A,2020-07-27 14:43:22 BRT,2020-07-27,14:43:22,Photo,13,5,2,5,0,0,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/285712058804638/permalink/596505197725321,https://www.youtube.com/watch?v=XLkTXSePisU&t=268s,https://www.facebook.com/photo.php?fbid=3713529262000669&set=p.3713529262000669&type=3,,,Michel,Vai...!,,,,13,-1.92
#MOVIMENTO ACORDA BRASIL & AVANÇA BRASIL,,1205168486177748,none,,,,1473,N/A,2020-07-26 23:26:03 BRT,2020-07-26,23:26:03,Photo,11,1,8,1,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1205168486177748/permalink/3580180672009839,,https://www.facebook.com/photo.php?fbid=1438885122969839&set=p.1438885122969839&type=3,,,Katia,"E vocês ainda querem a vacina no Dória????
Vejam👀👀👀🔥🔥🔥🔥

A COBAIA DO DÓRIA QUE TOMOU A VACINA.

""Comecei a me sentir indisposta, enorme moleza no corpo, muito sono, cansaço e febre de 38 graus, meu corpo inteiro começou a doer; e os olhos a lacrimejar, a dor no braço é absurda, mal posso levantá-lo"". 😩😩😓😓😓😓😓😥😥",,,,11,-3.55
BRASIL ACIMA DE TUDO (OFICIAL) 🇧🇷,,2039667096121879,none,,,,11146,N/A,2020-07-27 13:57:23 BRT,2020-07-27,13:57:23,Photo,10,3,1,3,0,0,2,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2039667096121879/permalink/3174303382658239,,,,,,,,,,10,-3.5
Aliança pelo Brasil 38,,565098544264960,none,,,,198577,N/A,2020-07-26 23:47:44 BRT,2020-07-26,23:47:44,Photo,8,2,0,4,0,0,1,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/565098544264960/permalink/847373739370771,,https://www.facebook.com/photo.php?fbid=125777742543289&set=p.125777742543289&type=3,,,Rubens,EU NÃO TOMARIA!,,,,8,-8.38
Subtenente Ricardo com Presidente Bolsonaro,,1395962877263581,none,,,,N/A,N/A,2020-07-26 23:36:57 BRT,2020-07-26,23:36:57,Photo,7,4,2,0,0,0,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1395962877263581/permalink/1402034423323093,,https://www.facebook.com/photo.php?fbid=125777742543289&set=p.125777742543289&type=3,,,Rubens,EU NÃO TOMARIA!,,,,7,-0.61
