Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Ciro Gomes Zueiro [Grupo],,1492489044129128,none,,,,15001,N/A,2021-01-20 19:42:24 BRT,2021-01-20,19:42:24,Photo,17,8,0,4,1,3,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1492489044129128/permalink/3960604640650877,,https://www.facebook.com/CiroCacador/photos/a.380069432539830/822269754986460/?type=3,,-VOCÊ QUER MUITO SER VACINADO? -SIM. -QUANTO? EX-FUNCIONÁRIO DO BANCO JOVEM TENTA SER VACINADO ANTES DISFARÇADO DE IDOSO EM sc TORNAMIINOHER,Ciro Caçador de Mitos,E você aí achando que sua vontade de tomar a  vacina é grande. 😂,,,,17,-2.29
"Nem PT, nem Bolsonaro - Antipolarização 🇧🇷",,254118252332872,none,,,,5875,N/A,2021-01-20 19:43:04 BRT,2021-01-20,19:43:04,Photo,15,3,2,3,0,0,7,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/254118252332872/permalink/404726693938693,,https://www.facebook.com/CiroCacador/photos/a.380069432539830/822269754986460/?type=3,,-VOCÊ QUER MUITO SER VACINADO? -SIM. -QUANTO? EX-FUNCIONÁRIO DO BANCO JOVEM TENTA SER VACINADO ANTES DISFARÇADO DE IDOSO EM sc TORNAMIINOHER,Ciro Caçador de Mitos,E você aí achando que sua vontade de tomar a  vacina é grande. 😂,,,,15,-4.8
Ciro Gomes,,204907836804854,none,,,,12165,N/A,2021-01-20 19:42:29 BRT,2021-01-20,19:42:29,Photo,3,1,0,0,0,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/204907836804854/permalink/761146224514343,,https://www.facebook.com/CiroCacador/photos/a.380069432539830/822269754986460/?type=3,,-VOCÊ QUER MUITO SER VACINADO? -SIM. -QUANTO? EX-FUNCIONÁRIO DO BANCO JOVEM TENTA SER VACINADO ANTES DISFARÇADO DE IDOSO EM sc TORNAMIINOHER,Ciro Caçador de Mitos,E você aí achando que sua vontade de tomar a  vacina é grande. 😂,,,,3,-21.33
Somos 100% pelo impeachment do presidente e pela  terceira via.,,2316772025282336,none,,,,36950,N/A,2021-01-20 20:37:59 BRT,2021-01-20,20:37:59,Photo,1,0,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2316772025282336/permalink/2572939329665603,,https://www.facebook.com/CiroCacador/photos/a.380069432539830/822269754986460/?type=3,,-VOCÊ QUER MUITO SER VACINADO? -SIM. -QUANTO? EX-FUNCIONÁRIO DO BANCO JOVEM TENTA SER VACINADO ANTES DISFARÇADO DE IDOSO EM sc TORNAMIINOHER,Ciro Caçador de Mitos,E você aí achando que sua vontade de tomar a  vacina é grande. 😂,,,,1,-44
Eu acredito no porteiro,,534484963951105,none,,,,5604,N/A,2021-01-20 19:42:34 BRT,2021-01-20,19:42:34,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/534484963951105/permalink/842920089774256,,https://www.facebook.com/CiroCacador/photos/a.380069432539830/822269754986460/?type=3,,-VOCÊ QUER MUITO SER VACINADO? -SIM. -QUANTO? EX-FUNCIONÁRIO DO BANCO JOVEM TENTA SER VACINADO ANTES DISFARÇADO DE IDOSO EM sc TORNAMIINOHER,Ciro Caçador de Mitos,E você aí achando que sua vontade de tomar a  vacina é grande. 😂,,,,0,-94
CIRO GOMES VIRAL,,1596869347045739,none,,,,8422,N/A,2021-01-20 19:42:46 BRT,2021-01-20,19:42:46,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1596869347045739/permalink/3794916547240997,,https://www.facebook.com/CiroCacador/photos/a.380069432539830/822269754986460/?type=3,,-VOCÊ QUER MUITO SER VACINADO? -SIM. -QUANTO? EX-FUNCIONÁRIO DO BANCO JOVEM TENTA SER VACINADO ANTES DISFARÇADO DE IDOSO EM sc TORNAMIINOHER,Ciro Caçador de Mitos,E você aí achando que sua vontade de tomar a  vacina é grande. 😂,,,,0,-64
