Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Grupo De Apoio Ao Jornalista Glenn Greenwald,,2180300162239885,none,,,,25799,N/A,2020-10-21 19:35:48 BRT,2020-10-21,19:35:48,Link,190,71,40,55,2,1,0,3,16,2,,-,0,0,0,N/A,https://www.facebook.com/groups/2180300162239885/permalink/2751401545129741,"Artesio Ferreira A vacina contra gripe e H1N1 que você toma é da Sinovac Biotech, que é chinesa! Passou por todas as fases de testes, é atestada por cientistas e tem registro da Anvisa. A recusa à vacina da covid é preconceito, disputa política e eleitoral, pois passará pelo mesmo procedimento.",https://www.jb.com.br/pais/informe-jb/2020/10/1026149-todos-contra-bolsonaro-apos-ele-declarar-que-nao-compraremos-a-vacina-da-china.html,,,Todos contra Bolsonaro após ele declarar que não comprará a vacina da China,O presidente virou pomo da discórdia no 'Twitter',,,,190,5.59
Somos 100% pelo impeachment do presidente e pela  terceira via.,,2316772025282336,none,,,,34287,N/A,2020-10-21 18:49:16 BRT,2020-10-21,18:49:16,Status,139,65,29,44,0,0,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2316772025282336/permalink/2502093843416819,"A vacina contra gripe e H1N1 que você toma é da Sinovac Biotech, que é chinesa! Passou por todas as fases de testes, é atestada por cientistas e tem registro da Anvisa. A recusa à vacina da covid é preconceito, disputa política e eleitoral, pois passará pelo mesmo procedimento.",,,,,,,,,139,2.48
Blog Vamos Resistir ao Golpe,,119965511397379,none,,,,49263,N/A,2020-10-21 19:35:33 BRT,2020-10-21,19:35:33,Link,132,50,33,32,2,0,2,0,13,0,,-,0,0,0,N/A,https://www.facebook.com/groups/119965511397379/permalink/3541321062595123,"Artesio Ferreira A vacina contra gripe e H1N1 que você toma é da Sinovac Biotech, que é chinesa! Passou por todas as fases de testes, é atestada por cientistas e tem registro da Anvisa. A recusa à vacina da covid é preconceito, disputa política e eleitoral, pois passará pelo mesmo procedimento.",https://www.jb.com.br/pais/informe-jb/2020/10/1026149-todos-contra-bolsonaro-apos-ele-declarar-que-nao-compraremos-a-vacina-da-china.html,,,Todos contra Bolsonaro após ele declarar que não comprará a vacina da China,O presidente virou pomo da discórdia no 'Twitter',,,,132,4.4
Fala Uruguaiana,,447004206212137,none,,,,8086,N/A,2020-10-22 11:46:21 BRT,2020-10-22,11:46:21,Link,92,19,65,2,4,0,1,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/447004206212137/permalink/678249223087633,,https://www.facebook.com/101868150220967/posts/925207824553658/,,,This is a re-share of a post,"A vacina contra gripe e H1N1 que você toma é da Sinovac Biotech, que é chinesa! Passou por todas as fases de testes, é atestada por cientistas e tem registro da Anvisa. A recusa à vacina da covid é preconceito, disputa política e eleitoral, pois passará pelo mesmo procedimento.",,,,92,4.84
Pérolas de Bolsonaro,,428970951263763,none,,,,43711,N/A,2020-10-21 19:22:09 BRT,2020-10-21,19:22:09,Photo,90,60,7,22,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/428970951263763/permalink/851343802359807,,https://www.facebook.com/2225354314366457/photos/a.2283278845240670/2767531473482069/?type=3,,"Sâmia Bomfim @samiabomfim A vacina contra gripe e H1N1 que você toma é da Sinovac Biotech, que é chinesa! Passou por todas as fases de testes, é atestada por cientistas e tem registro da Anvisa. A recusa à vacina da covid é preconceito, disputa política e eleitoral, pois passará pelo mesmo procedimento.",Blog do Almeida,"Me informaram que a de hepatite e a BCG também!
Sâmia Bomfim #virasp50",,,,90,2.2
"LEU NA VEJA, AZAR O SEU!!!!!!",,331367540218423,none,,,,49350,N/A,2020-10-21 20:57:36 BRT,2020-10-21,20:57:36,Photo,46,34,0,12,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/331367540218423/permalink/3732336470121496,,https://www.facebook.com/alutaonline/photos/a.277517155760702/1743915189120884/?type=3,,"Sâmia Bomfim @sa... 3h A vacina contra gripe e H1N1 que você toma é da Sinovac Biotech, que é chinesa! Passou por todas as fases de testes, é atestada por cientistas e tem registro da Anvisa. A recusa à vacina da covid é preconceito, disputa política e eleitoral, pois passará pelo mesmo procedimento. 82 1.873 8.418",A Luta,,,,,46,-1.63
Grupo De Apoio Ao Jornalista Glenn Greenwald,,2180300162239885,none,,,,25799,N/A,2020-10-21 19:22:16 BRT,2020-10-21,19:22:16,Photo,46,24,0,18,4,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2180300162239885/permalink/2751388161797746,,https://www.facebook.com/2225354314366457/photos/a.2283278845240670/2767531473482069/?type=3,,"Sâmia Bomfim @samiabomfim A vacina contra gripe e H1N1 que você toma é da Sinovac Biotech, que é chinesa! Passou por todas as fases de testes, é atestada por cientistas e tem registro da Anvisa. A recusa à vacina da covid é preconceito, disputa política e eleitoral, pois passará pelo mesmo procedimento.",Blog do Almeida,"Me informaram que a de hepatite e a BCG também!
Sâmia Bomfim #virasp50",,,,46,1.1
Biólogo labuta,,544206365915726,none,,,,14861,N/A,2020-10-23 12:54:02 BRT,2020-10-23,12:54:02,Link,44,25,13,5,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/544206365915726/permalink/1315802488756106,,https://www.facebook.com/101868150220967/posts/925207824553658/,,,This is a re-share of a post,"A vacina contra gripe e H1N1 que você toma é da Sinovac Biotech, que é chinesa! Passou por todas as fases de testes, é atestada por cientistas e tem registro da Anvisa. A recusa à vacina da covid é preconceito, disputa política e eleitoral, pois passará pelo mesmo procedimento.",,,,44,-1.59
Pérolas dos Coxinhas #ForaBolsonaro,,376836219188958,none,,,,175123,N/A,2020-10-22 15:09:01 BRT,2020-10-22,15:09:01,Photo,26,13,0,13,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/376836219188958/permalink/1877247015814530,,https://www.facebook.com/Falandoverdades.com.br/photos/a.449418315173494/3382947315153898/?type=3,,"Sâmia Bomfim @samiabomfim A vacina contra gripe e H1N1 que você toma é da Sinovac Biotech, que é chinesa! Passou por todas as fases de testes, é atestada por cientistas e tem registro da Anvisa. A recusa à vacina da covid é preconceito, disputa política e eleitoral, pois passará pelo mesmo procedimento.",Falando Verdades,"Então você não tomará a vacina contra H1N1 querido?

Siga nosso insta: https://www.instagram.com/falandoverdades.com.br/",,,,26,-1.54
PETRALHANDIA,,231774864819860,none,,,,1981,N/A,2020-10-21 22:00:27 BRT,2020-10-21,22:00:27,Photo,25,15,0,10,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/231774864819860/permalink/356418772355468,Temos que engolir mais essa .,https://www.facebook.com/2225354314366457/photos/a.2283278845240670/2767531473482069/?type=3,,"Sâmia Bomfim @samiabomfim A vacina contra gripe e H1N1 que você toma é da Sinovac Biotech, que é chinesa! Passou por todas as fases de testes, é atestada por cientistas e tem registro da Anvisa. A recusa à vacina da covid é preconceito, disputa política e eleitoral, pois passará pelo mesmo procedimento.",Blog do Almeida,"Me informaram que a de hepatite e a BCG também!
Sâmia Bomfim #virasp50",,,,25,-3.52
