Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
ALIANÇA PELO BRASIL(OFICIAL),,584212892325072,none,,,,91778,N/A,2021-02-12 18:57:04 BRT,2021-02-12,18:57:04,Photo,66,18,7,28,0,9,1,1,2,0,,-,0,0,0,N/A,https://www.facebook.com/groups/584212892325072/permalink/991318284947862,LEIA COM ATENÇÃO,https://www.facebook.com/photo.php?fbid=10208849948842190&set=p.10208849948842190&type=3,,"Ο médico no Twitter (conta que foi removida) disse o seguinte: ""Qualquer vacina que precise ser enviada e armazenada a -80 Cnão é uma vacina. ""Éum um agente de vivo para infectar suas células transferir material genético. Não os deixe enganar você. ""Isso é manipulação genética de humanos em grande escala."" SABE QUEM É? MICHAEL YEADON, FALOU TUDO SOBRE 0 PLANO DAS VACINAS E FOI DEMITIDO ELE ERA SIMPLESMENTE 0 VICE PRESIDENTE DA PFIZER! A ÚLTIMA DELE FOI ESSA QUE ESTÁ NA LEGENDA E0 QUE ACONTECEU!? SUA CONTA DO TWITTER FOI DELETADA!",Esther,,,,,66,-1.39
COLAPSO MUNDIAL,,2432957703450652,none,,,,4972,N/A,2021-02-09 00:41:57 BRT,2021-02-09,00:41:57,Photo,48,20,5,14,0,4,0,5,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2432957703450652/permalink/3696817337064676,"O INFORMANTE O médico no Twitter (conta que foi removida) disse o seguinte: “Qualquer vacina que precise ser enviada e armazenada a -80 ° C não é uma vacina. “É um agente de transfecção, mantido vivo para infectar suas células e transferir material genético. Não os deixe enganar você. “Isso é manipulação genética de humanos em grande escala.""",https://www.facebook.com/photo.php?fbid=3522353341223412&set=gm.3696817337064676&type=3,,,,,,,,48,2.53
Pensadores de direita,,2747936808587068,none,,,,20340,N/A,2021-02-13 17:44:04 BRT,2021-02-13,17:44:04,Photo,47,16,2,23,0,6,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2747936808587068/permalink/3630422787005128,,https://www.facebook.com/photo.php?fbid=5036200599785941&set=p.5036200599785941&type=3,,"o médico no Twitter (conta que foi removida) disse seguinte: ""Qualquer vacina que precise ser enviada e armazenada a 80 não é uma vacina. um agente de mantido vivo para infectar suas células e transferir material genético. Não os deixe enganar você. ""Isso é manipulação genética de humanos em grande escala."" SABE QUEM É? MICHAEL YEADON,FAL TUDO SOBRE 0 PLANO DAS VACINAS E FOI DEMITIDO ELE ERA SIMPLESMENTE 0 VICE PRESIDENTE DA PFIZER! A ÚLTIMA DELE FOI ESSA QUE ESTÁ ΝΑ LEGENDA EO QUE ACONTECEU!? SUA CONTA DO TWITTER FOI DELETADA! Atoca Atocadocoelho do coelho",Francisco,ACORDEM,,,,47,2.04
GRUPO OLAVO DE CARVALHO,,825954890834995,none,,,,127281,N/A,2021-02-12 18:54:14 BRT,2021-02-12,18:54:14,Photo,37,11,4,15,0,4,0,3,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/825954890834995/permalink/3815218145241973,LEIAM COM ATENÇÃO...ISSO É MUITO GRAVE.,https://www.facebook.com/photo.php?fbid=10208849948842190&set=p.10208849948842190&type=3,,"Ο médico no Twitter (conta que foi removida) disse o seguinte: ""Qualquer vacina que precise ser enviada e armazenada a -80 Cnão é uma vacina. ""Éum um agente de vivo para infectar suas células transferir material genético. Não os deixe enganar você. ""Isso é manipulação genética de humanos em grande escala."" SABE QUEM É? MICHAEL YEADON, FALOU TUDO SOBRE 0 PLANO DAS VACINAS E FOI DEMITIDO ELE ERA SIMPLESMENTE 0 VICE PRESIDENTE DA PFIZER! A ÚLTIMA DELE FOI ESSA QUE ESTÁ NA LEGENDA E0 QUE ACONTECEU!? SUA CONTA DO TWITTER FOI DELETADA!",Esther,,,,,37,-1.14
GRUPO OLAVO DE CARVALHO,,825954890834995,none,,,,127292,N/A,2021-02-10 22:18:09 BRT,2021-02-10,22:18:09,Photo,37,12,0,18,0,4,0,2,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/825954890834995/permalink/3810528665710921,,https://www.facebook.com/photo.php?fbid=10222410134455514&set=p.10222410134455514&type=3,,"mídia verdadeforadamidia o médico no Twitter (conta que foi removida) disse o seguinte: ""Qualquer vacina que precise ser enviada e armazenada -80 não é uma vacina. ""É um agente de transfecção, mantido vivo para infectar suas células e transferir material genético. Não os deixe enganar você. ""Isso é manipulação genética de humanos em grande escala."" SABE QUEM É? MICHAEL YEADON, TUDO SOBRE 0 PLANO DAS VACINAS FOI DEMITIDO ELE ERA SIMPLESMENTEO VICE PRESIDENTE DA PFIZER! A ÚLTIMA DELE FOI ESSA QUE ESTÁ NA LEGENDA E0 QUE ACONTECEU!? SUA CONTA DO TWITTER FOI DELETADA! For information about vaccines, visit gov.br.",Jorge,"ATENÇÃO ALERTA GERAL
𝐌𝐎𝐑𝐓𝐄, 𝐀𝐒𝐒𝐀𝐂𝐈𝐍𝐀𝐓𝐎 𝐄 𝐎 𝐆𝐄𝐍𝐎𝐂𝐈𝐃𝐈𝐎 𝐃𝐄 𝐍𝐎𝐒𝐒𝐎𝐒 𝐈𝐃𝐎𝐒𝐎𝐒  
𝐏𝐫𝐞𝐜𝐢𝐬𝐚𝐦𝐨𝐬 𝐬𝐚𝐥𝐯𝐚-𝐥𝐨𝐬 
Está sendo postado em grupos de rede sociais e Aplicativos Whatsapp, Telegram... uma grande quantidade de fotos e Vídeos que mostram centenas de casos em vários municípios e estados Brasileiros, que as vacinas que estão sendo aplicadas estão causando mal súbito e levando a óbito muitas das pessoas, principalmente os idosos que estão tendo prioridade para serem vacinados. 
Não se deixem enganar, pois, esta vacinação é o cumprimento da agenda para a redução populacional que tem como prioridade, os incapacitados, tutelados idosos, como vacinação em massa, e quem irá contribuir e induzi-los a morte, será os seus próprios filhos pela falta da busca de informação, ignorância, desdenha, pouco caso e a soberba.",,,,37,-1.14
Vale do Nióbio Brasil,,508097099238489,none,,,,2604,N/A,2021-02-11 21:35:12 BRT,2021-02-11,21:35:12,Photo,36,16,3,12,0,4,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/508097099238489/permalink/3645245565523611,,https://www.facebook.com/photo.php?fbid=1794977047331756&set=p.1794977047331756&type=3,,"o médico no Twitter (conta que foi removida) disse seguinte: ""Qualquer vacina que precise ser enviada e armazenada a -80 Cnão é uma vacina. um agente de mantido vivo para infectar suas célulase transferir material genético. Não os deixe enganar você. ""Isso é manipulação genética de humanos em grande escala."" SABE QUEM É? MICHAEL YEADON, TUDO SOBRE 0 PLANO DAS VACINAS E FOI DEMITIDO ELE ERA SIMPLESMENTE 0 VICE PRESIDENTE DA PFIZER! A ÚLTIMA DELE FOI ESSA QUE ESTÁ NA LEGENDA E0 QUE ACONTECEU!? SUA CONTA DO TWITTER FOI DELETADA!",Anna,🌩,,,,36,1.89
Jornal Liga Patriótica,,1222222714617269,none,,,,4585,N/A,2021-02-12 18:53:39 BRT,2021-02-12,18:53:39,Photo,25,7,2,12,0,3,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/groups/1222222714617269/permalink/1687394628100073,LEIAM COM ATENÇÃO...ISSO É MUITO GRAVE.,https://www.facebook.com/photo.php?fbid=10208849948842190&set=p.10208849948842190&type=3,,"Ο médico no Twitter (conta que foi removida) disse o seguinte: ""Qualquer vacina que precise ser enviada e armazenada a -80 Cnão é uma vacina. ""Éum um agente de vivo para infectar suas células transferir material genético. Não os deixe enganar você. ""Isso é manipulação genética de humanos em grande escala."" SABE QUEM É? MICHAEL YEADON, FALOU TUDO SOBRE 0 PLANO DAS VACINAS E FOI DEMITIDO ELE ERA SIMPLESMENTE 0 VICE PRESIDENTE DA PFIZER! A ÚLTIMA DELE FOI ESSA QUE ESTÁ NA LEGENDA E0 QUE ACONTECEU!? SUA CONTA DO TWITTER FOI DELETADA!",Esther,,,,,25,1.32
Pátria Amada Brasil,,1123016251127933,none,,,,21082,N/A,2021-02-12 18:56:14 BRT,2021-02-12,18:56:14,Photo,24,9,2,10,0,2,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1123016251127933/permalink/3746839005412298,LEIAM COM ATENÇÃO.,https://www.facebook.com/photo.php?fbid=10208849948842190&set=p.10208849948842190&type=3,,"Ο médico no Twitter (conta que foi removida) disse o seguinte: ""Qualquer vacina que precise ser enviada e armazenada a -80 Cnão é uma vacina. ""Éum um agente de vivo para infectar suas células transferir material genético. Não os deixe enganar você. ""Isso é manipulação genética de humanos em grande escala."" SABE QUEM É? MICHAEL YEADON, FALOU TUDO SOBRE 0 PLANO DAS VACINAS E FOI DEMITIDO ELE ERA SIMPLESMENTE 0 VICE PRESIDENTE DA PFIZER! A ÚLTIMA DELE FOI ESSA QUE ESTÁ NA LEGENDA E0 QUE ACONTECEU!? SUA CONTA DO TWITTER FOI DELETADA!",Esther,,,,,24,-1.33
Apoiadores de Jair Bolsonaro.Estados Unidos🇺🇸,,105280130078568,none,,,,5546,N/A,2021-02-12 18:55:23 BRT,2021-02-12,18:55:23,Photo,21,9,2,9,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/105280130078568/permalink/792004064739501,LEIAM COM ATENÇÃO..ISSO É MUITO GRAVE..,https://www.facebook.com/photo.php?fbid=10208849948842190&set=p.10208849948842190&type=3,,"Ο médico no Twitter (conta que foi removida) disse o seguinte: ""Qualquer vacina que precise ser enviada e armazenada a -80 Cnão é uma vacina. ""Éum um agente de vivo para infectar suas células transferir material genético. Não os deixe enganar você. ""Isso é manipulação genética de humanos em grande escala."" SABE QUEM É? MICHAEL YEADON, FALOU TUDO SOBRE 0 PLANO DAS VACINAS E FOI DEMITIDO ELE ERA SIMPLESMENTE 0 VICE PRESIDENTE DA PFIZER! A ÚLTIMA DELE FOI ESSA QUE ESTÁ NA LEGENDA E0 QUE ACONTECEU!? SUA CONTA DO TWITTER FOI DELETADA!",Esther,,,,,21,-1.14
Vale do Nióbio Brasil,,508097099238489,none,,,,2603,N/A,2021-02-12 23:45:04 BRT,2021-02-12,23:45:04,Photo,20,10,2,8,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/508097099238489/permalink/3647605168620984,LEIAM COM ATENÇÃO,https://www.facebook.com/photo.php?fbid=10208849948842190&set=p.10208849948842190&type=3,,"Ο médico no Twitter (conta que foi removida) disse o seguinte: ""Qualquer vacina que precise ser enviada e armazenada a -80 Cnão é uma vacina. ""Éum um agente de vivo para infectar suas células transferir material genético. Não os deixe enganar você. ""Isso é manipulação genética de humanos em grande escala."" SABE QUEM É? MICHAEL YEADON, FALOU TUDO SOBRE 0 PLANO DAS VACINAS E FOI DEMITIDO ELE ERA SIMPLESMENTE 0 VICE PRESIDENTE DA PFIZER! A ÚLTIMA DELE FOI ESSA QUE ESTÁ NA LEGENDA E0 QUE ACONTECEU!? SUA CONTA DO TWITTER FOI DELETADA!",Esther,,,,,20,1.05
