Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
JAIR BOLSONARO - O MITO.!,,473122700191150,none,,,,39478,N/A,2021-02-01 16:23:12 BRT,2021-02-01,16:23:12,Link,33,9,7,14,0,0,0,3,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/473122700191150/permalink/899926127510803,URGENTE,https://baixadacuiabana.com.br/morre-o-primeiro-indigena-a-tomar-a-coronavac-no-acre/,,,Morre o primeiro indígena a tomar a CoronaVac no Acre | Baixada Cuiabana,"DestaqueNacional Morre o primeiro indígena a tomar a CoronaVac no Acre 1 de fevereiro de 2021Fonte: Share on Facebook Tweet on Twitter Foto: Divulgação O cacique Fernando Rosas, de 56 anos, liderança da etnia Katukina, que vive na BR-364 em Cruzeiro do Sul, morreu na madrugada desta segunda- fei...",,,,33,-1.76
Esquadrão Bolsonaro SC,,1689646364583868,none,,,,6963,N/A,2021-02-02 01:03:14 BRT,2021-02-02,01:03:14,Photo,32,17,1,13,0,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1689646364583868/permalink/2809956042552889,"Pois é, agora estão dizendo que o idoso morreu de outras comorbidades, penso que esse, o ""das outras comorbidades"" a partir de agora, será o diagnóstico que mais vai aparecer. Até então eram dados como óbito por covid... MINHA OPINIÃO! https://www.unicanews.com.br/volta-ao-mundo/primeiro-indigena-a-tomar-a-vacina-coronavac-no-acre-morre-nesta-segunda-feira-1/59885",https://www.facebook.com/suelenlaraesquadraobolsonaro/photos/a.1712330608894811/3527846517343202/?type=3,,Morre o primeiro indígena a tomar a CoronaVac no Acre Publicado 5 horas atrás em 01/02/2021 Por Sandra Assunção feliz URGENTE ac24horas.com,,,,,,32,-1.88
Libertarianismo,,1204557053264831,none,,,,2330,N/A,2021-02-02 09:43:00 BRT,2021-02-02,09:43:00,Link,31,7,12,2,0,1,9,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1204557053264831/permalink/1289846448069224,"50% de eficácia, a cada dois vacinados, apenas um estará imune.",https://ac24horas.com/2021/02/01/morre-o-primeiro-indigena-a-tomar-a-coronavac-no-acre/amp/?__twitter_impression=true,,,Morre o primeiro indígena a tomar a CoronaVac no Acre | ac24horas.com - Notícias do Acre,"O cacique Fernando Rosas, de 56 anos, liderança da etnia Katukina, que vive na BR-364 em Cruzeiro do Sul, morreu na madrugada desta segunda- feira, dia 1°. Ele, que era diabético e hipertenso,…",,,,31,1.41
JAIR MESSIAS BOLSONARO,,1660323857593756,none,,,,123454,N/A,2021-02-01 16:22:47 BRT,2021-02-01,16:22:47,Link,29,6,3,15,0,3,0,2,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1660323857593756/permalink/2687434714882660,URGENTE,https://baixadacuiabana.com.br/morre-o-primeiro-indigena-a-tomar-a-coronavac-no-acre/,,,Morre o primeiro indígena a tomar a CoronaVac no Acre | Baixada Cuiabana,"DestaqueNacional Morre o primeiro indígena a tomar a CoronaVac no Acre 1 de fevereiro de 2021Fonte: Share on Facebook Tweet on Twitter Foto: Divulgação O cacique Fernando Rosas, de 56 anos, liderança da etnia Katukina, que vive na BR-364 em Cruzeiro do Sul, morreu na madrugada desta segunda- fei...",,,,29,-1.62
Unidas contra o Genocídio indígena,,809943282673990,none,,,,5516,N/A,2021-02-02 14:47:12 BRT,2021-02-02,14:47:12,Link,26,4,0,7,0,0,0,13,1,1,,-,0,0,0,N/A,https://www.facebook.com/groups/809943282673990/permalink/1383391118662534,"""Tão logo a notícia da morte de Fernando Katukina passou a circular, negacionistas tentaram ligar o fato a possíveis efeitos adversos da vacina. Foram, inclusive, ancorados pela imprensa local, que publicou manchetes como “Morre o primeiro indígena a tomar a CoronaVac no Acre” sem a devida contextualização. Fake news relacionadas à morte da liderança, criminosas, chegam em um momento em que muitos indígenas do Acre e de outras localidades se recusam participar da imunização.""",https://amazoniareal.com.br/fernando-katukina-lideranca/,,,"Morre Fernando Katukina, liderança indígena no Acre - Amazônia Real",Fernando Katukina morreu neste 1º de fevereiro de parada cardíaca e semanas depois dele ter sido o primeiro a se vacinar contra a Covid-19.,,,,26,-2.23
VERDADE E JUSTIÇA,,4995256483819650,none,,,,N/A,N/A,2021-02-01 21:11:37 BRT,2021-02-01,21:11:37,Link,24,7,4,8,0,3,0,2,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/4995256483819650/permalink/5344452192233409,,https://ac24horas.com/2021/02/01/morre-o-primeiro-indigena-a-tomar-a-coronavac-no-acre/,,,Morre o primeiro indígena a tomar a CoronaVac no Acre | ac24horas.com - Notícias do Acre,"O cacique Fernando Rosas, de 56 anos, liderança da etnia Katukina, que vive na BR-364 em Cruzeiro do Sul, morreu na madrugada desta segunda- feira, dia 1°. Ele, que era diabético e hipertenso,…",,,,24,-2.29
Covid-19 (debate livre),,542360296482477,none,,,,749,N/A,2021-02-01 13:01:39 BRT,2021-02-01,13:01:39,Link,22,1,2,16,0,1,0,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/groups/542360296482477/permalink/706535623398276,https://ac24horas.com/2021/02/01/morre-o-primeiro-indigena-a-tomar-a-coronavac-no-acre/,https://ac24horas.com/2021/02/01/morre-o-primeiro-indigena-a-tomar-a-coronavac-no-acre/,,,Morre o primeiro indígena a tomar a CoronaVac no Acre | ac24horas.com - Notícias do Acre,"O cacique Fernando Rosas, de 56 anos, liderança da etnia Katukina, que vive na BR-364 em Cruzeiro do Sul, morreu na madrugada desta segunda- feira, dia 1°. Ele, que era diabético e hipertenso,…",,,,22,1.16
NOVO BRASIL,,142875042832796,none,,,,298939,N/A,2021-02-01 23:07:06 BRT,2021-02-01,23:07:06,Link,22,6,3,8,0,2,0,3,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/142875042832796/permalink/1362883524165269,Morre o primeiro indígena a tomar a CoronaVac no Acre ,https://pst.cr/zcKLV,,,Morre o primeiro indígena a tomar a CoronaVac no Acre - Imprensa Brasil,"Compartilhar: Twitter Facebook WhatsApp Telegram O cacique Fernando Rosas, de 56 anos, liderança da etnia Katukina, que vive na BR-364 em Cruzeiro do Sul, morreu na madrugada desta segunda- feira, dia 1°. Ele, que era diabético e hipertenso, foi o primeiro indígena do Vale do Juruá a ser vacina...",,,,22,-18.09
DIREITA BOLSONARO BRASIL,,1836117469799623,none,,,,9668,N/A,2021-02-01 12:04:47 BRT,2021-02-01,12:04:47,Link,21,8,1,7,0,2,0,3,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1836117469799623/permalink/3620515888026430,,https://ac24horas.com/2021/02/01/morre-o-primeiro-indigena-a-tomar-a-coronavac-no-acre/,,,Morre o primeiro indígena a tomar a CoronaVac no Acre | ac24horas.com - Notícias do Acre,"O cacique Fernando Rosas, de 56 anos, liderança da etnia Katukina, que vive na BR-364 em Cruzeiro do Sul, morreu na madrugada desta segunda- feira, dia 1°. Ele, que era diabético e hipertenso,…",,,,21,-1.14
SOMOS EXÉRCITO DO PRESIDENTE BOLSONARO 🔰,,409609052749896,none,,,,4563,N/A,2021-02-03 19:38:29 BRT,2021-02-03,19:38:29,Photo,13,5,2,4,0,1,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/409609052749896/permalink/1377198785990913,,https://www.facebook.com/photo.php?fbid=4120171054659747&set=p.4120171054659747&type=3,,"Canipargo Vacinação nt. nto-g vId novo! vnti-Cavid RE Morre O primeiro indígena a tomar a CoronaVac no Acre O prefeito de Cruzeiro do Sul, Zequinha Lima [PP), lamentou a morte do lider indígena nas redes sociais. ""Fernando sempre foi uma grande liderança, representando seu povo,",Aline,"Enquanto  isso os idiotas,  ansiosos para tomar a vachina, para não morrer do vírus e a 💉 matando os que já tomaram 🙈
https://amazoniareal.com.br/fernando-katukina-lideranca/",,,,13,-2.15
#Grupo De Apoio Ao Juíz  Oscar Anibal Chiappano#,,3842053515822977,none,,,,9567,N/A,2021-02-03 21:25:37 BRT,2021-02-03,21:25:37,Photo,12,3,0,5,0,4,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/3842053515822977/permalink/4574887725872882,,https://www.facebook.com/photo.php?fbid=2843028142605037&set=p.2843028142605037&type=3,,OK ac24horas.com ac24h Dras CAPA NOTÍCIAS Morre o primeiro indígena a tomar a CoronaVac no Acre eliz ida URGENTE ac24horas.com,Lopes,A mídia convencional do☠👹👺🦎 noticiou a vacinação dos indígenas mas esqueceu de mencionar isso aqui.👇 para as ovelhas que estão tomando a Assina 💉💉💉💉,,,,12,-2.08
SÃO MIGUEL ARCANJO,,1713178398979684,none,,,,184329,N/A,2021-02-01 13:45:04 BRT,2021-02-01,13:45:04,Link,11,7,0,4,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1713178398979684/permalink/2612668992363949,Qual é a inimiga da perfeiçao ?,https://ac24horas.com/2021/02/01/morre-o-primeiro-indigena-a-tomar-a-coronavac-no-acre/,,,Morre o primeiro indígena a tomar a CoronaVac no Acre | ac24horas.com - Notícias do Acre,"O cacique Fernando Rosas, de 56 anos, liderança da etnia Katukina, que vive na BR-364 em Cruzeiro do Sul, morreu na madrugada desta segunda- feira, dia 1°. Ele, que era diabético e hipertenso,…",,,,11,-16.91
Bruno Félix,,232835956738569,none,,,,4744,N/A,2021-02-02 09:41:20 BRT,2021-02-02,09:41:20,Photo,10,5,0,1,0,1,0,2,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/232835956738569/permalink/3887439691278159,,https://www.facebook.com/photo.php?fbid=3931254563571577&set=p.3931254563571577&type=3,,ac24h Oras CAPA > NOTÍCIAS Morre o primeiro indígena a tomar a CoronaVac no Acre eliz URGENTE ac24horas.com,Bruno,Fonte: https://amazoniareal.com.br/fernando-katukina-lideranca/,,,,10,-1.9
Bolsonaro 2022 🇧🇷,,147276449315225,none,,,,644845,N/A,2021-02-04 18:59:21 BRT,2021-02-04,18:59:21,Link,9,3,0,3,0,1,0,2,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/147276449315225/permalink/1261252061250986,,https://imprensabrasil.com.br/2021/02/01/morre-o-primeiro-indigena-a-tomar-a-coronavac-no-acre/,,,Morre o primeiro indígena a tomar a CoronaVac no Acre - Imprensa Brasil,"Compartilhar: Twitter Facebook WhatsApp Telegram O cacique Fernando Rosas, de 56 anos, liderança da etnia Katukina, que vive na BR-364 em Cruzeiro do Sul, morreu na madrugada desta segunda- feira, dia 1°. Ele, que era diabético e hipertenso, foi o primeiro indígena do Vale do Juruá a ser vacina...",,,,9,-15.44
Bárbara - Te Atualizei 🇧🇷,,671689840082797,none,,,,44208,N/A,2021-02-02 00:31:55 BRT,2021-02-02,00:31:55,Photo,8,5,0,3,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/671689840082797/permalink/829196804332099,,https://www.facebook.com/photo.php?fbid=2822514434628230&set=p.2822514434628230&type=3,,"Segunda-feira, 01 de Fevereiro de 2021, 13h55 NACIONAL ETNIA KATUKINA Morre o primeiro indígena a tomar a CoronaVac no Acre A morte do líder do indígena não tem ligação com o fato de ele ter tomado a primeira dose Seria essa informação, verídica? ACRE 24 HORAS",Antonio,Vamos apurar.,,,,8,-10.25
RENOVA SAD,,799663153490866,none,,,,10334,N/A,2021-02-01 20:02:07 BRT,2021-02-01,20:02:07,Link,8,2,1,4,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/799663153490866/permalink/2405631192894046,SERIA MESMO DEVIDO A VACINA?,https://ac24horas.com/2021/02/01/morre-o-primeiro-indigena-a-tomar-a-coronavac-no-acre/,,,Morre o primeiro indígena a tomar a CoronaVac no Acre | ac24horas.com - Notícias do Acre,"O cacique Fernando Rosas, de 56 anos, liderança da etnia Katukina, que vive na BR-364 em Cruzeiro do Sul, morreu na madrugada desta segunda- feira, dia 1°. Ele, que era diabético e hipertenso,…",,,,8,-4.88
Apoiadores do Inspetor Alberto,,292072385287218,none,,,,3186,N/A,2021-02-02 19:29:39 BRT,2021-02-02,19:29:39,Photo,7,4,0,3,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/292072385287218/permalink/459482431879545,Vamos cutucar? Saber verdade? Eu acredito que sim.,https://www.facebook.com/photo.php?fbid=3748908245132344&set=p.3748908245132344&type=3,,Morre o primeiro indígena a tomar a CoronaVac no Acre Publicado 5 horas atrás em 01/02/2021 Por Sandra Assunção feliz URGENTE ac24horas.com,Aldicea,,,,,7,-3.57
Aliança pelo Brasil,,251820432138395,none,,,,263036,N/A,2021-02-01 16:23:35 BRT,2021-02-01,16:23:35,Link,7,2,2,3,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/251820432138395/permalink/871750706812028,URGENTE,https://baixadacuiabana.com.br/morre-o-primeiro-indigena-a-tomar-a-coronavac-no-acre/,,,Morre o primeiro indígena a tomar a CoronaVac no Acre | Baixada Cuiabana,"DestaqueNacional Morre o primeiro indígena a tomar a CoronaVac no Acre 1 de fevereiro de 2021Fonte: Share on Facebook Tweet on Twitter Foto: Divulgação O cacique Fernando Rosas, de 56 anos, liderança da etnia Katukina, que vive na BR-364 em Cruzeiro do Sul, morreu na madrugada desta segunda- fei...",,,,7,-14.71
Grupo do SOLDADO DE AÇO Apoio ao Presidente Jair  Bolsonaro,,355074335229986,none,,,,230309,N/A,2021-02-02 10:08:08 BRT,2021-02-02,10:08:08,Link,7,1,2,2,0,1,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/355074335229986/permalink/1408893673181375,CORONAVAC não foi testada em IDOSOS com mais de 59 anos,https://pst.cr/zcKLV,,,Morre o primeiro indígena a tomar a CoronaVac no Acre - Imprensa Brasil,"Compartilhar: Twitter Facebook WhatsApp Telegram O cacique Fernando Rosas, de 56 anos, liderança da etnia Katukina, que vive na BR-364 em Cruzeiro do Sul, morreu na madrugada desta segunda- feira, dia 1°. Ele, que era diabético e hipertenso, foi o primeiro indígena do Vale do Juruá a ser vacina...",,,,7,-17
Patriotas Brasil,,1793867947519259,none,,,,112278,N/A,2021-02-02 11:55:32 BRT,2021-02-02,11:55:32,Link,7,2,0,5,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1793867947519259/permalink/2910187962553913,Morre o primeiro indígena a tomar a CoronaVac no Acre,https://imprensabrasil.com.br/2021/02/01/morre-o-primeiro-indigena-a-tomar-a-coronavac-no-acre/,,,Morre o primeiro indígena a tomar a CoronaVac no Acre - Imprensa Brasil,"Compartilhar: Twitter Facebook WhatsApp Telegram O cacique Fernando Rosas, de 56 anos, liderança da etnia Katukina, que vive na BR-364 em Cruzeiro do Sul, morreu na madrugada desta segunda- feira, dia 1°. Ele, que era diabético e hipertenso, foi o primeiro indígena do Vale do Juruá a ser vacina...",,,,7,-46.71
156 da DIREITA - São José dos Campos,,2204609833133235,none,,,,3972,N/A,2021-02-04 10:20:21 BRT,2021-02-04,10:20:21,Link,5,4,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2204609833133235/permalink/2704447046482842,Morre o primeiro indígena a tomar a CoronaVac no Acre ,https://ecosdanoticia.net.br/2021/02/morre-o-primeiro-indigena-a-tomar-a-coronavac-no-acre/,,,Morre o primeiro indígena a tomar a CoronaVac no Acre; morte não tem relação com a vacina,"O cacique Fernando Rosas, de 56 anos, liderança da etnia Katukina, que vive na BR-364 em Cruzeiro do Sul, morreu na madrugada desta segunda- feira, dia 1°. Ele, que era diabético e hipertenso, foi …",,,,5,-0.58
Patriotas Brasil,,1793867947519259,none,,,,112278,N/A,2021-02-01 23:08:05 BRT,2021-02-01,23:08:05,Link,5,0,3,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1793867947519259/permalink/2909797245926318,Morre o primeiro indígena a tomar a CoronaVac no Acre ,https://pst.cr/zcKLV,,,Morre o primeiro indígena a tomar a CoronaVac no Acre - Imprensa Brasil,"Compartilhar: Twitter Facebook WhatsApp Telegram O cacique Fernando Rosas, de 56 anos, liderança da etnia Katukina, que vive na BR-364 em Cruzeiro do Sul, morreu na madrugada desta segunda- feira, dia 1°. Ele, que era diabético e hipertenso, foi o primeiro indígena do Vale do Juruá a ser vacina...",,,,5,-65.4
Bolsonaro Mato Grosso!,,1841612716066554,none,,,,4234,N/A,2021-02-01 16:22:31 BRT,2021-02-01,16:22:31,Link,4,0,0,3,0,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1841612716066554/permalink/3141102622784217,URGENTE,https://baixadacuiabana.com.br/morre-o-primeiro-indigena-a-tomar-a-coronavac-no-acre/,,,Morre o primeiro indígena a tomar a CoronaVac no Acre | Baixada Cuiabana,"DestaqueNacional Morre o primeiro indígena a tomar a CoronaVac no Acre 1 de fevereiro de 2021Fonte: Share on Facebook Tweet on Twitter Foto: Divulgação O cacique Fernando Rosas, de 56 anos, liderança da etnia Katukina, que vive na BR-364 em Cruzeiro do Sul, morreu na madrugada desta segunda- fei...",,,,4,-5.5
Encarando o Sobrenatural ®,,505655616294743,learning,,,,9089,N/A,2021-02-03 21:03:17 BRT,2021-02-03,21:03:17,Photo,4,3,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/505655616294743/permalink/1531331417060486,,https://www.facebook.com/photo.php?fbid=3494413274020895&set=p.3494413274020895&type=3,,"Morre o primeiro indígena a tomar a CoronaVac no Acre Publicado 8 horas atrás em 01/02/2021 Por Sandra Assunção feliz URGENTE ac24horas.com Ο cacique Fernando Rosas, de 56 anos, liderança da etnia Katukina, que vive na BR- 364 em Cruzeiro do Sul morreuna Isma De Sousa desta segunda- dia Ele, rre-o-primeiro Û",Felipe,"Não adianta!
Essa narrativa da vacina do covid 19 não pode se sobrepor a fatos!
A vacina é perigosa e pouco eficaz!
É a mesma comparação do cara que estuda 5 meses numa faculdade e aprendi em 5 meses oq o outro cara que ralou e estudou 5 longos anos para ter o mesmo diploma!
É  justo???
Vcs contratariam um engenheiro para fazer sua casa com um diploma de 5 meses de estudos ou um com 5 anos???
em quem vcs confiariam???
Pra não ficar sem casa confiariam sua construções nas mãos de um engenheiro com 5 meses de estudos apenas pra não ficar sem casa???
Correndo o risco da casa cair em cima de vcs??
Ou esperaria um tempo e contratariam um formado em 5 anos???
Assim é vacina do covid!
Narrativas não se sobrepõem a fatos!",,,,4,-6.5
