Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Bolsonaro 2022 🇧🇷,,147276449315225,none,,,,644861,N/A,2020-12-20 19:38:23 BRT,2020-12-20,19:38:23,Photo,18,2,11,3,0,1,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/147276449315225/permalink/1226678724708320,ISSO É O RESULTADO DESSA MALDITA VACINA SEM COMPROVAÇÃO EFICAZ P COVID 19 E AQUI NO BRASIL VAMOS TESTAR ESSA VACINA NESSES TOGADOS DO STF SE FOR COMPROVADA SE DER ERADO LIVRAMOS D 2 PROBLEMAS...,https://www.facebook.com/photo.php?fbid=3525761017649066&set=p.3525761017649066&type=3,,"Tiffany Dover, enfermeira que passou mal ao tomar a vacina ao vivo nos EUA veio a óbito emc SAe E",Alberto,ISSO É O RESULTADO DESSA MALDITA VACINA SEM COMPROVAÇÃO EFICAZ P COVID 19 E AQUI NO BRASIL VAMOS TESTAR ESSA VACINA NESSES TOGADOS DO STF SE FOR COMPROVADA SE DER ERADO LIVRAMOS D 2 PROBLEMAS...,,,,18,-11.5
Presidente Bolsonaro,,501570467387708,none,,,,107093,N/A,2020-12-20 21:41:27 BRT,2020-12-20,21:41:27,Link,15,3,3,6,0,0,0,2,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/501570467387708/permalink/703377527207000,,https://presidentebolsonaro.com/morreu-tiffany-dover-enfermeira-que-passou-mal-ao-tomar-a-vacina-ao-vivo-nos-eua-veio-a-obito/,,,"MORREU! Tiffany Dover, enfermeira que passou mal ao tomar a vacina ao vivo nos EUA veio a óbito - Presidente Bolsonaro","Eles estão silenciando a todos, mas a verdade é filha do tempo e como o sol. A enfermeira que tomou a vacina ao vivo nos EUA e 17 minutos depois desmaiou (19/12), hoje veio a óbito. Abaixo você pode ver a imagem do registro de óbito de Tiffany: Nas redes sociais da enfermeira todos perguntam [....",,,,15,-38.07
Bolsonaro Melhor Presidente,,2686629891583270,none,,,,10560,N/A,2020-12-22 11:30:59 BRT,2020-12-22,11:30:59,Photo,14,5,3,5,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2686629891583270/permalink/2886407458272178,#EUNÃOTOMOESTADESGRAÇA!,https://www.facebook.com/ozziepenareal/photos/a.148640183634304/191385916026397/?type=3,,"A SOCIEDADE POLÍTICA Tiffany Dover, enfermeira que passou mal ao tomar a vacina ao vivo nos EUA veio a óbito Guilherme Ângelo 19 horas atrás emo ETANY BURS MANAGER NAGER",Ozzie Pena,,,,,14,-1.71
MICHELLE NOSSA PRIMEIRA DAMA,,284232652202547,none,,,,85703,N/A,2020-12-20 19:38:14 BRT,2020-12-20,19:38:14,Photo,14,2,3,8,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/284232652202547/permalink/762485754377232,ISSO É O RESULTADO DESSA MALDITA VACINA SEM COMPROVAÇÃO EFICAZ P COVID 19 E AQUI NO BRASIL VAMOS TESTAR ESSA VACINA NESSES TOGADOS DO STF SE FOR COMPROVADA SE DER ERADO LIVRAMOS D 2 PROBLEMAS...,https://www.facebook.com/photo.php?fbid=3525761017649066&set=p.3525761017649066&type=3,,"Tiffany Dover, enfermeira que passou mal ao tomar a vacina ao vivo nos EUA veio a óbito emc SAe E",Alberto,ISSO É O RESULTADO DESSA MALDITA VACINA SEM COMPROVAÇÃO EFICAZ P COVID 19 E AQUI NO BRASIL VAMOS TESTAR ESSA VACINA NESSES TOGADOS DO STF SE FOR COMPROVADA SE DER ERADO LIVRAMOS D 2 PROBLEMAS...,,,,14,-4.43
Conservadores de Direita Tradicionais,,151773328863811,none,,,,25182,N/A,2020-12-20 19:38:22 BRT,2020-12-20,19:38:22,Photo,14,3,9,1,0,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/151773328863811/permalink/720713825303089,ISSO É O RESULTADO DESSA MALDITA VACINA SEM COMPROVAÇÃO EFICAZ P COVID 19 E AQUI NO BRASIL VAMOS TESTAR ESSA VACINA NESSES TOGADOS DO STF SE FOR COMPROVADA SE DER ERADO LIVRAMOS D 2 PROBLEMAS...,https://www.facebook.com/photo.php?fbid=3525761017649066&set=p.3525761017649066&type=3,,"Tiffany Dover, enfermeira que passou mal ao tomar a vacina ao vivo nos EUA veio a óbito emc SAe E",Alberto,ISSO É O RESULTADO DESSA MALDITA VACINA SEM COMPROVAÇÃO EFICAZ P COVID 19 E AQUI NO BRASIL VAMOS TESTAR ESSA VACINA NESSES TOGADOS DO STF SE FOR COMPROVADA SE DER ERADO LIVRAMOS D 2 PROBLEMAS...,,,,14,-2.29
PaudalhoOnline no Face,,460049997737808,none,,,,9812,N/A,2020-12-20 17:28:12 BRT,2020-12-20,17:28:12,Photo,11,2,3,5,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/460049997737808/permalink/976662732743196,,https://www.facebook.com/photo.php?fbid=3844025922297789&set=p.3844025922297789&type=3,,,Roges,"Tiffany Dover, enfermeira que passou mal ao tomar a vacina ao vivo nos EUA veio a óbito - dez 19 2020

Eles estão silenciando a todos, mas a verdade é filha do tempo.

A enfermeira que tomou a vacina ao vivo nos EUA e 17 minutos depois desmaiou (19/12), hoje veio a óbito. Abaixo você pode ver a imagem do registro de óbito de Tiffany.

Depois de se recuperar de um desmaio, ela explicou que tem um problema chamado Síncope Vasovagal , que a faz desmaiar sempre que sente dor, vê agulhas, sente calor intenso, fica muito tempo parada ou desidratada. 
Ela não explicou por que se ofereceu para levar a vacina Pfizer-BioNTech COVID-19 ao vivo na TV, apesar de sua condição.",,,,11,-5.73
Grupo do Movimento Brasil à Direita,,577614125933249,none,,,,216748,N/A,2020-12-20 20:38:08 BRT,2020-12-20,20:38:08,Link,10,1,5,2,0,1,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/577614125933249/permalink/1600045350356783,,https://presidentebolsonaro.com/morreu-tiffany-dover-enfermeira-que-passou-mal-ao-tomar-a-vacina-ao-vivo-nos-eua-veio-a-obito/,,,"MORREU! Tiffany Dover, enfermeira que passou mal ao tomar a vacina ao vivo nos EUA veio a óbito - Presidente Bolsonaro","Eles estão silenciando a todos, mas a verdade é filha do tempo e como o sol. A enfermeira que tomou a vacina ao vivo nos EUA e 17 minutos depois desmaiou (19/12), hoje veio a óbito. Abaixo você pode ver a imagem do registro de óbito de Tiffany: Nas redes sociais da enfermeira todos perguntam [....",,,,10,-5.6
Aliança Pelo Brasil 🔰,,714546562382974,none,,,,138377,N/A,2020-12-22 11:30:24 BRT,2020-12-22,11:30:24,Photo,9,1,3,2,0,1,0,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/groups/714546562382974/permalink/1123708904800069,#EUNÃOTOMOESTADESGRAÇA!,https://www.facebook.com/ozziepenareal/photos/a.148640183634304/191385916026397/?type=3,,"A SOCIEDADE POLÍTICA Tiffany Dover, enfermeira que passou mal ao tomar a vacina ao vivo nos EUA veio a óbito Guilherme Ângelo 19 horas atrás emo ETANY BURS MANAGER NAGER",Ozzie Pena,,,,,9,-6.89
Apoiadores do Inspetor Alberto,,292072385287218,none,,,,3166,N/A,2020-12-21 11:58:47 BRT,2020-12-21,11:58:47,Photo,8,2,1,3,0,0,0,2,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/292072385287218/permalink/434514927709629,,https://www.facebook.com/photo.php?fbid=2771036636543488&set=p.2771036636543488&type=3,,"SOCIEDADE POLITICA Tiffany Dover, enfermeira que passou mal ao tomar a vacina ao vivo nos EUA veio a óbito Guilherme Ângelo 14 horas atrás emc t Eles estão silenciando a todos, mas a verdade é filha do tempo e como sol. EUA A enfermeira que tomou a vacina ao vivo nos 17 minutos depois desmaiou (19/12), hoje veio a óbito. Abaixo você pode ver a imagem do registro de óbito de Tiffany:",David,"Instagram da enfermeira que supostamente morreu. Geral lá questionando 

https://instagram.com/tiffany_dover_?igshid=17jrk0a206xvk",,,,8,-4.12
GRUPO OLAVO DE CARVALHO,,825954890834995,none,,,,127420,N/A,2020-12-22 10:46:03 BRT,2020-12-22,10:46:03,Photo,8,3,2,3,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/825954890834995/permalink/3679605182136604,,https://www.facebook.com/photo.php?fbid=3376739072434856&set=p.3376739072434856&type=3,,"muito tristi q deus conforte o coraçoes dos familiares axo q agora povo ver pq n pode tomar esa vacina i emc ASOCIEDADEPOLITICA.WORDPRESS.CO Tiffany Dover, enfermeira que passou mal ao tomar a vacina ao vivo nos EUA veio a óbito",Poliana,,,,,8,-5.38
GRUPO DE APOIO A DRA RAQUEL DODGE,,1630517897004673,none,,,,7505,N/A,2020-12-20 15:52:33 BRT,2020-12-20,15:52:33,Photo,6,1,0,5,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1630517897004673/permalink/3782020895187685,,https://www.facebook.com/photo.php?fbid=1327247517618796&set=p.1327247517618796&type=3,,"H+ 34% 07:56 facebook Liamara Martins Mulheres Unidas Com Bolsonaro #38 (OFICIAL) 7h.6 i emc ASOCIEDADEPOLITICAWORDPRESS.COM Tiffany Dover, enfermeira que passou mal ao tomar a vacina ao vivo nos EUA veio a óbito 19 5 comentários 20 compartilhamentos Grr Comentar Compartilhar 99 99Food food Patrocinado",Nielsen,"FOI SE VACINAR PARA NÃO FICAR DOENTE,MAS ENCONTROU A MORTE NA PRÓPRIA VACINA.  --QUAL VAI SER A DESCULPA DESSA VEZ??? 🤔",,,,6,-4
CORRUPÇÃO MATA,,922832344534438,none,,,,1886,N/A,2020-12-20 15:52:36 BRT,2020-12-20,15:52:36,Photo,5,1,2,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/922832344534438/permalink/1783306261820371,,https://www.facebook.com/photo.php?fbid=1327247517618796&set=p.1327247517618796&type=3,,"H+ 34% 07:56 facebook Liamara Martins Mulheres Unidas Com Bolsonaro #38 (OFICIAL) 7h.6 i emc ASOCIEDADEPOLITICAWORDPRESS.COM Tiffany Dover, enfermeira que passou mal ao tomar a vacina ao vivo nos EUA veio a óbito 19 5 comentários 20 compartilhamentos Grr Comentar Compartilhar 99 99Food food Patrocinado",Nielsen,"FOI SE VACINAR PARA NÃO FICAR DOENTE,MAS ENCONTROU A MORTE NA PRÓPRIA VACINA.  --QUAL VAI SER A DESCULPA DESSA VEZ??? 🤔",,,,5,-5.6
PaudalhoOnline no Face,,460049997737808,none,,,,9812,N/A,2020-12-20 19:25:39 BRT,2020-12-20,19:25:39,Photo,5,1,2,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/460049997737808/permalink/976707876072015,,https://www.facebook.com/photo.php?fbid=3844025922297789&set=p.3844025922297789&type=3,,,Roges,"Tiffany Dover, enfermeira que passou mal ao tomar a vacina ao vivo nos EUA veio a óbito - dez 19 2020

Eles estão silenciando a todos, mas a verdade é filha do tempo.

A enfermeira que tomou a vacina ao vivo nos EUA e 17 minutos depois desmaiou (19/12), hoje veio a óbito. Abaixo você pode ver a imagem do registro de óbito de Tiffany.

Depois de se recuperar de um desmaio, ela explicou que tem um problema chamado Síncope Vasovagal , que a faz desmaiar sempre que sente dor, vê agulhas, sente calor intenso, fica muito tempo parada ou desidratada. 
Ela não explicou por que se ofereceu para levar a vacina Pfizer-BioNTech COVID-19 ao vivo na TV, apesar de sua condição.",,,,5,-12.6
DIREITA RACIONAL,,342134069896879,none,,,,37672,N/A,2020-12-20 19:38:11 BRT,2020-12-20,19:38:11,Photo,4,0,1,3,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/342134069896879/permalink/908668833243397,ISSO É O RESULTADO DESSA MALDITA VACINA SEM COMPROVAÇÃO EFICAZ P COVID 19 E AQUI NO BRASIL VAMOS TESTAR ESSA VACINA NESSES TOGADOS DO STF SE FOR COMPROVADA SE DER ERADO LIVRAMOS D 2 PROBLEMAS...,https://www.facebook.com/photo.php?fbid=3525761017649066&set=p.3525761017649066&type=3,,"Tiffany Dover, enfermeira que passou mal ao tomar a vacina ao vivo nos EUA veio a óbito emc SAe E",Alberto,ISSO É O RESULTADO DESSA MALDITA VACINA SEM COMPROVAÇÃO EFICAZ P COVID 19 E AQUI NO BRASIL VAMOS TESTAR ESSA VACINA NESSES TOGADOS DO STF SE FOR COMPROVADA SE DER ERADO LIVRAMOS D 2 PROBLEMAS...,,,,4,-10.25
Notícias de Cabo Verde ao Minuto!!,,434008576663533,none,,,,114040,N/A,2020-12-21 05:38:56 BRT,2020-12-21,05:38:56,Photo,4,0,3,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/434008576663533/permalink/3797822826948741,,https://www.facebook.com/photo.php?fbid=397370171332470&set=gm.3796483237082700&type=3,,,Kell,"Tiffany Dover, enfermeira que passou mal ao tomar a vacina ao vivo nos EUA veio a óbito
dez 19 /12/2020

Descanse em paz",,,,4,-58.5
#ForaGloboLixo,,1419102788252917,none,,,,9780,N/A,2020-12-22 16:28:37 BRT,2020-12-22,16:28:37,Photo,3,1,1,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1419102788252917/permalink/1799491790214013,,https://www.facebook.com/photo.php?fbid=3897219533630914&set=p.3897219533630914&type=3,,"@ radarnews_oficial Tiffany Dover, enfermeira que passou mal ao tomar a vacina ao vivo nos EUA veio a óbito Guilherme Ângelo @RadarNews_Oficial emc Eles estão silenciando a todos, mas a verdade é filha do tempo e como o sol. A enfermeira que tomou a vacina ao vivo nos EUA e 17 minutos depois desmaiou (18/12), hoje veio a óbito. Abaixo você pode ver a imagem do registro de óbito de",Maria Anete,,,,,3,-10.67
CARLOS CHAGAS,,211375015551414,none,,,,11565,N/A,2020-12-20 19:37:02 BRT,2020-12-20,19:37:02,Photo,3,1,2,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/211375015551414/permalink/3954085654613646,ISSO É O RESULTADO DESSA MALDITA VACINA SEM COMPROVAÇÃO EFICAZ P COVID 19 E AQUI NO BRASIL VAMOS TESTAR ESSA VACINA NESSES TOGADOS DO STF SE FOR COMPROVADA SE DER ERADO LIVRAMOS D 2 PROBLEMAS...,https://www.facebook.com/photo.php?fbid=3525761017649066&set=p.3525761017649066&type=3,,"Tiffany Dover, enfermeira que passou mal ao tomar a vacina ao vivo nos EUA veio a óbito emc SAe E",Alberto,ISSO É O RESULTADO DESSA MALDITA VACINA SEM COMPROVAÇÃO EFICAZ P COVID 19 E AQUI NO BRASIL VAMOS TESTAR ESSA VACINA NESSES TOGADOS DO STF SE FOR COMPROVADA SE DER ERADO LIVRAMOS D 2 PROBLEMAS...,,,,3,-8.67
Eu apoio a um País sem corrupção,,1539465589688649,none,,,,38664,N/A,2020-12-20 18:46:34 BRT,2020-12-20,18:46:34,Photo,3,1,1,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1539465589688649/permalink/2550576855244179,,https://www.facebook.com/photo.php?fbid=4065836603472233&set=p.4065836603472233&type=3,,"Tiffany Dover, enfermeira que passou mal ao tomar a vacina ao vivo nos EUA veio a óbito Guilherme Ângelo 4 horas atrás emc ம",Denise,,,,,3,-12
amigos do jo do bafo,,347701399613732,none,,,,353,N/A,2020-12-21 13:04:24 BRT,2020-12-21,13:04:24,Photo,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/347701399613732/permalink/413783269672211,,https://www.facebook.com/photo.php?fbid=3870640199621459&set=p.3870640199621459&type=3,,"Tiffany Dover, enfermeira que passou mal ao tomar a vacina ao vivo nos EUA veio a óbito emc",Eliana,Eles querem silenciar a verdade. Mas o fato de Tiffany Dover ter desmaiado logo após tomar a vacina é real. Eu não tomo nem que me obriguem.,,,,2,-0.75
Mega Sena,,319059608207233,none,,,,21911,N/A,2020-12-20 19:31:13 BRT,2020-12-20,19:31:13,Native Video,2,1,1,0,0,0,0,0,0,0,share,No,0,479,0,00:00:53,https://www.facebook.com/groups/319059608207233/permalink/3554572954655866,,https://www.facebook.com/entretenimento.bolsonaro/videos/205103914611395/,,,Entretenimento,"Tiffany Dover, enfermeira que passou mal ao tomar a vacina ao vivo nos EUA veio a óbito...
#Compartilhem #DeixaSeuComenterio",,,,2,-12
Grupo Aliança pelo Brasil🇧🇷,,272417196989974,none,,,,1283,N/A,2020-12-20 19:03:53 BRT,2020-12-20,19:03:53,Photo,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/272417196989974/permalink/738978627000493,,,,"Tiffany Dover, enfermeira que passou mal ao tomar a vacina ao vivo nos EUA veio a óbito Guilherme Ângelo 4 horas atrás emc ம",,,,,,2,-0.88
Grupo Aliança pelo Brasil - Bolsonaro,,2553309698128950,none,,,,17845,N/A,2020-12-20 23:49:33 BRT,2020-12-20,23:49:33,Photo,1,0,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2553309698128950/permalink/3466820976777813,,https://www.facebook.com/photo.php?fbid=3844025922297789&set=p.3844025922297789&type=3,,,Roges,"Tiffany Dover, enfermeira que passou mal ao tomar a vacina ao vivo nos EUA veio a óbito - dez 19 2020

Eles estão silenciando a todos, mas a verdade é filha do tempo.

A enfermeira que tomou a vacina ao vivo nos EUA e 17 minutos depois desmaiou (19/12), hoje veio a óbito. Abaixo você pode ver a imagem do registro de óbito de Tiffany.

Depois de se recuperar de um desmaio, ela explicou que tem um problema chamado Síncope Vasovagal , que a faz desmaiar sempre que sente dor, vê agulhas, sente calor intenso, fica muito tempo parada ou desidratada. 
Ela não explicou por que se ofereceu para levar a vacina Pfizer-BioNTech COVID-19 ao vivo na TV, apesar de sua condição.",,,,1,-41
Iranduba Notícias,,343647912382283,none,,,,14061,N/A,2020-12-20 11:29:16 BRT,2020-12-20,11:29:16,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/343647912382283/permalink/3885511088195930,,https://www.facebook.com/photo.php?fbid=405631950890971&set=gm.222151646041781&type=3,,,Francisco,"TIFFANY DOVER ENFERMEIRA QUE PASSOU  MAL AO  TOMAR  A VACINA AO VIVO NOS EUA VEIO A ÓBITO REALMENTE, O QUE TEM POR TRÁS QUE ESTÃO ESCONDENDO?

Nas redes sociais da enfermeira todos perguntam por ela, pedem uma mensagem, um sinal de vida e tudo que há é silêncio. Ninguém se manifesta, apenas amigos e pessoas próximas confirmam nos comentários a sua morte. A família ainda não se pronunciou a respeito.
Link do registro de óbito: https://www.searchquarry.com/namesearch/results?trackstat=death&recordtype=Death&fname=Tiffany&lname=Dover&city=&state=all
Link da biografia de Tiffany: https://www.google.com.br/amp/s/conandaily.com/2020/12/19/tiffany-dover-biography-13-things-about-chattanooga-tennessee-nurse/amp/
Link do seu canal no YouTube onde nos comentários lamentam sua morte: https://youtu.be/43ajDAexwBU
Link do seu Instagram onde nos comentários lamentam sua morte: https://instagram.com/tiffany_dover_?igshid=1kkm4aryqt1g5",,,,1,-44
