Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
"Conspiração  à  Origem 
Conexão  Terra Plana",,218192325408863,learning,,,,4051,N/A,2020-01-24 06:42:14 BRT,2020-01-24,06:42:14,Photo,10,3,1,5,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/218192325408863/permalink/615667122328046,,https://www.facebook.com/photo.php?fbid=2916228978421866&set=p.2916228978421866&type=3,,,Daniel,"Sem novidade, bem como eu disse no outro post. Problema-Reação-Solução. A regra de três há muito tempo utilizada pelo Sistema Ocultista. Eles criam epidemias, causam transtornos fisiológicos, mortes e histeria, assustam o gado , então apresentam suas vacinas para ""solucionar"" o problema que eles mesmo criaram. Será que entendem agora? 🤔

👇🏼Patente do Coronavírus ""atenuado"" 👇🏼

https://patents.justia.com/patent/10130701",,,,10,-0.38
Conspiração e Manipulação Real ®,,3110621209015745,none,,,,N/A,N/A,2020-08-01 13:32:35 BRT,2020-08-01,13:32:35,Photo,3,2,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/3110621209015745/permalink/3169982683079597,"Sempre essa checagem de fatos ""independente"" nos desinformando... (Tão independente que clicando te direciona pra folha Uol de Piauí 🤦🏻‍♂️ conferira o link) 👉🏼#exposedbrasil 👉🏼 #vacinas 👉🏼 #MOSTRESEUHOSPITAL 👉🏼 #FilmeSeuHospital 👉🏼 #QAnon 👉🏼 #QanonBrasil #HCQsim #conspiração #fakenews #ExposeCNN",https://www.facebook.com/photo.php?fbid=2916228978421866&set=p.2916228978421866&type=3,,,Daniel,"Sem novidade, bem como eu disse no outro post. Problema-Reação-Solução. A regra de três há muito tempo utilizada pelo Sistema Ocultista. Eles criam epidemias, causam transtornos fisiológicos, mortes e histeria, assustam o gado , então apresentam suas vacinas para ""solucionar"" o problema que eles mesmo criaram. Será que entendem agora? 🤔

👇🏼Patente do Coronavírus ""atenuado"" 👇🏼

https://patents.justia.com/patent/10130701",,,,3,-0.73
Minas com MORO,,328413775016021,none,,,,2165,N/A,2020-12-02 21:43:19 BRT,2020-12-02,21:43:19,Photo,3,0,3,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/328413775016021/permalink/420136689177062,,https://www.facebook.com/104758104728721/photos/a.104773924727139/145930117278186/?type=3,,,Bolsopetismo Escória Do Dinheiro Público,"Epidemias têm sido criadas para que depois se venda a cura para essas doenças. A existência da patente é uma prova disso, uma vez que a versão atenuada de um vírus é matéria-prima para a produção de vacinas. Depois ......
Problema-Reação-Solução. A regra de três há muito tempo utilizada pelo Sistema Ocultista. Eles criam epidemias, causam transtornos fisiológicos, mortes e 
histeria e subsequentemente apresentam suas vacinas para ‘solucionar’ a questão.",,,,3,-16
Despertando da Matrix A,,1799468130292904,none,,,,4010,N/A,2020-01-23 23:17:02 BRT,2020-01-23,23:17:02,Photo,3,1,0,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1799468130292904/permalink/2580408835532159,,https://www.facebook.com/photo.php?fbid=2916228978421866&set=p.2916228978421866&type=3,,,Daniel,"Sem novidade, bem como eu disse no outro post. Problema-Reação-Solução. A regra de três há muito tempo utilizada pelo Sistema Ocultista. Eles criam epidemias, causam transtornos fisiológicos, mortes e histeria, assustam o gado , então apresentam suas vacinas para ""solucionar"" o problema que eles mesmo criaram. Será que entendem agora? 🤔

👇🏼Patente do Coronavírus ""atenuado"" 👇🏼

https://patents.justia.com/patent/10130701",,,,3,-8.67
2022. SÉRGIO MORO PRESIDENTE. 100%,,1214894338545355,none,,,,2299,N/A,2020-12-02 21:44:24 BRT,2020-12-02,21:44:24,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1214894338545355/permalink/3837050076329755,,https://www.facebook.com/104758104728721/photos/a.104773924727139/145930117278186/?type=3,,,Bolsopetismo Escória Do Dinheiro Público,"Epidemias têm sido criadas para que depois se venda a cura para essas doenças. A existência da patente é uma prova disso, uma vez que a versão atenuada de um vírus é matéria-prima para a produção de vacinas. Depois ......
Problema-Reação-Solução. A regra de três há muito tempo utilizada pelo Sistema Ocultista. Eles criam epidemias, causam transtornos fisiológicos, mortes e 
histeria e subsequentemente apresentam suas vacinas para ‘solucionar’ a questão.",,,,1,-30
SERGIO MORO [OFICIAL],,851333302031124,none,,,,15363,N/A,2020-12-02 21:44:11 BRT,2020-12-02,21:44:11,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/851333302031124/permalink/1024917021339417,,https://www.facebook.com/104758104728721/photos/a.104773924727139/145930117278186/?type=3,,,Bolsopetismo Escória Do Dinheiro Público,"Epidemias têm sido criadas para que depois se venda a cura para essas doenças. A existência da patente é uma prova disso, uma vez que a versão atenuada de um vírus é matéria-prima para a produção de vacinas. Depois ......
Problema-Reação-Solução. A regra de três há muito tempo utilizada pelo Sistema Ocultista. Eles criam epidemias, causam transtornos fisiológicos, mortes e 
histeria e subsequentemente apresentam suas vacinas para ‘solucionar’ a questão.",,,,1,-84
Pensadores Contra o Sistema,,961044763968596,none,,,,N/A,N/A,2020-01-23 18:53:20 BRT,2020-01-23,18:53:20,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/961044763968596/permalink/3461589207247460,,https://www.facebook.com/photo.php?fbid=2916228978421866&set=p.2916228978421866&type=3,,,Daniel,"Sem novidade, bem como eu disse no outro post. Problema-Reação-Solução. A regra de três há muito tempo utilizada pelo Sistema Ocultista. Eles criam epidemias, causam transtornos fisiológicos, mortes e histeria, assustam o gado , então apresentam suas vacinas para ""solucionar"" o problema que eles mesmo criaram. Será que entendem agora? 🤔

👇🏼Patente do Coronavírus ""atenuado"" 👇🏼

https://patents.justia.com/patent/10130701",,,,1,-21
