Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Tarcísio Gomes de Freitas Ministro da Infraestrutura [Eu Apoio],,654629492136868,none,,,,16539,N/A,2021-01-19 15:07:16 BRT,2021-01-19,15:07:16,Photo,14,1,8,2,0,0,2,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/654629492136868/permalink/781114669488349,,https://www.facebook.com/photo.php?fbid=4023759424308900&set=p.4023759424308900&type=3,,,Maria Fernandez,Angélica esposa do Luciano Huck sendo entrevistada pela Jovem Pan Ela disse que é a favor de todo povo brasileiro toma vacina da China o repórter perguntou se ela tem coragem de tomar a vacina ela disse que nem ela e nem a família dela precisa tomar vacina porque eles têm a imunidade alta🤣🤣🤣🤣🤣🤣👆😡😡😡😉🤮🤮resumindo.pimenta no rabo do outro é  refresco.,,,,14,-1.57
"1964 VIVE, USTRA VIVE!!!.... 😠😠",,1905101362844978,none,,,,2507,N/A,2021-01-22 12:34:40 BRT,2021-01-22,12:34:40,Photo,13,3,2,4,0,0,3,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1905101362844978/permalink/3850277548327340,,https://www.facebook.com/photo.php?fbid=457796972018552&set=p.457796972018552&type=3,,Angélica esposa do Huck foi entrevistada pela Jovem Pan Ela disse que é a favor de todo povo brasileiro toma vacina da China o repórter perguntou se ela tem coragem de tomar a vacina ela disse que nem ela e nem a família dela precisa tomar vacina porque eles têm a imunidade alta,Ricardo,,,,,13,-1.62
KAIU NA MÍDIA!!,,349239085203478,none,,,,77720,N/A,2021-01-19 23:07:49 BRT,2021-01-19,23:07:49,Photo,12,5,3,1,0,0,3,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/349239085203478/permalink/3637609933033027,pois é. Pimenta no rabo do outro é refresco né,https://www.facebook.com/105767614235560/photos/a.105783054234016/260589662086687/?type=3,,"lara A Raymundo 2h Angélica, esposa do Huck, sendo entrevistada pela Jovem Jovem Pan, ela disse q é a favor de todo povo brasileiro toma vaChina. O repórter perguntou se ela tem coragem de tomar a vachina e ela disse q nem ela e nem a família dela precisa tomar vacina porque eles têm a imunidade alta.",Nós Amamos o Brasil,,,,,12,-0.25
VIVO SANTO ANDRÉ,,394596827261033,none,,,,6264,N/A,2021-01-19 18:19:35 BRT,2021-01-19,18:19:35,Photo,8,1,4,0,0,0,3,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/394596827261033/permalink/3621240371263313,"🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 Angélica, esposa do Huck, sendo entrevistada pela Jovem Pan, ela disse ""que é a favor de todo povo brasileiro tomar a vaChina. O repórter perguntou se ela tem coragem de tomar a vachina e ela disse que nem ela e nem a família dela precisa tomar vacina porque eles têm a imunidade alta"". 😒",https://www.facebook.com/photo.php?fbid=114153530585824&set=gm.3621240371263313&type=3,,,,,,,,8,-4.75
Aliança Pelo Brasil Poá SP,,553803488731754,none,,,,14243,N/A,2021-01-21 07:31:56 BRT,2021-01-21,07:31:56,Photo,8,0,2,1,0,1,2,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/groups/553803488731754/permalink/883251102453656,,https://www.facebook.com/photo.php?fbid=4352961921397434&set=p.4352961921397434&type=3,,Angelica esposa do Luciano Huck sendo entrevistada pela Jovem Pan Ela disse que é a favor de todo povo brasileiro toma vacina da China o repórter perguntou se ela tem coragem de tomar a vacina ela disse que nem ela e nem a família dela precisa tomar vacina porque eles têm a imunidade alta Entendem quando a gente fala de hipocrisia,Renata,"E hipocrisia que se fala?

E você aí...esperando na fila!",,,,8,-3.12
Resistência contra a N.O.M.,,551446052349174,none,,,,2741,N/A,2021-02-09 02:50:38 BRT,2021-02-09,02:50:38,Photo,6,2,2,1,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/551446052349174/permalink/1248057956021310,,https://www.facebook.com/photo.php?fbid=3965308696836177&set=p.3965308696836177&type=3,,Angélica esposa do Luciano Huck sendo entrevistada pela Jovem Pan Ela disse que éa favor de todo povo brasileiro toma vacina da China o repórter perguntou se ela tem coragem de tomar a vacina ela disse que nem ela e nem a família dela precisa tomar vacina porque eles têm a imunidade alta,Roges,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,,,,6,-0.6
Eu moro em Mongaguá,,1410522809206878,none,,,,20949,N/A,2021-01-20 11:28:46 BRT,2021-01-20,11:28:46,Photo,2,0,2,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1410522809206878/permalink/2820807448178400,UM VELHO DITADO FAÇA O QUE DIGO MAS NÃO FAÇA O QUE FAÇO NE DONA ANGELICA,https://www.facebook.com/2236473573258336/photos/a.2236475286591498/2761732194065802/?type=3,,,Amigos do Presidente,"Angélica esposa do Luciano Huck sendo entrevistada pela Jovem Pan, ela disse que é a favor de todo povo brasileiro tomar vacina da China e após o repórter perguntar se ela vai tomar a vacina, ela responde que nem ela e nem a família dela precisa tomar vacina porque eles têm a imunidade alta🤣🤣🤣🤣🤣🤣🤣",,,,2,-9.5
GENTE DIREITA,,973032206047106,none,,,,2879,N/A,2021-01-18 20:57:48 BRT,2021-01-18,20:57:48,Link,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/973032206047106/permalink/4260799720603655,,https://www.facebook.com/100000090609654/posts/3980719991940982/,,,This is a re-share of a post,"DEMAGOGA, HIPÓCRITA E PILANTRA.
Angélica esposa do Luciano Huck sendo entrevistada pela Jovem Pan Ela disse que é a favor de todo povo brasileiro toma vacina da China o repórter perguntou se ela tem coragem de tomar a vacina ela disse que nem ela e nem a família dela precisa tomar vacina porque eles têm a imunidade alta",,,,2,-9.5
NOSSA ALAGOAS,,1201974036498587,none,,,,1648,N/A,2021-01-18 20:57:47 BRT,2021-01-18,20:57:47,Link,1,0,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1201974036498587/permalink/4241272009235426,,https://www.facebook.com/100000090609654/posts/3980719991940982/,,,This is a re-share of a post,"DEMAGOGA, HIPÓCRITA E PILANTRA.
Angélica esposa do Luciano Huck sendo entrevistada pela Jovem Pan Ela disse que é a favor de todo povo brasileiro toma vacina da China o repórter perguntou se ela tem coragem de tomar a vacina ela disse que nem ela e nem a família dela precisa tomar vacina porque eles têm a imunidade alta",,,,1,-0.91
A Direita Brasil,,2411597359060385,none,,,,11499,N/A,2021-01-23 19:26:13 BRT,2021-01-23,19:26:13,Photo,1,0,0,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2411597359060385/permalink/2934687533418029,,https://www.facebook.com/1808389512615847/photos/a.1860208834100581/3694062034048576/?type=3,,,Conservadores EM Ação,Angélica esposa do Luciano Huck sendo entrevistada pela Jovem Pan Ela disse que é a favor de todo povo brasileiro tomar a vacina da China. O repórter perguntou se ela tem coragem de tomar a vacina ela disse que nem ela e nem a família dela precisa tomar vacina porque eles têm a imunidade alta🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,,,,1,-20
"BOLSONARO, PRESIDENTE DO BRASIL, LONDRINA.",,1976591859072747,none,,,,1710,N/A,2021-01-20 00:16:47 BRT,2021-01-20,00:16:47,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1976591859072747/permalink/3865757640156150,,https://www.facebook.com/2206521256246665/photos/a.2328528530712603/2986027198296063/?type=3,,"Beto Fontes Agora mesmo FFAA Brasil Agora que a vacina chegou todos lacradores estão com a imunidade em alta. lara A Raymundo @iara... 2h Angélica, esposa do Huck, sendo entrevistada pela Jovem Pan, ela disse q é a favor de todo povo brasileiro toma vaChina. o repórter perguntou se ela tem coragem de tomar a vachina e ela disse q nem ela e nem a família dela precisa tomar vacina porque eles têm a imunidade alta. B S O Facebook.com/TerrorDaVelhaPolitica",Patriotas de Londrina-PR,,,,,1,-25
Rodrigo Constantino,,814358782629829,none,,,,N/A,N/A,2021-01-19 18:17:40 BRT,2021-01-19,18:17:40,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/814358782629829/permalink/840825466649827,"🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 Angélica, esposa do Huck, sendo entrevistada pela Jovem Pan, ela disse ""que é a favor de todo povo brasileiro tomar a vaChina. O repórter perguntou se ela tem coragem de tomar a vachina e ela disse que nem ela e nem a família dela precisa tomar vacina porque eles têm a imunidade alta"". 😒",https://www.facebook.com/photo.php?fbid=114152983919212&set=gm.840825466649827&type=3,,,,,,,,0,-126
ESQUERDA FORA DO PODER,,557377274364084,none,,,,1250,N/A,2021-01-22 08:42:51 BRT,2021-01-22,08:42:51,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/557377274364084/permalink/3130633270371792,,https://www.facebook.com/photo.php?fbid=1133519107109389&set=p.1133519107109389&type=3,,,Paulo,Angélica esposa do Luciano Huck sendo entrevistada pela Jovem Pan Ela disse que é a favor de todo povo brasileiro tomar a vacina da China. O repórter perguntou se ela tem coragem de tomar a vacina ela disse que nem ela e nem a família dela precisa tomar vacina porque eles têm a imunidade alta🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,,,,0,-22
Acampamento142,,2182656962026284,none,,,,1383,N/A,2021-01-19 18:38:15 BRT,2021-01-19,18:38:15,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2182656962026284/permalink/2609843125974330,,https://www.facebook.com/2206521256246665/photos/a.2328528530712603/2986027198296063/?type=3,,"Beto Fontes Agora mesmo FFAA Brasil Agora que a vacina chegou todos lacradores estão com a imunidade em alta. lara A Raymundo @iara... 2h Angélica, esposa do Huck, sendo entrevistada pela Jovem Pan, ela disse q é a favor de todo povo brasileiro toma vaChina. o repórter perguntou se ela tem coragem de tomar a vachina e ela disse q nem ela e nem a família dela precisa tomar vacina porque eles têm a imunidade alta. B S O Facebook.com/TerrorDaVelhaPolitica",Patriotas de Londrina-PR,,,,,0,-32
A VOZ DE MONGAGUA ''NOTICIAS QUE NINGUEM FICA SABENDO'',,413794065327099,none,,,,2216,N/A,2021-01-20 11:28:52 BRT,2021-01-20,11:28:52,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/413794065327099/permalink/3827891140584024,UM VELHO DITADO FAÇA O QUE DIGO MAS NÃO FAÇA O QUE FAÇO NE DONA ANGELICA,https://www.facebook.com/2236473573258336/photos/a.2236475286591498/2761732194065802/?type=3,,,Amigos do Presidente,"Angélica esposa do Luciano Huck sendo entrevistada pela Jovem Pan, ela disse que é a favor de todo povo brasileiro tomar vacina da China e após o repórter perguntar se ela vai tomar a vacina, ela responde que nem ela e nem a família dela precisa tomar vacina porque eles têm a imunidade alta🤣🤣🤣🤣🤣🤣🤣",,,,0,-36
Noticias Do Piaui,,1994219964136724,none,,,,3230,N/A,2021-01-19 15:07:00 BRT,2021-01-19,15:07:00,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1994219964136724/permalink/3454214354803937,,https://www.facebook.com/photo.php?fbid=4023759424308900&set=p.4023759424308900&type=3,,,Maria Fernandez,Angélica esposa do Luciano Huck sendo entrevistada pela Jovem Pan Ela disse que é a favor de todo povo brasileiro toma vacina da China o repórter perguntou se ela tem coragem de tomar a vacina ela disse que nem ela e nem a família dela precisa tomar vacina porque eles têm a imunidade alta🤣🤣🤣🤣🤣🤣👆😡😡😡😉🤮🤮resumindo.pimenta no rabo do outro é  refresco.,,,,0,-24
Grupo #Fechado com Bolsonaro,,588842925089487,none,,,,227033,N/A,2021-01-22 10:14:26 BRT,2021-01-22,10:14:26,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/588842925089487/permalink/761278867845891,,https://www.facebook.com/photo.php?fbid=457796972018552&set=p.457796972018552&type=3,,Angélica esposa do Huck foi entrevistada pela Jovem Pan Ela disse que é a favor de todo povo brasileiro toma vacina da China o repórter perguntou se ela tem coragem de tomar a vacina ela disse que nem ela e nem a família dela precisa tomar vacina porque eles têm a imunidade alta,Ricardo,,,,,0,-170
Unidos com Bolsonaro 🇧🇷,,2631023873843534,none,,,,1973,N/A,2021-01-22 08:36:26 BRT,2021-01-22,08:36:26,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2631023873843534/permalink/2891894664423119,,https://www.facebook.com/photo.php?fbid=1133519107109389&set=p.1133519107109389&type=3,,,Paulo,Angélica esposa do Luciano Huck sendo entrevistada pela Jovem Pan Ela disse que é a favor de todo povo brasileiro tomar a vacina da China. O repórter perguntou se ela tem coragem de tomar a vacina ela disse que nem ela e nem a família dela precisa tomar vacina porque eles têm a imunidade alta🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,,,,0,-48
Amigos de Perus,,198951796847082,none,,,,33250,N/A,2021-01-19 18:17:10 BRT,2021-01-19,18:17:10,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/198951796847082/permalink/3673621696046724,"🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 Angélica, esposa do Huck, sendo entrevistada pela Jovem Pan, ela disse ""que é a favor de todo povo brasileiro tomar a vaChina. O repórter perguntou se ela tem coragem de tomar a vachina e ela disse que nem ela e nem a família dela precisa tomar vacina porque eles têm a imunidade alta"". 😒",https://www.facebook.com/photo.php?fbid=114152857252558&set=gm.3673621696046724&type=3,,,,,,,,0,-126
Aliança pelo Brasil 38,,565098544264960,none,,,,208030,N/A,2021-01-19 13:22:10 BRT,2021-01-19,13:22:10,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/565098544264960/permalink/988810908560386,,https://www.facebook.com/photo.php?fbid=3599491936831868&set=p.3599491936831868&type=3,,54% 3:18 20：25マ 4G Angélica esposa do Luciano Huck sendo entrevistada pela Jovem Pan Ela disse que é a favor de todo povo brasileiro toma vacina da China o repórter perguntou se ela tem coragem de tomar a vacina ela disse que nem ela e nem a família dela precisa tomar vacina porque eles têm a imunidade alta,Gerson,"Nenhum milionário, escritor, político, empresário entre outros da sociedade irá tomar qualquer vacina, mas vocês irão tomar. Seria você uma cobaia, ou seriam eles que te influenciaram a tomar uma vacina que não cura ninguém e  ainda está matando centenas de idosos pelo mundo.  
A cobaia quando presa não oferece resistência, esteja ela presa numa gaiola ou em sua própria mente.",,,,0,-126
ALIANÇA PELO BRASIL (OFICIAL),,2031515853791274,none,,,,3946,N/A,2021-01-19 18:38:15 BRT,2021-01-19,18:38:15,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2031515853791274/permalink/2836919809917537,,https://www.facebook.com/2206521256246665/photos/a.2328528530712603/2986027198296063/?type=3,,"Beto Fontes Agora mesmo FFAA Brasil Agora que a vacina chegou todos lacradores estão com a imunidade em alta. lara A Raymundo @iara... 2h Angélica, esposa do Huck, sendo entrevistada pela Jovem Pan, ela disse q é a favor de todo povo brasileiro toma vaChina. o repórter perguntou se ela tem coragem de tomar a vachina e ela disse q nem ela e nem a família dela precisa tomar vacina porque eles têm a imunidade alta. B S O Facebook.com/TerrorDaVelhaPolitica",Patriotas de Londrina-PR,,,,,0,-38
