Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
100%Bolsonaro2022,,238107607607280,none,,,,N/A,N/A,2020-07-02 18:35:59 BRT,2020-07-02,18:35:59,Video,4,2,0,1,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/238107607607280/permalink/282638146487559,A Farsa dos ESQUERDOPADAS Socialistas Comunistas... ,https://youtu.be/V2qutDtrOoM,,,A FARSA DA VACINA - PRIMEIRA MINISTRA DA AUSTRÁLIA,A primeira ministra da Austrália toma a vacina que supostamente irá nos curar nessa pandemia em frente a imprensa. O único problema é que ela apenas finge to...,,,,4,-0.75
"PÁTRIA AMADA, BRASIL! (OFICIAL)",,1680218082124909,none,,,,10699,N/A,2020-07-02 18:17:40 BRT,2020-07-02,18:17:40,YouTube,4,0,0,4,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1680218082124909/permalink/2262138360599542,,https://www.youtube.com/watch?v=V2qutDtrOoM&feature=share,,,A FARSA DA VACINA - PRIMEIRA MINISTRA DA AUSTRÁLIA,A primeira ministra da Austrália toma a vacina que supostamente irá nos curar nessa pandemia em frente a imprensa. O único problema é que ela apenas finge to...,,,,4,-0.76
PÁTRIA AMADA,,377087912624939,none,,,,23209,N/A,2020-07-02 19:47:10 BRT,2020-07-02,19:47:10,YouTube,2,0,2,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/377087912624939/permalink/1208847489448973,,https://www.youtube.com/watch?v=V2qutDtrOoM&feature=share,,,A FARSA DA VACINA - PRIMEIRA MINISTRA DA AUSTRÁLIA,A primeira ministra da Austrália toma a vacina que supostamente irá nos curar nessa pandemia em frente a imprensa. O único problema é que ela apenas finge to...,,,,2,-10
GRUPO OLAVO DE CARVALHO,,825954890834995,none,,,,126688,N/A,2020-07-02 16:01:45 BRT,2020-07-02,16:01:45,YouTube,2,1,0,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/825954890834995/permalink/3190068214423639,,https://www.youtube.com/watch?v=V2qutDtrOoM&feature=share,,,A FARSA DA VACINA - PRIMEIRA MINISTRA DA AUSTRÁLIA,A primeira ministra da Austrália toma a vacina que supostamente irá nos curar nessa pandemia em frente a imprensa. O único problema é que ela apenas finge to...,,,,2,-14.5
FRONT CONSERVADOR,,267035591348892,none,,,,200,N/A,2020-07-02 18:31:35 BRT,2020-07-02,18:31:35,YouTube,1,0,0,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/267035591348892/permalink/305927677459683,,https://www.youtube.com/watch?v=V2qutDtrOoM&feature=share,,,A FARSA DA VACINA - PRIMEIRA MINISTRA DA AUSTRÁLIA,A primeira ministra da Austrália toma a vacina que supostamente irá nos curar nessa pandemia em frente a imprensa. O único problema é que ela apenas finge to...,,,,1,-0.92
"#Bolsolindas!!!Mulheres, lindas que apoiam Bolsonaro!!",,260752827904713,none,,,,1518,N/A,2020-07-02 20:53:31 BRT,2020-07-02,20:53:31,YouTube,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/260752827904713/permalink/597418850904774,,https://www.youtube.com/watch?v=V2qutDtrOoM&feature=share,,,A FARSA DA VACINA - PRIMEIRA MINISTRA DA AUSTRÁLIA,A primeira ministra da Austrália toma a vacina que supostamente irá nos curar nessa pandemia em frente a imprensa. O único problema é que ela apenas finge to...,,,,1,-19
PORTA DE PRIVADA.,,585601554798011,none,,,,48776,N/A,2020-07-02 15:21:59 BRT,2020-07-02,15:21:59,Video,1,0,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/585601554798011/permalink/3609627425728727,,https://youtu.be/V2qutDtrOoM,,,A FARSA DA VACINA - PRIMEIRA MINISTRA DA AUSTRÁLIA,A primeira ministra da Austrália toma a vacina que supostamente irá nos curar nessa pandemia em frente a imprensa. O único problema é que ela apenas finge to...,,,,1,-0.94
G.M.A.B - Grupo de Mulheres em Apoio a Bolsonaro,,729630154046984,none,,,,1929,N/A,2020-07-02 16:56:51 BRT,2020-07-02,16:56:51,Native Video,1,1,0,0,0,0,0,0,0,0,share,-,0,6355,0,00:05:03,https://www.facebook.com/groups/729630154046984/permalink/1197311853945476,,,,,,,,,,1,-19
Bairro P Sul,,669836559811907,none,,,,12707,N/A,2020-07-02 18:16:59 BRT,2020-07-02,18:16:59,Native Video,0,0,0,0,0,0,0,0,0,0,share,-,0,6325,0,00:05:03,https://www.facebook.com/groups/669836559811907/permalink/2751757888286420,,,,,This is a re-share of a post,,,,,0,-90
Bairro P Sul,,669836559811907,none,,,,12707,N/A,2020-07-02 18:11:37 BRT,2020-07-02,18:11:37,Native Video,0,0,0,0,0,0,0,0,0,0,share,-,0,6325,0,00:05:03,https://www.facebook.com/groups/669836559811907/permalink/2751757531619789,,,,,This is a re-share of a post,,,,,0,-90
DIREITA RACIONAL,,342134069896879,none,,,,37107,N/A,2020-07-02 15:21:47 BRT,2020-07-02,15:21:47,Video,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/342134069896879/permalink/777715926338689,,https://youtu.be/V2qutDtrOoM,,,A FARSA DA VACINA - PRIMEIRA MINISTRA DA AUSTRÁLIA,A primeira ministra da Austrália toma a vacina que supostamente irá nos curar nessa pandemia em frente a imprensa. O único problema é que ela apenas finge to...,,,,0,-70
Aliança pelo Brasil,,251820432138395,none,,,,259347,N/A,2020-07-02 15:21:24 BRT,2020-07-02,15:21:24,Video,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/251820432138395/permalink/719642412022859,,https://youtu.be/V2qutDtrOoM,,,A FARSA DA VACINA - PRIMEIRA MINISTRA DA AUSTRÁLIA,A primeira ministra da Austrália toma a vacina que supostamente irá nos curar nessa pandemia em frente a imprensa. O único problema é que ela apenas finge to...,,,,0,-110
Pátria Amada Brasil,,1123016251127933,none,,,,20922,N/A,2020-07-02 15:20:13 BRT,2020-07-02,15:20:13,Video,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1123016251127933/permalink/3097568660339339,,https://youtu.be/V2qutDtrOoM,,,A FARSA DA VACINA - PRIMEIRA MINISTRA DA AUSTRÁLIA,A primeira ministra da Austrália toma a vacina que supostamente irá nos curar nessa pandemia em frente a imprensa. O único problema é que ela apenas finge to...,,,,0,-56
O Brasil Acordou,,1667860220130416,none,,,,53181,N/A,2020-07-02 15:20:23 BRT,2020-07-02,15:20:23,Video,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1667860220130416/permalink/2614527285463700,,https://youtu.be/V2qutDtrOoM,,,A FARSA DA VACINA - PRIMEIRA MINISTRA DA AUSTRÁLIA,A primeira ministra da Austrália toma a vacina que supostamente irá nos curar nessa pandemia em frente a imprensa. O único problema é que ela apenas finge to...,,,,0,-82
