Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
COPPOLLA NEWS,,448636486255466,none,,,,N/A,N/A,2021-03-20 23:50:12 BRT,2021-03-20,23:50:12,Status,"2,491",1137,352,762,222,11,3,0,1,3,,-,0,0,0,N/A,https://www.facebook.com/groups/448636486255466/permalink/454365472349234,"BOLSONARO É O CARA! Na CNN, no pronunciamento da FIOCRUZ, foi revelado por Pazuelo que, em julho de *2020*, foi assinado e injetado bilhões na fundação para a produção da vacina brasileira contra a “peste chinesa”! Brasil terá sua própria vacina, foi revelado agora pela FIOCRUZ, o presidente estava calado para que não houvesse interferência dos esquerdopatas. Única vacina brasileira realmente aprovada pela ANVISA... Serão entregues 6 milhões de doses por semana. Parabéns Bolsonaro e Pazuelo. Golpe de Mestre ! 500 mil mais 6 milhões por semana com um maquinario e cinco cientistas todos vindos de Israel, 40 estagiários que ficaram 90 dias em Israel e mais 300 funcionários recrutados nas universidades . GOLPE DE MESTRE FOI MANTER TUDO EM SIGILO, COM A FIOCRUZ PRODUZINDO A IFA E A VACINA. .Agora é tarde os petistas, esquerdistas e centro-esquerdistas só agora estão sabendo inclusive do Maior Parque Industrial da América Latina que tem 11 fábricas de vacinas diferentes onde só entra quem estiver autorizado pelo General Hamilton Mourão. .Fotos nem pensar. .Vai assombrar o Mundo PIVFI-Parque Industrial de Vacinas. .Com supervisão dos cientistas de Israel.",,,,,,,,,"2,491",35.08
COPPOLLA NEWS,,448636486255466,none,,,,N/A,N/A,2021-03-20 09:59:45 BRT,2021-03-20,09:59:45,Native Video,"1,081",568,117,307,84,3,2,0,0,0,share,No,0,0,0,00:00:34,https://www.facebook.com/groups/448636486255466/permalink/454005432385238,,https://www.facebook.com/leonardo.mele.31/videos/3658557660908942/,,,Léo,"Aguardando a Globo lixo anunciar!🤔🙏🇧🇷
BOLSONARO É O CARA!
Na CNN agora, no pronunciamento da FIOCRUZ, foi revelado por Pazuelo que, em julho de 2020, foi assinado e injetado  bilhões na fundação para a produção da vacina brasileira contra a “peste chinesa”!
Brasil terá sua própria vacina, foi revelado agora pela FIOCRUZ, o presidente estava calado para que não houvesse interferência dos esquerdopatas. 
Única vacina brasileira realmente aprovada pela ANVISA...
Serão entregues 6 milhões de doses por semana.
Parabéns Bolsonaro e Pazuelo.",,,,"1,081",28.45
Eu Quero Lula Na Cadeia,,264424875153266,none,,,,N/A,N/A,2021-03-20 16:26:54 BRT,2021-03-20,16:26:54,Status,"1,022",512,112,292,97,5,1,0,0,3,,-,0,0,0,N/A,https://www.facebook.com/groups/264424875153266/permalink/271156344480119,"Tacada certíssima! Na CNN agora, no pronunciamento da FIOCRUZ, foi revelado por Pazuelo que, em julho de 2020, foi assinado e injetado bilhões na fundação para a produção da vacina brasileira contra a “peste chinesa”! Brasil terá sua própria vacina, foi revelado agora pela FIOCRUZ, o presidente estava calado para que não houvesse interferência dos esquerdopatas. Única vacina brasileira realmente aprovada pela ANVISA... Serão entregues 6 milhões de doses por semana. Parabéns Bolsonaro e Pazuelo. Golpe de Mestre ! 500 mil mais 6 milhões por semana com um maquinaria e cinco cientistas todos vindos de Israel, 40 estagiários que ficaram 90 dias em Israel e mais 300 funcionários recrutados nas universidades . GOLPE DE MESTRE FOI MANTER TUDO EM SIGILO, COM A FIOCRUZ PRODUZINDO A IFA E A VACINA. Agora é tarde os petistas, esquerdistas e centro-esquerdistas só agora estão sabendo inclusive do Maior Parque Industrial da América Latina que tem 11 fábricas de vacinas diferentes onde só entra quem estiver autorizado pelo General Hamilton Mourão. Fotos nem pensar... ainda! VAI assombrar o Mundo PIVFI-Parque Industrial de Vacinas. .Jeremias Oliveiras de Oliveira Com supervisão dos cientistas de Israel! Falta pouco...",,,,,,,,,"1,022",9.38
Bolsonaro Presidente 2022 - Eu Apoio!,,642624100008057,none,,,,54270,N/A,2021-03-20 23:20:32 BRT,2021-03-20,23:20:32,Status,500,195,40,235,25,4,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/642624100008057/permalink/786781202259012,"BOLSONARO É O CARA! Na CNN agora, no pronunciamento da FIOCRUZ, foi revelado por Pazuelo que, em julho de 2020, foi assinado e injetado bilhões na fundação para a produção da vacina brasileira contra a “peste chinesa”! Brasil terá sua própria vacina, foi revelado agora pela FIOCRUZ, o presidente estava calado para que não houvesse interferência dos esquerdopatas. Única vacina brasileira realmente aprovada pela ANVISA... Serão entregues 6 milhões de doses por semana. Parabéns Bolsonaro e Pazuelo. Golpe de Mestre ! 500 mil mais 6 milhões por semana com um maquinaria e cinco cientistas todos vindos de Israel, 40 estagiários que ficaram 90 dias em Israel e mais 300 funcionários recrutados nas universidades . GOLPE DE MESTRE FOI MANTER TUDO EM SIGILO, COM A FIOCRUZ PRODUZINDO A IFA E A VACINA. .Agora é tarde os petistas, esquerdistas e centro-esquerdistas só agora estão sabendo inclusive do Maior Parque Industrial da América Latina que tem 11 fábricas de vacinas diferentes onde só entra quem estiver autorizado pelo General Hamilton Mourão. .Fotos nem pensar. .Vai assombrar o Mundo PIVFI-Parque Industrial de Vacinas. .Com supervisão dos cientistas de Israel.",,,,,,,,,500,-1.14
Somos todos Bolsonaro,,431454838309317,none,,,,N/A,N/A,2021-03-20 19:21:57 BRT,2021-03-20,19:21:57,Status,332,139,46,112,27,2,3,0,0,3,,-,0,0,0,N/A,https://www.facebook.com/groups/431454838309317/permalink/453888732732594,"Pessoal essa informação é verídica ? BOLSONARO É O CARA! Na CNN agora, no pronunciamento da FIOCRUZ, foi revelado por Pazuelo que, em julho de 2020, foi assinado e injetado bilhões na fundação para a produção da vacina brasileira contra a “peste chinesa”! Brasil terá sua própria vacina, foi revelado agora pela FIOCRUZ, o presidente estava calado para que não houvesse interferência dos esquerdopatas. Única vacina brasileira realmente aprovada pela ANVISA... Serão entregues 6 milhões de doses por semana. Parabéns Bolsonaro e Pazuelo. Golpe de Mestre ! 500 mil mais 6 milhões por semana com um maquinaria e cinco cientistas todos vindos de Israel, 40 estagiários que ficaram 90 dias em Israel e mais 300 funcionários recrutados nas universidades . GOLPE DE MESTRE FOI MANTER TUDO EM SIGILO, COM A FIOCRUZ PRODUZINDO A IFA E A VACINA. .Agora é tarde os petistas, esquerdistas e centro-esquerdistas só agora estão sabendo inclusive do Maior Parque Industrial da América Latina que tem 11 fábricas de vacinas diferentes onde só entra quem estiver autorizado pelo General Hamilton Mourão. Fotos nem pensar. .Vai assombrar o Mundo PIVFI-Parque Industrial de Vacinas. Com supervisão dos cientistas de Israel.",,,,,,,,,332,8.74
Fala Canoas!!!,,642446045778578,none,,,,21023,N/A,2021-03-20 10:26:03 BRT,2021-03-20,10:26:03,Status,288,125,50,80,27,0,4,0,1,1,,-,0,0,0,N/A,https://www.facebook.com/groups/642446045778578/permalink/3896077890415361,"BOLSONARO É O CARA! Na CNN agora, no pronunciamento da FIOCRUZ, foi revelado por Pazuelo que, em julho de 2020, foi assinado e injetado bilhões na fundação para a produção da vacina brasileira contra a “peste chinesa”! Brasil terá sua própria vacina, foi revelado agora pela FIOCRUZ, o presidente estava calado para que não houvesse interferência dos esquerdopatas. Única vacina brasileira realmente aprovada pela ANVISA... Serão entregues 6 milhões de doses por semana. Parabéns Bolsonaro e Pazuelo. Golpe de Mestre ! 500 mil mais 6 milhões por semana com um maquinaria e cinco cientistas todos vindos de Israel, 40 estagiários que ficaram 90 dias em Israel e mais 300 funcionários recrutados nas universidades . GOLPE DE MESTRE FOI MANTER TUDO EM SIGILO, COM A FIOCRUZ PRODUZINDO A IFA E A VACINA. .Agora é tarde os petistas, esquerdistas e centro-esquerdistas só agora estão sabendo inclusive do Maior Parque Industrial da América Latina que tem 11 fábricas de vacinas diferentes onde só entra quem estiver autorizado pelo General Hamilton Mourão. .Fotos nem pensar. .Vai assombrar o Mundo PIVFI-Parque Industrial de Vacinas. .Jeremias Oliveiras de Oliveira .Com supervisão dos cientistas de Israel.",,,,,,,,,288,10.67
Bárbara - Te Atualizei 🇧🇷,,671689840082797,none,,,,77248,N/A,2021-03-20 23:15:52 BRT,2021-03-20,23:15:52,Status,146,81,7,45,10,3,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/671689840082797/permalink/858386511413128,"BOLSONARO É O CARA! Na CNN, no pronunciamento da FIOCRUZ, foi revelado por Pazuelo que, em julho de *2020*, foi assinado e injetado bilhões na fundação para a produção da vacina brasileira contra a “peste chinesa”! Brasil terá sua própria vacina, foi revelado agora pela FIOCRUZ, o presidente estava calado para que não houvesse interferência dos esquerdopatas. Única vacina brasileira realmente aprovada pela ANVISA... Serão entregues 6 milhões de doses por semana. Parabéns Bolsonaro e Pazuelo. Golpe de Mestre ! 500 mil mais 6 milhões por semana com um maquinario e cinco cientistas todos vindos de Israel, 40 estagiários que ficaram 90 dias em Israel e mais 300 funcionários recrutados nas universidades . GOLPE DE MESTRE FOI MANTER TUDO EM SIGILO, COM A FIOCRUZ PRODUZINDO A IFA E A VACINA. .Agora é tarde os petistas, esquerdistas e centro-esquerdistas só agora estão sabendo inclusive do Maior Parque Industrial da América Latina que tem 11 fábricas de vacinas diferentes onde só entra quem estiver autorizado pelo General Hamilton Mourão. .Fotos nem pensar. .Vai assombrar o Mundo PIVFI-Parque Industrial de Vacinas. .Com supervisão dos cientistas de Israel.",,,,,,,,,146,1.72
"Direita Brasil - Bolsonaro, Weintraub, Damares e etc.",,3954270441277303,none,,,,N/A,N/A,2021-03-21 08:32:46 BRT,2021-03-21,08:32:46,Status,129,64,12,42,11,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/3954270441277303/permalink/4036826593021687,"BOLSONARO É O CARA! Na CNN agora, no pronunciamento da FIOCRUZ, foi revelado por Pazuelo que, em julho de 2020, foi assinado e injetado bilhões na fundação para a produção da vacina brasileira contra a “peste chinesa”! Brasil terá sua própria vacina, foi revelado agora pela FIOCRUZ, o presidente estava calado para que não houvesse interferência dos esquerdopatas. Única vacina brasileira realmente aprovada pela ANVISA... Serão entregues 6 milhões de doses por semana. Parabéns Bolsonaro e Pazuelo. Golpe de Mestre ! 500 mil mais 6 milhões por semana com um maquinaria e cinco cientistas todos vindos de Israel, 40 estagiários que ficaram 90 dias em Israel e mais 300 funcionários recrutados nas universidades . GOLPE DE MESTRE FOI MANTER TUDO EM SIGILO, COM A FIOCRUZ PRODUZINDO A IFA E A VACINA. .Agora é tarde os petistas, esquerdistas e centro-esquerdistas só agora estão sabendo inclusive do Maior Parque Industrial da América Latina que tem 11 fábricas de vacinas diferentes onde só entra quem estiver autorizado pelo General Hamilton Mourão. .Fotos nem pensar. .Vai assombrar o Mundo PIVFI-Parque Industrial de Vacinas. .Com supervisão dos cientistas de Israel.",,,,,,,,,129,2.53
Bolsonaro Presidente 2022 - Eu Apoio!,,642624100008057,none,,,,54270,N/A,2021-03-20 23:57:13 BRT,2021-03-20,23:57:13,Native Video,127,55,8,55,8,0,0,0,0,1,owned,-,0,0,0,00:00:00,https://www.facebook.com/groups/642624100008057/permalink/786682052268927,"#BOLSONARO É O CARA!🇧🇷😎🙏 Na #CNN agora, no pronunciamento da FIOCRUZ, foi revelado por Pazuelo que, em julho de 2020, foi assinado e injetado bilhões na fundação para a produção da vacina brasileira contra a “peste chinesa”! Brasil terá sua própria vacina, foi revelado agora pela FIOCRUZ, o presidente estava calado para que não houvesse interferência dos esquerdopatas. Única vacina brasileira realmente aprovada pela ANVISA... Serão entregues 6 milhões de doses por semana. Parabéns #Bolsonaro e Pazuelo. Golpe de Mestre !🇧🇷 500 mil mais 6 milhões por semana com um maquinaria e cinco cientistas todos vindos de Israel, 40 estagiários que ficaram 90 dias em Israel e mais 300 funcionários recrutados nas universidades . GOLPE DE MESTRE FOI MANTER TUDO EM SIGILO, COM A FIOCRUZ PRODUZINDO A IFA E A VACINA. Agora é tarde os petistas, esquerdistas e centro-esquerdistas só agora estão sabendo inclusive do Maior Parque Industrial da América Latina que tem 11 fábricas de vacinas diferentes onde só entra quem estiver autorizado pelo General Hamilton Mourão. Fotos nem pensar. Vai assombrar o Mundo PIVFI-Parque Industrial de Vacinas. Com supervisão dos cientistas de Israel.",https://www.facebook.com/groups/bolsonaropresidentee/permalink/786682052268927/,,,,,,,,127,-7.83
"Direita Brasil - Bolsonaro, Weintraub, Damares e etc.",,3954270441277303,none,,,,N/A,N/A,2021-03-21 08:35:11 BRT,2021-03-21,08:35:11,Status,111,74,6,30,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/3954270441277303/permalink/4036832493021097,"BOLSONARO É O CARA! Na CNN agora, no pronunciamento da FIOCRUZ, foi revelado por Pazuelo que, em julho de 2020, foi assinado e injetado bilhões na fundação para a produção da vacina brasileira contra a “peste chinesa”! Brasil terá sua própria vacina, foi revelado agora pela FIOCRUZ, o presidente estava calado para que não houvesse interferência dos esquerdopatas. Única vacina brasileira realmente aprovada pela ANVISA... Serão entregues 6 milhões de doses por semana. Parabéns Bolsonaro e Pazuelo. Golpe de Mestre ! 500 mil mais 6 milhões por semana com um maquinaria e cinco cientistas todos vindos de Israel, 40 estagiários que ficaram 90 dias em Israel e mais 300 funcionários recrutados nas universidades . GOLPE DE MESTRE FOI MANTER TUDO EM SIGILO, COM A FIOCRUZ PRODUZINDO A IFA E A VACINA. .Agora é tarde os petistas, esquerdistas e centro-esquerdistas só agora estão sabendo inclusive do Maior Parque Industrial da América Latina que tem 11 fábricas de vacinas diferentes onde só entra quem estiver autorizado pelo General Hamilton Mourão. .Fotos nem pensar. .Vai assombrar o Mundo PIVFI-Parque Industrial de Vacinas. .Com supervisão dos cientistas de Israel.",,,,,,,,,111,2.18
