Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Vale do Nióbio Brasil,,508097099238489,none,,,,2389,N/A,2020-06-12 07:23:07 BRT,2020-06-12,07:23:07,Native Video,48,9,15,11,0,4,0,0,9,0,share,No,0,38502,0,00:01:34,https://www.facebook.com/groups/508097099238489/permalink/2971770046204503,,https://www.facebook.com/claremi.bueloni/videos/2769775663134018/,,,Claremi,"ATENÇÃO... URGENTE... VEJAM ISSO
DÓRIA disse que assinou convênio para essa vacina em agosto de 2019? Ué, então quer dizer que já sabia do vírus em agosto do ano passado?!",,,,48,2.53
PATRIOTAS DO BRASIL,,240999843427864,none,,,,3569,N/A,2020-06-12 22:06:24 BRT,2020-06-12,22:06:24,Native Video,24,0,24,0,0,0,0,0,0,0,share,No,0,38548,0,00:01:34,https://www.facebook.com/groups/240999843427864/permalink/638086980385813,,https://www.facebook.com/claremi.bueloni/videos/2769775663134018/,,,Claremi,"ATENÇÃO... URGENTE... VEJAM ISSO
DÓRIA disse que assinou convênio para essa vacina em agosto de 2019? Ué, então quer dizer que já sabia do vírus em agosto do ano passado?!",,,,24,1.26
Aliança pelo Brasil 38,,565098544264960,none,,,,195650,N/A,2020-06-15 00:53:58 BRT,2020-06-15,00:53:58,Native Video,21,3,2,8,0,1,0,0,7,0,share,No,0,38507,0,00:01:34,https://www.facebook.com/groups/565098544264960/permalink/806083523499793,,https://www.facebook.com/claremi.bueloni/videos/2769775663134018/,,,Claremi,"ATENÇÃO... URGENTE... VEJAM ISSO
DÓRIA disse que assinou convênio para essa vacina em agosto de 2019? Ué, então quer dizer que já sabia do vírus em agosto do ano passado?!",,,,21,-2
🇧🇷Sempre com Bolsonaro🇧🇷,,1228175790590175,none,,,,62115,N/A,2020-06-12 15:42:07 BRT,2020-06-12,15:42:07,Native Video,19,3,7,4,0,1,0,0,4,0,share,No,0,38438,0,00:01:34,https://www.facebook.com/groups/1228175790590175/permalink/3951904911550569,,https://www.facebook.com/claremi.bueloni/videos/2769775663134018/,,,Claremi,"ATENÇÃO... URGENTE... VEJAM ISSO
DÓRIA disse que assinou convênio para essa vacina em agosto de 2019? Ué, então quer dizer que já sabia do vírus em agosto do ano passado?!",,,,19,-1.32
Aliança Pelo Brasil 🔰,,714546562382974,none,,,,132034,N/A,2020-06-11 21:59:29 BRT,2020-06-11,21:59:29,Native Video,18,0,2,9,0,0,0,0,7,0,share,No,0,38554,0,00:01:34,https://www.facebook.com/groups/714546562382974/permalink/958089324695362,,https://www.facebook.com/claremi.bueloni/videos/2769775663134018/,,,Claremi,"ATENÇÃO... URGENTE... VEJAM ISSO
DÓRIA disse que assinou convênio para essa vacina em agosto de 2019? Ué, então quer dizer que já sabia do vírus em agosto do ano passado?!",,,,18,-2.39
PMBr - Partido Militar Brasileiro,,153161581413770,none,,,,28603,N/A,2020-06-12 15:42:07 BRT,2020-06-12,15:42:07,Native Video,17,2,4,9,0,0,0,0,2,0,share,No,0,38460,0,00:01:34,https://www.facebook.com/groups/153161581413770/permalink/3134550746608157,,https://www.facebook.com/claremi.bueloni/videos/2769775663134018/,,,Claremi,"ATENÇÃO... URGENTE... VEJAM ISSO
DÓRIA disse que assinou convênio para essa vacina em agosto de 2019? Ué, então quer dizer que já sabia do vírus em agosto do ano passado?!",,,,17,0.89
VOTO IMPRESSO JÁ,,1625432247708190,none,,,,2678,N/A,2020-06-11 21:59:01 BRT,2020-06-11,21:59:01,Native Video,16,4,3,7,0,0,0,0,2,0,share,No,0,38552,0,00:01:34,https://www.facebook.com/groups/1625432247708190/permalink/2612814862303252,🤔🤔,https://www.facebook.com/claremi.bueloni/videos/2769775663134018/,,,Claremi,"ATENÇÃO... URGENTE... VEJAM ISSO
DÓRIA disse que assinou convênio para essa vacina em agosto de 2019? Ué, então quer dizer que já sabia do vírus em agosto do ano passado?!",,,,16,-1.19
PRESIDENTE JAIR MESSIAS BOLSOMITO,,554452555392253,none,,,,N/A,N/A,2020-06-12 14:13:24 BRT,2020-06-12,14:13:24,Video,13,3,6,2,0,0,0,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/groups/554452555392253/permalink/705806333590207,Dória já sabia da porrrrrra do vírus des do ano passado. Veja este vídeo. ,https://twitter.com/rcampossuisse/status/1271195920638644225?s=08,,,Roberta Marasca on Twitter,“ATENÇÃO... URGENTE... VEJAM ISSO DÓRIA disse que assinou convênio para essa vacina em agosto de 2019? https://t.co/a0vF4b7gfa”,,,,13,0.68
🇧🇷 FORTES NA DIREITA 🇧🇷,,206464887312827,none,,,,55063,N/A,2020-06-12 19:55:10 BRT,2020-06-12,19:55:10,Native Video,13,4,3,4,0,0,0,0,2,0,share,No,0,38591,0,00:01:34,https://www.facebook.com/groups/206464887312827/permalink/264212181538097,Doriana acabou de entrega a China,https://www.facebook.com/claremi.bueloni/videos/2769775663134018/,,,Claremi,"ATENÇÃO... URGENTE... VEJAM ISSO
DÓRIA disse que assinou convênio para essa vacina em agosto de 2019? Ué, então quer dizer que já sabia do vírus em agosto do ano passado?!",,,,13,-3.46
Ministro Ricardo Salles,,357310678311890,none,,,,57875,N/A,2020-11-13 18:54:00 BRT,2020-11-13,18:54:00,Link,10,3,2,4,0,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/357310678311890/permalink/719688578740763,"ÉTICA NA PESQUISA - ciência da politicagem ou ciência dos interesses, quem ganha com tudo isso !!! Dória chama de parceira, acordo, ""CONVÊNIO"" e não de CONTRATO entre Butantan e Sinovac em agosto de 2019, e a justiça chama do que!!!!! Afirmação: “Dória disse que assinou convênio para essa vacina em agosto de 2019? Ué, então quer dizer que já sabia do vírus em agosto do ano passado?” Hoje, as relações entre ética e política tornaram-se conflitantes. Por um lado, ética e política não casam bem, pois raros são políticos que não são vistos como corruptos e interessados, COMO SE ESSES ATRIBUTOS FOSSE INERENTES À SUA PROFISSÃO. Já a Justiça, além de vagarosa, se faz de cega “Só sei que não sei nada ou sei uma coisa: que nada sei”. Agora eu pergunto? Onde está o STF, para exigir explicações sobre esse contrato no mínimo tétrico.... A intenção deste acordo é clara, e não vejo nenhum ministro do tribunal superior pronunciar ou decidindo sobre esse contrato. Pois é!! A Suprema Corte dará ao dória 48 horas para explicar isso? A hipótese de que a justiça é cega e vagarosa, se por conveniência ou não, está disfarçando o negócio milionário da China com o governador, mas se fosse com o Presidente Bolsonaro, ela já teria sido intimado a depor em 48 horas. Seria um bom momento para o STF, STJ, PF, CGU, TCE, entre outros, averiguassem o contrato que deveria ser no mínimo público !!!!! Parece lógico ... É meus caros leitores, o sistema político, em toda a sua dimensão e extensão, concebido e institucionalizado por políticos profissionais que não defendem os interesses da população que depositam as suas esperanças nas urnas, parece que foi feito para atrair aqueles que só querem fazer o que iguais aos que já estão lá. A ""casa"" está ""sem rumo"", suas estruturas em ruínas, e o que fazer? Texto: Facebook",https://www.cnnbrasil.com.br/saude/2020/11/11/acordo-define-que-butantan-custeia-coronavac-mas-sem-direito-intelectual,,,"Acordo define que Butantan custeia Coronavac, mas sem propriedade intelectual","Documento de 21 páginas, intitulado ""Acordo de Colaboração de Desenvolvimento Clínico"", não menciona preços ou quantidade de vacinas que devem ser produzidas",,,,10,-3.4
Somos todos Bolsonaro,,225479074660619,none,,,,38811,N/A,2020-06-12 15:42:46 BRT,2020-06-12,15:42:46,Native Video,10,2,5,3,0,0,0,0,0,0,share,No,0,38565,0,00:01:34,https://www.facebook.com/groups/225479074660619/permalink/729557077586147,,https://www.facebook.com/claremi.bueloni/videos/2769775663134018/,,,Claremi,"ATENÇÃO... URGENTE... VEJAM ISSO
DÓRIA disse que assinou convênio para essa vacina em agosto de 2019? Ué, então quer dizer que já sabia do vírus em agosto do ano passado?!",,,,10,-3.5
