Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Elogios e Reclamações de Foz do Iguaçu (Prefeitura e Câmara de Vereadores),,2320777218198125,none,,,,8235,N/A,2020-12-19 18:13:09 BRT,2020-12-19,18:13:09,Photo,5,3,0,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2320777218198125/permalink/2805994499676392,,https://www.facebook.com/photo.php?fbid=191217349400187&set=p.191217349400187&type=3,,"NEWDAILY CORONAVIRUS NOTÍCIA TENIMENTO VIDA FINANÇA ESPORTE CLIMA QUEBRA-CABEÇAS NOTICIAS CORONAVIRUS h20,9dedezembrode2020 Atualizada 15:34 15dedezembro FDA publica o primeiro relatório revisado por pares sobre o ensaio da Pfizer enquanto a Grã- Bretanha lança vacina COVID Seis pessoas morreram no estágio final dos testes da Pfizer com a vacina COVID-19 revelou a Food and Drug Administration VÃO DIZER: ""É NORMAL, FOI PLACEBO, PODEM TOMAR QUE É SEGURA! BOSCO FSZ",João,"Ao pesquisar sobre a provável morte da enfermeira que desmaiou encontrei essa notícia.
Estão ocorrendo mortes envolvendo as injeções e a mídia não dá o devido destaque. É nosso dever propagar essas informações!",,,,5,-0.71
PARANÁ NOTICIAS ONLINE!,,1893149320980157,none,,,,1921,N/A,2020-12-22 04:37:10 BRT,2020-12-22,04:37:10,Photo,4,2,1,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1893149320980157/permalink/2452907098337707,,https://www.facebook.com/photo.php?fbid=191217349400187&set=p.191217349400187&type=3,,"NEWDAILY CORONAVIRUS NOTÍCIA TENIMENTO VIDA FINANÇA ESPORTE CLIMA QUEBRA-CABEÇAS NOTICIAS CORONAVIRUS h20,9dedezembrode2020 Atualizada 15:34 15dedezembro FDA publica o primeiro relatório revisado por pares sobre o ensaio da Pfizer enquanto a Grã- Bretanha lança vacina COVID Seis pessoas morreram no estágio final dos testes da Pfizer com a vacina COVID-19 revelou a Food and Drug Administration VÃO DIZER: ""É NORMAL, FOI PLACEBO, PODEM TOMAR QUE É SEGURA! BOSCO FSZ",João,"Ao pesquisar sobre a provável morte da enfermeira que desmaiou encontrei essa notícia.
Estão ocorrendo mortes envolvendo as injeções e a mídia não dá o devido destaque. É nosso dever propagar essas informações!",,,,4,-6
"Elogios E Reclamaçoes de Foz E Região , Politica E Social ,pode Falar 😉✌️",,318932035323281,none,,,,7914,N/A,2020-12-19 18:13:12 BRT,2020-12-19,18:13:12,Photo,4,3,0,0,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/318932035323281/permalink/801995973683549,,https://www.facebook.com/photo.php?fbid=191217349400187&set=p.191217349400187&type=3,,"NEWDAILY CORONAVIRUS NOTÍCIA TENIMENTO VIDA FINANÇA ESPORTE CLIMA QUEBRA-CABEÇAS NOTICIAS CORONAVIRUS h20,9dedezembrode2020 Atualizada 15:34 15dedezembro FDA publica o primeiro relatório revisado por pares sobre o ensaio da Pfizer enquanto a Grã- Bretanha lança vacina COVID Seis pessoas morreram no estágio final dos testes da Pfizer com a vacina COVID-19 revelou a Food and Drug Administration VÃO DIZER: ""É NORMAL, FOI PLACEBO, PODEM TOMAR QUE É SEGURA! BOSCO FSZ",João,"Ao pesquisar sobre a provável morte da enfermeira que desmaiou encontrei essa notícia.
Estão ocorrendo mortes envolvendo as injeções e a mídia não dá o devido destaque. É nosso dever propagar essas informações!",,,,4,-10.25
TIAS do ZAP e TELE TIAS,,791382341651907,none,,,,342,N/A,2020-12-09 09:55:20 BRT,2020-12-09,09:55:20,Link,3,1,0,1,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/791382341651907/permalink/832915770831897,,https://diariodobrasil.org/seis-pessoas-morreram-no-estagio-final-dos-testes-da-pfizer-com-a-vacina-covid-19/,,,Seis pessoas morreram no estágio final dos testes da Pfizer com a vacina COVID-19,"FDA publicou o primeiro relatório revisado por pares sobre testes da Pfizer. (The New Daily) Seis pessoas morreram no estágio final dos testes da Pfizer com a vacina COVID-19, revelou a Food and Dr…",,,,3,-6.33
PARANÁ NOTICIAS ONLINE!,,1893149320980157,none,,,,1922,N/A,2020-12-19 18:13:23 BRT,2020-12-19,18:13:23,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1893149320980157/permalink/2451348308493586,,https://www.facebook.com/photo.php?fbid=191217349400187&set=p.191217349400187&type=3,,"NEWDAILY CORONAVIRUS NOTÍCIA TENIMENTO VIDA FINANÇA ESPORTE CLIMA QUEBRA-CABEÇAS NOTICIAS CORONAVIRUS h20,9dedezembrode2020 Atualizada 15:34 15dedezembro FDA publica o primeiro relatório revisado por pares sobre o ensaio da Pfizer enquanto a Grã- Bretanha lança vacina COVID Seis pessoas morreram no estágio final dos testes da Pfizer com a vacina COVID-19 revelou a Food and Drug Administration VÃO DIZER: ""É NORMAL, FOI PLACEBO, PODEM TOMAR QUE É SEGURA! BOSCO FSZ",João,"Ao pesquisar sobre a provável morte da enfermeira que desmaiou encontrei essa notícia.
Estão ocorrendo mortes envolvendo as injeções e a mídia não dá o devido destaque. É nosso dever propagar essas informações!",,,,1,-24
Ji-Paraná-Ro,,383366352274833,none,,,,3419,N/A,2020-12-09 20:17:10 BRT,2020-12-09,20:17:10,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/383366352274833/permalink/748713685740096,,https://portaljipa.com.br/seis-pessoas-morrem-no-estagio-final-dos-testes-da-pfizer-com-a-vacina-covid-19/,,,SEIS PESSOAS MORREM NO ESTAGIO FINAL DOS TESTES DA PFIZER COM A VACINA COVID-19,"FDA (EUA) publicou o primeiro relatório revisado por pares sobre testes da Pfizer. Seis pessoas morreram no estágio final dos testes da Pfizer com a vacina COVID-19, revelou a Food and Drug Administration. Em um relatório informativo de 53 páginas, é a primeira análise detalhada do teste da Pf...",,,,0,-36
PÁTRIA AMADA,,377087912624939,none,,,,23320,N/A,2020-12-09 14:41:10 BRT,2020-12-09,14:41:10,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/377087912624939/permalink/1345613375772383,,https://diariodobrasil.org/seis-pessoas-morreram-no-estagio-final-dos-testes-da-pfizer-com-a-vacina-covid-19/,,,Seis pessoas morreram no estágio final dos testes da Pfizer com a vacina COVID-19,"FDA (EUA) publicou o primeiro relatório revisado por pares sobre testes da Pfizer. (The New Daily) Seis pessoas morreram no estágio final dos testes da Pfizer com a vacina COVID-19, revelou a Food …",,,,0,-34
Notícias de Rondônia,,760107270741595,none,,,,13128,N/A,2020-12-09 20:17:30 BRT,2020-12-09,20:17:30,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/760107270741595/permalink/3521519901266971,,https://portaljipa.com.br/seis-pessoas-morrem-no-estagio-final-dos-testes-da-pfizer-com-a-vacina-covid-19/,,,SEIS PESSOAS MORREM NO ESTAGIO FINAL DOS TESTES DA PFIZER COM A VACINA COVID-19,"FDA (EUA) publicou o primeiro relatório revisado por pares sobre testes da Pfizer. Seis pessoas morreram no estágio final dos testes da Pfizer com a vacina COVID-19, revelou a Food and Drug Administration. Em um relatório informativo de 53 páginas, é a primeira análise detalhada do teste da Pf...",,,,0,-40
Grupo do Movimento Brasil à Direita,,577614125933249,none,,,,216890,N/A,2020-12-09 09:56:49 BRT,2020-12-09,09:56:49,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/577614125933249/permalink/1591252097902775,,https://diariodobrasil.org/seis-pessoas-morreram-no-estagio-final-dos-testes-da-pfizer-com-a-vacina-covid-19/,,,Seis pessoas morreram no estágio final dos testes da Pfizer com a vacina COVID-19,"FDA publicou o primeiro relatório revisado por pares sobre testes da Pfizer. (The New Daily) Seis pessoas morreram no estágio final dos testes da Pfizer com a vacina COVID-19, revelou a Food and Dr…",,,,0,-112
Bolsonaro 2022 🇧🇷,,147276449315225,none,,,,645315,N/A,2020-12-09 09:54:50 BRT,2020-12-09,09:54:50,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/147276449315225/permalink/1217985868910939,,https://diariodobrasil.org/seis-pessoas-morreram-no-estagio-final-dos-testes-da-pfizer-com-a-vacina-covid-19/,,,Seis pessoas morreram no estágio final dos testes da Pfizer com a vacina COVID-19,"FDA publicou o primeiro relatório revisado por pares sobre testes da Pfizer. (The New Daily) Seis pessoas morreram no estágio final dos testes da Pfizer com a vacina COVID-19, revelou a Food and Dr…",,,,0,-278
