Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Pensadores Contra o Sistema,,961044763968596,none,,,,2449,N/A,2020-09-01 18:05:23 BRT,2020-09-01,18:05:23,Photo,3,1,1,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/961044763968596/permalink/4654362104636825,,https://www.facebook.com/photo.php?fbid=2434131246711999&set=p.2434131246711999&type=3,,,Maria Luiza,"ALERTA MÁXIMO!!!

Amigos, no dia 28 de agosto, eu postei um vídeo do Dr. ROBERTO PETRELLA, renomado médico italiano, desmascarando a FARSA DA PLANdemia e alertando sobre os PERIGOS DA PICADA DO CORONGA. 

Pois o vídeo abaixo é um importante pronunciamento da bioquímica e farmacêutica MARIA FERNANDA PAVANELLO, que complementa o vídeo do DR. ROBERTO PETRELLA.

Ela nos alerta sobre as AÇÕES GENOCIDAS de muitos dos governantes e de alguns médicos e cientistas comunistas ou comprados pelos globalistas, visando o controle de todos por meio do CERTIFICADO DE IDENTIFICAÇÃO DE VACINAÇÃO COM INTELIGÊNCIA ARTIFICIAL. Ela fala também sobre o NOVO LOCKDOWN, desta vez, PERMANENTE, que começará a ser implantado em todo o planeta, a partir de meados de SETEMBRO... QUE O CRIADOR NOS PROTEJA!",,,,3,-7
GRUPO SISTEMA,,176774433241226,none,,,,N/A,N/A,2020-09-01 18:05:06 BRT,2020-09-01,18:05:06,Photo,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/176774433241226/permalink/633282050923793,,https://www.facebook.com/photo.php?fbid=2434131246711999&set=p.2434131246711999&type=3,,,Maria Luiza,"ALERTA MÁXIMO!!!

Amigos, no dia 28 de agosto, eu postei um vídeo do Dr. ROBERTO PETRELLA, renomado médico italiano, desmascarando a FARSA DA PLANdemia e alertando sobre os PERIGOS DA PICADA DO CORONGA. 

Pois o vídeo abaixo é um importante pronunciamento da bioquímica e farmacêutica MARIA FERNANDA PAVANELLO, que complementa o vídeo do DR. ROBERTO PETRELLA.

Ela nos alerta sobre as AÇÕES GENOCIDAS de muitos dos governantes e de alguns médicos e cientistas comunistas ou comprados pelos globalistas, visando o controle de todos por meio do CERTIFICADO DE IDENTIFICAÇÃO DE VACINAÇÃO COM INTELIGÊNCIA ARTIFICIAL. Ela fala também sobre o NOVO LOCKDOWN, desta vez, PERMANENTE, que começará a ser implantado em todo o planeta, a partir de meados de SETEMBRO... QUE O CRIADOR NOS PROTEJA!",,,,2,-14
Covid-19 (debate livre),,542360296482477,none,,,,711,N/A,2020-09-01 18:05:53 BRT,2020-09-01,18:05:53,Photo,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/542360296482477/permalink/609177843134055,,https://www.facebook.com/photo.php?fbid=2434131246711999&set=p.2434131246711999&type=3,,,Maria Luiza,"ALERTA MÁXIMO!!!

Amigos, no dia 28 de agosto, eu postei um vídeo do Dr. ROBERTO PETRELLA, renomado médico italiano, desmascarando a FARSA DA PLANdemia e alertando sobre os PERIGOS DA PICADA DO CORONGA. 

Pois o vídeo abaixo é um importante pronunciamento da bioquímica e farmacêutica MARIA FERNANDA PAVANELLO, que complementa o vídeo do DR. ROBERTO PETRELLA.

Ela nos alerta sobre as AÇÕES GENOCIDAS de muitos dos governantes e de alguns médicos e cientistas comunistas ou comprados pelos globalistas, visando o controle de todos por meio do CERTIFICADO DE IDENTIFICAÇÃO DE VACINAÇÃO COM INTELIGÊNCIA ARTIFICIAL. Ela fala também sobre o NOVO LOCKDOWN, desta vez, PERMANENTE, que começará a ser implantado em todo o planeta, a partir de meados de SETEMBRO... QUE O CRIADOR NOS PROTEJA!",,,,2,-0.88
Reações E a Verdade Sobre As Vacinas,,763981737694864,none,,,,206,N/A,2020-09-07 16:40:03 BRT,2020-09-07,16:40:03,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/763981737694864/permalink/787700918656279,,https://www.facebook.com/photo.php?fbid=2434131246711999&set=p.2434131246711999&type=3,,,Maria Luiza,"ALERTA MÁXIMO!!!

Amigos, no dia 28 de agosto, eu postei um vídeo do Dr. ROBERTO PETRELLA, renomado médico italiano, desmascarando a FARSA DA PLANdemia e alertando sobre os PERIGOS DA PICADA DO CORONGA. 

Pois o vídeo abaixo é um importante pronunciamento da bioquímica e farmacêutica MARIA FERNANDA PAVANELLO, que complementa o vídeo do DR. ROBERTO PETRELLA.

Ela nos alerta sobre as AÇÕES GENOCIDAS de muitos dos governantes e de alguns médicos e cientistas comunistas ou comprados pelos globalistas, visando o controle de todos por meio do CERTIFICADO DE IDENTIFICAÇÃO DE VACINAÇÃO COM INTELIGÊNCIA ARTIFICIAL. Ela fala também sobre o NOVO LOCKDOWN, desta vez, PERMANENTE, que começará a ser implantado em todo o planeta, a partir de meados de SETEMBRO... QUE O CRIADOR NOS PROTEJA!",,,,1,-20
"Chemtrail ,Haarp, Blue Beam - Não Queremos Isso No Brasil",,401913503264836,learning,,,,6520,N/A,2020-09-01 18:04:07 BRT,2020-09-01,18:04:07,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/401913503264836/permalink/3085693164886843,,https://www.facebook.com/photo.php?fbid=2434131246711999&set=p.2434131246711999&type=3,,,Maria Luiza,"ALERTA MÁXIMO!!!

Amigos, no dia 28 de agosto, eu postei um vídeo do Dr. ROBERTO PETRELLA, renomado médico italiano, desmascarando a FARSA DA PLANdemia e alertando sobre os PERIGOS DA PICADA DO CORONGA. 

Pois o vídeo abaixo é um importante pronunciamento da bioquímica e farmacêutica MARIA FERNANDA PAVANELLO, que complementa o vídeo do DR. ROBERTO PETRELLA.

Ela nos alerta sobre as AÇÕES GENOCIDAS de muitos dos governantes e de alguns médicos e cientistas comunistas ou comprados pelos globalistas, visando o controle de todos por meio do CERTIFICADO DE IDENTIFICAÇÃO DE VACINAÇÃO COM INTELIGÊNCIA ARTIFICIAL. Ela fala também sobre o NOVO LOCKDOWN, desta vez, PERMANENTE, que começará a ser implantado em todo o planeta, a partir de meados de SETEMBRO... QUE O CRIADOR NOS PROTEJA!",,,,1,-0.93
Você escolhe sair da Matrix.,,528671481228256,learning,,,,15909,N/A,2020-09-01 19:05:03 BRT,2020-09-01,19:05:03,Photo,1,0,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/528671481228256/permalink/778588726236529,,https://www.facebook.com/photo.php?fbid=2434131246711999&set=p.2434131246711999&type=3,,,Maria Luiza,"ALERTA MÁXIMO!!!

Amigos, no dia 28 de agosto, eu postei um vídeo do Dr. ROBERTO PETRELLA, renomado médico italiano, desmascarando a FARSA DA PLANdemia e alertando sobre os PERIGOS DA PICADA DO CORONGA. 

Pois o vídeo abaixo é um importante pronunciamento da bioquímica e farmacêutica MARIA FERNANDA PAVANELLO, que complementa o vídeo do DR. ROBERTO PETRELLA.

Ela nos alerta sobre as AÇÕES GENOCIDAS de muitos dos governantes e de alguns médicos e cientistas comunistas ou comprados pelos globalistas, visando o controle de todos por meio do CERTIFICADO DE IDENTIFICAÇÃO DE VACINAÇÃO COM INTELIGÊNCIA ARTIFICIAL. Ela fala também sobre o NOVO LOCKDOWN, desta vez, PERMANENTE, que começará a ser implantado em todo o planeta, a partir de meados de SETEMBRO... QUE O CRIADOR NOS PROTEJA!",,,,1,-22
DESPERTANDO A CONSCIÊNCIA,,206385509955964,learning,,,,3596,N/A,2020-09-04 09:02:15 BRT,2020-09-04,09:02:15,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/206385509955964/permalink/695200427741134,,https://www.facebook.com/photo.php?fbid=2434131246711999&set=p.2434131246711999&type=3,,,Maria Luiza,"ALERTA MÁXIMO!!!

Amigos, no dia 28 de agosto, eu postei um vídeo do Dr. ROBERTO PETRELLA, renomado médico italiano, desmascarando a FARSA DA PLANdemia e alertando sobre os PERIGOS DA PICADA DO CORONGA. 

Pois o vídeo abaixo é um importante pronunciamento da bioquímica e farmacêutica MARIA FERNANDA PAVANELLO, que complementa o vídeo do DR. ROBERTO PETRELLA.

Ela nos alerta sobre as AÇÕES GENOCIDAS de muitos dos governantes e de alguns médicos e cientistas comunistas ou comprados pelos globalistas, visando o controle de todos por meio do CERTIFICADO DE IDENTIFICAÇÃO DE VACINAÇÃO COM INTELIGÊNCIA ARTIFICIAL. Ela fala também sobre o NOVO LOCKDOWN, desta vez, PERMANENTE, que começará a ser implantado em todo o planeta, a partir de meados de SETEMBRO... QUE O CRIADOR NOS PROTEJA!",,,,1,-0.93
Encarando o Sobrenatural ®,,505655616294743,learning,,,,7885,N/A,2020-09-01 18:07:27 BRT,2020-09-01,18:07:27,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/505655616294743/permalink/1409890722537890,,https://www.facebook.com/photo.php?fbid=2434131246711999&set=p.2434131246711999&type=3,,,Maria Luiza,"ALERTA MÁXIMO!!!

Amigos, no dia 28 de agosto, eu postei um vídeo do Dr. ROBERTO PETRELLA, renomado médico italiano, desmascarando a FARSA DA PLANdemia e alertando sobre os PERIGOS DA PICADA DO CORONGA. 

Pois o vídeo abaixo é um importante pronunciamento da bioquímica e farmacêutica MARIA FERNANDA PAVANELLO, que complementa o vídeo do DR. ROBERTO PETRELLA.

Ela nos alerta sobre as AÇÕES GENOCIDAS de muitos dos governantes e de alguns médicos e cientistas comunistas ou comprados pelos globalistas, visando o controle de todos por meio do CERTIFICADO DE IDENTIFICAÇÃO DE VACINAÇÃO COM INTELIGÊNCIA ARTIFICIAL. Ela fala também sobre o NOVO LOCKDOWN, desta vez, PERMANENTE, que começará a ser implantado em todo o planeta, a partir de meados de SETEMBRO... QUE O CRIADOR NOS PROTEJA!",,,,0,-38
